Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,49.978815,[182  56] ; [103 128],[144.62686567  93.37313433] ; [140.37313433  90.62686567],1
p3,1,0.0,37.621684,[145  97] ; [ 75 160],[111.61425577 130.38574423] ; [108.38574423 126.61425577],1
p4,1,0.0,36.133516,[170  72] ; [101 134],[137.4884696 104.5115304] ; [133.5115304 101.4884696],1
p6,1,2e-06,22.821103,[101 140] ; [ 50 183],[ 76.7742616 164.2257384] ; [ 74.2257384 158.7742616],1
p2,1,7e-06,20.127985,[222  19] ; [181  53],[204.46947368  36.53052632] ; [198.53052632  35.46947368],1
p1,1,0.006412,7.430685,[ 23 218] ; [  8 228],[ 15.66247379 225.33752621] ; [ 15.33752621 220.66247379],0
p11,1,0.009407,6.743954,[213  29] ; [187  49],[202.51046025  39.48953975] ; [197.48953975  38.51046025],0
r4,1,0.01057,6.536138,[220  22] ; [196  40],[210.61087866  31.38912134] ; [205.38912134  30.61087866],0
p12,1,0.022585,5.200149,[ 20 221] ; [  8 228],[ 14.14675052 226.85324948] ; [ 13.85324948 222.14675052],0
v4,1,0.025369,4.998509,[233   8] ; [217  19],[227.35849057  13.64150943] ; [222.64150943  13.35849057],0
p5,1,0.039279,4.248751,[ 22 220] ; [ 10 221],[ 16.37209302 225.62790698] ; [ 15.62790698 215.37209302],0
p10,1,0.051606,3.788505,[220  21] ; [202  34],[213.21174004  27.78825996] ; [208.78825996  27.21174004],0
s2,1,0.051836,3.781052,[ 86 156] ; [104 131],[ 96.39412998 145.60587002] ; [ 93.60587002 141.39412998],0
u1,1,0.056655,3.632702,[ 29 213] ; [ 43 193],[ 36.45188285 205.54811715] ; [ 35.54811715 200.45188285],0
r1,1,0.057746,3.600964,[193  49] ; [170  65],[184.16352201  57.83647799] ; [178.83647799  56.16352201],0
v1,1,0.064322,3.422284,[131 105] ; [106 120],[121.06493506 114.93506494] ; [115.93506494 110.06493506],0
s8,1,0.089145,2.889738,[102 139] ; [ 82 154],[ 92.96436059 148.03563941] ; [ 91.03563941 144.96436059],0
n6,1,0.116365,2.465578,[205  36] ; [187  48],[198.47058824  42.52941176] ; [193.52941176  41.47058824],0
n4,1,0.125219,2.350796,[189  53] ; [170  66],[181.75313808  60.24686192] ; [177.24686192  58.75313808],0
s3,1,0.142564,2.150068,[109 130] ; [123 112],[116.97890295 122.02109705] ; [115.02109705 119.97890295],0
a6,1,0.200034,1.642123,[162  80] ; [170  65],[168.4360587  73.5639413] ; [163.5639413  71.4360587],0
a1,1,0.220006,1.504329,[  7 235] ; [ 12 224],[  9.61924686 232.38075314] ; [  9.38075314 226.61924686],0
b5,1,0.22205,1.491073,[148  94] ; [157  79],[154.41422594  87.58577406] ; [150.58577406  85.41422594],0
