Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,107.55145,[354  60] ; [71 93],[304.41176471 109.58823529] ; [120.58823529  43.41176471],1
a8,1,0.021076,5.320458,[ 54 319] ; [ 11 142],[ 46.09315589 326.90684411] ; [ 18.90684411 134.09315589],0
b3,1,0.0214,5.29394,[ 98 156] ; [22 66],[ 89.12280702 164.87719298] ; [30.87719298 57.12280702],0
b2,1,0.0214,5.29394,[ 98 156] ; [22 66],[ 89.12280702 164.87719298] ; [30.87719298 57.12280702],0
s8,1,0.033978,4.495835,[157 256] ; [ 47 117],[146.01733102 266.98266898] ; [ 57.98266898 106.01733102],0
s2,1,0.036183,4.388469,[169 242] ; [ 52 112],[157.96695652 253.03304348] ; [ 63.03304348 100.96695652],0
p5,1,0.039613,4.234388,[ 28 382] ; [  4 159],[ 22.89703316 387.10296684] ; [  9.10296684 153.89703316],0
s3,1,0.055644,3.662684,[205 206] ; [66 95],[194.72202797 216.27797203] ; [76.27797203 84.72202797],0
a3,1,0.062156,3.478889,[287 125] ; [101  63],[277.52777778 134.47222222] ; [110.47222222  53.52777778],0
r4,1,0.067619,3.339894,[371  43] ; [138  26],[364.57785467  49.42214533] ; [144.42214533  19.57785467],0
d5,1,0.075058,3.16878,[332  81] ; [120  43],[324.09027778  88.90972222] ; [127.90972222  35.09027778],0
p12,1,0.088562,2.900316,[ 24 386] ; [  4 159],[ 20.03490401 389.96509599] ; [  7.96509599 155.03490401],0
r1,1,0.12766,2.320726,[328  84] ; [121  43],[321.15972222  90.84027778] ; [127.84027778  36.15972222],0
u3,1,0.147895,2.093825,[67 60] ; [39 22],[71.60638298 55.39361702] ; [34.39361702 26.60638298],0
r2,1,0.149309,2.079296,[389  22] ; [149  14],[385.22299652  25.77700348] ; [152.77700348  10.22299652],0
n2,1,0.169539,1.887019,[68 25] ; [31 19],[64.38461538 28.61538462] ; [34.61538462 15.38461538],0
p7,1,0.200411,1.639376,[245 158] ; [89 73],[238.23362832 164.76637168] ; [95.76637168 66.23362832],0
p2,1,0.305014,1.052144,[338  73] ; [128  35],[333.66898955  77.33101045] ; [132.33101045  30.66898955],0
u2,1,0.328995,0.95285,[69 57] ; [38 23],[72.09625668 53.90374332] ; [34.90374332 26.09625668],0
d1,1,0.345457,0.890073,[230 184] ; [84 80],[224.90657439 189.09342561] ; [89.09342561 74.90657439],0
d3,1,0.367226,0.813028,[272 140] ; [114  49],[276.5773913 135.4226087] ; [109.4226087  53.5773913],0
s4,1,0.405377,0.692318,[ 45 366] ; [ 22 142],[ 47.89043478 363.10956522] ; [ 19.10956522 144.89043478],0
v2,1,0.420014,0.650276,[215 182] ; [77 76],[210.77090909 186.22909091] ; [81.22909091 71.77090909],0
a7,1,0.432638,0.615732,[301 112] ; [124  39],[304.73090278 108.26909722] ; [120.26909722  42.73090278],0
a6,1,0.444406,0.584879,[288 125] ; [109  55],[284.16117851 128.83882149] ; [112.83882149  51.16117851],0
a1,1,0.471354,0.5188,[ 18 396] ; [  5 159],[ 16.47404844 397.52595156] ; [  6.52595156 157.47404844],0
b4,1,0.496388,0.462651,[232 182] ; [97 67],[235.65051903 178.34948097] ; [93.34948097 70.65051903],0
n3,1,0.730862,0.118322,[63 28] ; [36 14],[63.89361702 27.10638298] ; [35.10638298 14.89361702],0
s1,1,0.741874,0.108487,[ 12 396] ; [  4 160],[ 11.41258741 396.58741259] ; [  4.58741259 159.41258741],0
d4,1,0.790839,0.070342,[324  89] ; [127  37],[322.81282496  90.18717504] ; [128.18717504  35.81282496],0
b5,1,0.891866,0.018481,[260 154] ; [102  62],[259.28719723 154.71280277] ; [102.71280277  61.28719723],0
p1,1,0.956479,0.002978,[ 26 387] ; [ 10 152],[ 25.8573913 387.1426087] ; [ 10.1426087 151.8573913],0
b1,1,0.975972,0.000907,[161 253] ; [ 64 100],[161.15916955 252.84083045] ; [ 63.84083045 100.15916955],0
r3,1,0.983961,0.000404,[388  25] ; [154  10],[387.94800693  25.05199307] ; [154.05199307   9.94800693],0
