Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,62.028387,[90  4] ; [19 33],[70.17808219 23.82191781] ; [38.82191781 13.17808219],1
v4,1,0.0,50.142735,[88  6] ; [21 31],[70.17808219 23.82191781] ; [38.82191781 13.17808219],1
r1,1,0.0,43.881563,[76 18] ; [13 39],[57.30136986 36.69863014] ; [31.69863014 20.30136986],1
r2,1,0.0,35.360747,[89  4] ; [27 22],[75.97183099 17.02816901] ; [40.02816901  8.97183099],1
p11,1,1e-06,23.277656,[62 32] ; [13 40],[47.95918367 46.04081633] ; [27.04081633 25.95918367],1
s6,1,6e-06,20.591502,[50 44] ; [ 8 45],[37.08843537 56.91156463] ; [20.91156463 32.08843537],1
n6,1,4.1e-05,16.826488,[71 23] ; [21 30],[59.64137931 34.35862069] ; [32.35862069 18.64137931],1
p9,1,0.000509,12.08351,[57 36] ; [15 34],[47.15492958 45.84507042] ; [24.84507042 24.15492958],1
s8,1,0.000509,12.083167,[31 63] ; [ 4 49],[22.38095238 71.61904762] ; [12.61904762 40.38095238],1
p1,1,0.000657,11.607705,[ 1 93] ; [ 8 45],[ 5.75510204 88.24489796] ; [ 3.24489796 49.75510204],1
p10,1,0.002429,9.193006,[53 40] ; [16 36],[44.25517241 48.74482759] ; [24.74482759 27.25517241],0
s2,1,0.004956,7.895582,[37 57] ; [ 9 44],[29.41496599 64.58503401] ; [16.58503401 36.41496599],0
n3,1,0.00763,7.118412,[20  6] ; [12 17],[15.12727273 10.87272727] ; [16.87272727 12.12727273],0
s1,1,0.008557,6.912987,[ 4 89] ; [ 9 43],[ 8.33793103 84.66206897] ; [ 4.66206897 47.33793103],0
a1,1,0.009073,6.808383,[ 4 90] ; [ 9 44],[ 8.31292517 85.68707483] ; [ 4.68707483 48.31292517],0
p3,1,0.010062,6.623859,[31 63] ; [ 7 45],[24.46575342 69.53424658] ; [13.53424658 38.46575342],0
b5,1,0.02079,5.344316,[61 33] ; [24 29],[54.3537415 39.6462585] ; [30.6462585 22.3537415],0
p7,1,0.020921,5.333333,[33 57] ; [ 9 41],[27. 63.] ; [15. 35.],0
