Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,73.107705,[396  32] ; [14 18],[381.47826087  46.52173913] ; [28.52173913  3.47826087],1
r2,1,0.0,59.903435,[405  21] ; [17 13],[394.23684211  31.76315789] ; [27.76315789  2.23684211],1
p2,1,0.000114,14.895121,[337  91] ; [15 16],[328.22657952  99.77342048] ; [23.77342048  7.22657952],1
r1,1,0.000378,12.640231,[341  85] ; [17 15],[332.98689956  93.01310044] ; [25.01310044  6.98689956],1
a6,1,0.002069,9.487662,[288 139] ; [13 19],[280.01525054 146.98474946] ; [20.98474946 11.01525054],0
p9,1,0.002081,9.476646,[337  82] ; [17 13],[330.34743875  88.65256125] ; [23.65256125  6.34743875],0
p10,1,0.003427,8.565091,[318 103] ; [16 15],[311.09292035 109.90707965] ; [22.90707965  8.09292035],0
p7,1,0.003617,8.466891,[213 199] ; [ 8 24],[205.07207207 206.92792793] ; [15.92792793 16.07207207],0
s6,1,0.004317,8.145498,[264 155] ; [12 20],[256.41685144 162.58314856] ; [19.58314856 12.41685144],0
s2,1,0.006164,7.501613,[203 220] ; [ 7 24],[195.66079295 227.33920705] ; [14.33920705 16.66079295],0
v1,1,0.009039,6.815092,[195 222] ; [ 7 24],[188.02232143 228.97767857] ; [13.97767857 17.02232143],0
d3,1,0.019556,5.451096,[297 128] ; [16 16],[291.08315098 133.91684902] ; [21.91684902 10.08315098],0
b4,1,0.023453,5.13466,[247 181] ; [25  7],[253.07826087 174.92173913] ; [18.92173913 13.07826087],0
n6,1,0.024035,5.092134,[347  80] ; [20 11],[342.15938865  84.84061135] ; [24.84061135  6.15938865],0
u3,1,0.031475,4.62684,[77 65] ; [ 3 10],[73.29032258 68.70967742] ; [6.70967742 6.29032258],0
a5,1,0.049665,3.85272,[287 141] ; [16 16],[281.92173913 146.07826087] ; [21.07826087 10.92173913],0
s3,1,0.05663,3.633443,[224 197] ; [11 20],[218.88274336 202.11725664] ; [16.11725664 14.88274336],0
