Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.007583,7.12943,[23 61] ; [26 26],[30.26470588 53.73529412] ; [18.73529412 33.26470588],0
r3,1,0.007951,7.044423,[83  1] ; [46  6],[79.67647059  4.32352941] ; [49.32352941  2.67647059],0
v4,1,0.015599,5.847483,[80  4] ; [43  9],[75.97058824  8.02941176] ; [47.02941176  4.97058824],0
p11,1,0.063138,3.452965,[57 27] ; [27 25],[51.88235294 32.11764706] ; [32.11764706 19.88235294],0
r2,1,0.070346,3.274936,[79  3] ; [45  6],[76.45112782  5.54887218] ; [47.54887218  3.45112782],0
p2,1,0.084458,2.976959,[65 18] ; [33 18],[60.70149254 22.29850746] ; [37.29850746 13.70149254],0
r4,1,0.085536,2.956435,[74 10] ; [40 12],[70.41176471 13.58823529] ; [43.58823529  8.41176471],0
u2,1,0.107102,2.596467,[13 10] ; [13  3],[15.33333333  7.66666667] ; [10.66666667  5.33333333],0
p9,1,0.128196,2.314218,[64 18] ; [33 17],[60.25757576 21.74242424] ; [36.74242424 13.25757576],0
v2,1,0.133905,2.24664,[53 28] ; [25 23],[48.97674419 32.02325581] ; [29.02325581 18.97674419],0
v3,1,0.144965,2.124444,[27 51] ; [11 38],[23.33858268 54.66141732] ; [14.66141732 34.33858268],0
n4,1,0.188428,1.729864,[37 47] ; [17 35],[33.35294118 50.64705882] ; [20.64705882 31.35294118],0
p7,1,0.234505,1.413325,[47 36] ; [23 27],[43.68421053 39.31578947] ; [26.31578947 23.68421053],0
p6,1,0.254719,1.297232,[26 56] ; [11 38],[23.16030534 58.83969466] ; [13.83969466 35.16030534],0
a8,1,0.255812,1.291283,[ 5 71] ; [ 1 47],[ 3.67741935 72.32258065] ; [ 2.32258065 45.67741935],0
n1,1,0.263013,1.252827,[ 6 20] ; [ 8 13],[ 7.74468085 18.25531915] ; [ 6.25531915 14.74468085],0
n3,1,0.304981,1.052288,[20  5] ; [14  7],[18.47826087  6.52173913] ; [15.52173913  5.47826087],0
u1,1,0.313739,1.01487,[17 67] ; [ 7 45],[14.82352941 69.17647059] ; [ 9.17647059 42.82352941],0
a5,1,0.326784,0.961602,[66 18] ; [37 15],[63.61764706 20.38235294] ; [39.38235294 12.61764706],0
p3,1,0.368309,0.80936,[32 52] ; [23 27],[34.47761194 49.52238806] ; [20.52238806 29.47761194],0
p10,1,0.39458,0.724782,[59 24] ; [32 18],[56.78947368 26.21052632] ; [34.21052632 15.78947368],0
a7,1,0.410173,0.678299,[68 16] ; [39 13],[66.08823529 17.91176471] ; [40.91176471 11.08823529],0
n2,1,0.425332,0.635537,[16  9] ; [11 10],[14.67391304 10.32608696] ; [12.32608696  8.67391304],0
r1,1,0.476679,0.506453,[67 17] ; [38 13],[65.33333333 18.66666667] ; [39.66666667 11.33333333],0
s1,1,0.544163,0.367878,[ 3 81] ; [ 3 49],[ 3.70588235 80.29411765] ; [ 2.29411765 49.70588235],0
a2,1,0.569358,0.323758,[19 65] ; [14 38],[20.38235294 63.61764706] ; [12.61764706 39.38235294],0
s2,1,0.578895,0.308025,[38 46] ; [21 31],[36.44117647 47.55882353] ; [22.55882353 29.44117647],0
a6,1,0.657231,0.196905,[58 26] ; [34 18],[56.82352941 27.17647059] ; [35.17647059 16.82352941],0
a3,1,0.671134,0.180278,[61 23] ; [36 16],[59.91176471 24.08823529] ; [37.08823529 14.91176471],0
s8,1,0.718751,0.129693,[30 54] ; [17 35],[29.02941176 54.97058824] ; [17.97058824 34.02941176],0
u3,1,0.724507,0.124215,[17  6] ; [11  5],[16.51282051  6.48717949] ; [11.48717949  4.51282051],0
p4,1,0.727466,0.121451,[40 43] ; [23 28],[39.02238806 43.97761194] ; [23.97761194 27.02238806],0
d5,1,0.730159,0.118966,[83  1] ; [51  1],[82.76470588  1.23529412] ; [51.23529412  0.76470588],0
p1,1,0.740741,0.109476,[ 6 77] ; [ 3 49],[ 5.53333333 77.46666667] ; [ 3.46666667 48.53333333],0
v1,1,0.757153,0.095618,[30 49] ; [18 33],[29.16923077 49.83076923] ; [18.83076923 32.16923077],0
s5,1,0.75726,0.095531,[24 57] ; [13 35],[23.23255814 57.76744186] ; [13.76744186 34.23255814],0
d2,1,0.832057,0.044971,[58 26] ; [35 17],[57.44117647 26.55882353] ; [35.55882353 16.44117647],0
s3,1,0.844497,0.038473,[38 44] ; [25 27],[38.55223881 43.44776119] ; [24.44776119 27.55223881],0
b4,1,0.855395,0.033211,[53 31] ; [32 20],[52.5 31.5] ; [32.5 19.5],0
b3,1,0.857816,0.032097,[14 28] ; [12 22],[14.36842105 27.63157895] ; [11.63157895 22.36842105],0
b2,1,0.857816,0.032097,[14 28] ; [12 22],[14.36842105 27.63157895] ; [11.63157895 22.36842105],0
a1,1,0.859765,0.031214,[ 2 82] ; [ 1 51],[ 1.85294118 82.14705882] ; [ 1.14705882 50.85294118],0
a4,1,0.892652,0.018211,[41 43] ; [26 26],[41.38235294 42.61764706] ; [25.61764706 26.38235294],0
d3,1,0.894004,0.017753,[77  7] ; [48  4],[77.20588235  6.79411765] ; [47.79411765  4.20588235],0
p5,1,0.89926,0.016027,[ 3 81] ; [ 2 48],[ 3.13432836 80.86567164] ; [ 1.86567164 48.13432836],0
p8,1,0.912698,0.01202,[34 49] ; [20 30],[33.69924812 49.30075188] ; [20.30075188 29.69924812],0
s4,1,0.922029,0.00958,[20 64] ; [12 40],[19.76470588 64.23529412] ; [12.23529412 39.76470588],0
s6,1,0.93601,0.006446,[50 34] ; [30 21],[49.77777778 34.22222222] ; [30.22222222 20.77777778],0
s7,1,0.956382,0.002991,[31 50] ; [17 28],[30.85714286 50.14285714] ; [17.14285714 27.85714286],0
b5,1,0.965658,0.001854,[53 31] ; [33 19],[53.11764706 30.88235294] ; [32.88235294 19.11764706],0
