Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.000212,13.720612,[20 41] ; [24  9],[28.55319149 32.44680851] ; [15.44680851 17.55319149],1
v3,1,0.000684,11.533126,[ 8 49] ; [15 17],[14.73033708 42.26966292] ; [ 8.26966292 23.73033708],1
r3,1,0.00078,11.287045,[35 26] ; [30  3],[42.18085106 18.81914894] ; [22.81914894 10.18085106],1
v4,1,0.001678,9.872176,[36 24] ; [30  3],[42.58064516 17.41935484] ; [23.41935484  9.58064516],0
d5,1,0.002462,9.16895,[35 26] ; [29  4],[41.53191489 19.46808511] ; [22.46808511 10.53191489],0
p8,1,0.003462,8.546615,[10 50] ; [14 17],[15.82417582 44.17582418] ; [ 8.17582418 22.82417582],0
r4,1,0.008267,6.974724,[29 32] ; [25  8],[35.04255319 25.95744681] ; [18.95744681 14.04255319],0
p7,1,0.013742,6.071003,[16 43] ; [17 15],[21.3956044 37.6043956] ; [11.6043956 20.3956044],0
v1,1,0.016561,5.742259,[16 44] ; [17 16],[21.29032258 38.70967742] ; [11.70967742 21.29032258],0
p2,1,0.018523,5.545968,[27 33] ; [22  9],[32.30769231 27.69230769] ; [16.69230769 14.30769231],0
p10,1,0.031816,4.608363,[23 38] ; [19 12],[27.84782609 33.15217391] ; [14.15217391 16.84782609],0
s8,1,0.036975,4.351562,[ 3 58] ; [ 6 27],[ 5.84042553 55.15957447] ; [ 3.15957447 29.84042553],0
p9,1,0.050178,3.835496,[27 34] ; [21 11],[31.48387097 29.51612903] ; [16.51612903 15.48387097],0
p6,1,0.06006,3.535716,[ 7 53] ; [ 8 21],[10.11235955 49.88764045] ; [ 4.88764045 24.11235955],0
s7,1,0.077349,3.119753,[ 5 49] ; [ 7 23],[ 7.71428571 46.28571429] ; [ 4.28571429 25.71428571],0
r1,1,0.077639,3.113652,[33 28] ; [24  9],[36.9893617 24.0106383] ; [20.0106383 12.9893617],0
p3,1,0.079494,3.075207,[12 49] ; [11 19],[15.41758242 45.58241758] ; [ 7.58241758 22.41758242],0
s3,1,0.08117,3.041313,[23 36] ; [ 7 26],[19.23913043 39.76086957] ; [10.76086957 22.23913043],0
a3,1,0.091035,2.855981,[37 23] ; [26  7],[40.64516129 19.35483871] ; [22.35483871 10.64516129],0
a5,1,0.105438,2.621294,[32 29] ; [23 10],[35.69148936 25.30851064] ; [19.30851064 13.69148936],0
p4,1,0.156307,2.009596,[13 47] ; [11 20],[15.82417582 44.17582418] ; [ 8.17582418 22.82417582],0
n2,1,0.16443,1.933007,[11 14] ; [7 3],[12.85714286 12.14285714] ; [5.14285714 4.85714286],0
s1,1,0.166099,1.917808,[ 7 53] ; [ 1 31],[ 5.2173913 54.7826087] ; [ 2.7826087 29.2173913],0
d2,1,0.186088,1.748317,[27 34] ; [10 23],[24.0106383 36.9893617] ; [12.9893617 20.0106383],0
d1,1,0.207173,1.591069,[18 43] ; [14 19],[20.76595745 40.23404255] ; [11.23404255 21.76595745],0
u2,1,0.23314,1.421602,[11 13] ; [5 2],[12.38709677 11.61290323] ; [3.61290323 3.38709677],0
p5,1,0.238445,1.389763,[ 1 59] ; [ 2 30],[ 1.95652174 58.04347826] ; [ 1.04347826 30.95652174],0
s4,1,0.289717,1.120938,[ 8 53] ; [ 2 31],[ 6.4893617 54.5106383] ; [ 3.5106383 29.4893617],0
a2,1,0.327622,0.958275,[10 51] ; [ 3 30],[ 8.43617021 52.56382979] ; [ 4.56382979 28.43617021],0
a8,1,0.342838,0.899789,[ 5 54] ; [ 1 30],[ 3.93333333 55.06666667] ; [ 2.06666667 28.93333333],0
s5,1,0.357494,0.846679,[ 4 55] ; [ 4 28],[ 5.18681319 53.81318681] ; [ 2.81318681 29.18681319],0
d4,1,0.387254,0.747548,[41 20] ; [25  8],[42.82978723 18.17021277] ; [23.17021277  9.82978723],0
a4,1,0.458168,0.550365,[27 34] ; [12 21],[25.30851064 35.69148936] ; [13.69148936 19.30851064],0
n3,1,0.466473,0.530318,[13 10] ; [7 3],[13.93939394  9.06060606] ; [6.06060606 3.93939394],0
