Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,256.870318,[578  31] ; [45 72],[522.59917355  86.40082645] ; [100.40082645  16.59917355],1
p11,1,0.0,51.527174,[522  89] ; [70 52],[493.46793997 117.53206003] ; [98.53206003 23.46793997],1
p2,1,0.0,35.268417,[531  77] ; [80 42],[508.88767123  99.11232877] ; [102.11232877  19.88767123],1
n5,1,3e-06,21.96301,[508 102] ; [79 43],[489.16666667 120.83333333] ; [97.83333333 24.16666667],1
p3,1,6e-06,20.389802,[336 273] ; [40 82],[313.24760602 295.75239398] ; [62.75239398 59.24760602],1
p4,1,1.7e-05,18.555074,[390 220] ; [52 69],[368.8372093 241.1627907] ; [73.1627907 47.8372093],1
p7,1,1.7e-05,18.480337,[407 191] ; [57 63],[386.45125348 211.54874652] ; [77.54874652 42.45125348],1
p8,1,6e-05,16.108717,[344 259] ; [44 75],[324.0498615 278.9501385] ; [63.9501385 55.0498615],1
v1,1,0.000304,13.046363,[345 250] ; [48 72],[327.04195804 267.95804196] ; [65.95804196 54.04195804],1
a5,1,0.000305,13.042197,[471 140] ; [75 47],[455.12414734 155.87585266] ; [90.87585266 31.12414734],1
n4,1,0.000453,12.301145,[509 102] ; [85 37],[495.13506139 115.86493861] ; [98.86493861 23.13506139],1
s2,1,0.000487,12.164999,[335 271] ; [45 74],[317.62758621 288.37241379] ; [62.37241379 56.62758621],1
s6,1,0.000945,10.932795,[427 169] ; [67 52],[411.78181818 184.21818182] ; [82.21818182 36.78181818],1
p12,1,0.001112,10.631737,[ 59 549] ; [  1 121],[ 49.97260274 558.02739726] ; [ 10.02739726 111.97260274],0
r4,1,0.001352,10.270341,[582  29] ; [107  15],[574.32332879  36.67667121] ; [114.67667121   7.32332879],0
s8,1,0.001809,9.734182,[294 314] ; [39 80],[278.49243466 329.50756534] ; [54.50756534 64.49243466],0
s5,1,0.002198,9.376517,[226 360] ; [28 90],[211.42613636 374.57386364] ; [42.57386364 75.42613636],0
a3,1,0.00283,8.914226,[452 157] ; [73 47],[438.58024691 170.41975309] ; [86.41975309 33.58024691],0
s7,1,0.003871,8.343555,[315 269] ; [46 71],[300.74750357 283.25249643] ; [60.25249643 56.74750357],0
a6,1,0.004218,8.187618,[426 184] ; [69 53],[412.5 197.5] ; [82.5 39.5],0
d5,1,0.007447,7.161824,[507 102] ; [89 33],[496.53077975 112.46922025] ; [99.46922025 22.53077975],0
s3,1,0.009086,6.805888,[355 249] ; [54 64],[342.15512465 261.84487535] ; [66.84487535 51.15512465],0
v2,1,0.010298,6.582655,[348 238] ; [56 64],[335.33144476 250.66855524] ; [68.66855524 51.33144476],0
p5,1,0.022679,5.192892,[ 79 527] ; [  7 115],[ 71.58791209 534.41208791] ; [ 14.41208791 107.58791209],0
p6,1,0.023231,5.151112,[245 360] ; [35 84],[233.97790055 371.02209945] ; [46.02209945 72.97790055],0
b1,1,0.032338,4.580482,[213 398] ; [55 67],[223.39427012 387.60572988] ; [44.60572988 77.39427012],0
r3,1,0.032614,4.565947,[589  20] ; [112   9],[584.80684932  24.19315068] ; [116.19315068   4.80684932],0
d1,1,0.070957,3.260745,[379 232] ; [65 57],[370.10095498 240.89904502] ; [73.89904502 48.10095498],0
v3,1,0.094097,2.802846,[253 339] ; [41 78],[244.79324895 347.20675105] ; [49.20675105 69.79324895],0
a7,1,0.099498,2.713578,[452 157] ; [81 40],[444.65342466 164.34657534] ; [88.34657534 32.65342466],0
r1,1,0.101236,2.685959,[507 103] ; [93 28],[500.68399453 109.31600547] ; [99.31600547 21.68399453],0
b5,1,0.101456,2.682507,[357 254] ; [81 41],[365.09959072 245.90040928] ; [72.90040928 49.09959072],0
v4,1,0.104736,2.63191,[596  14] ; [116   6],[593.33333333  16.66666667] ; [118.66666667   3.33333333],0
u2,1,0.107442,2.591449,[85 73] ; [19 28],[80.15609756 77.84390244] ; [23.84390244 23.15609756],0
b3,1,0.107905,2.584638,[149 218] ; [23 52],[142.81447964 224.18552036] ; [29.18552036 45.81447964],0
b2,1,0.107905,2.584638,[149 218] ; [23 52],[142.81447964 224.18552036] ; [29.18552036 45.81447964],0
d3,1,0.115413,2.478492,[429 181] ; [77 45],[421.66666667 188.33333333] ; [84.33333333 37.66666667],0
d4,1,0.140436,2.173178,[508 102] ; [94 27],[502.35294118 107.64705882] ; [99.64705882 21.35294118],0
n3,1,0.148642,2.086132,[88 28] ; [27 15],[84.43037975 31.56962025] ; [30.56962025 11.43037975],0
u4,1,0.199122,1.6488,[ 13 598] ; [  5 117],[ 15.00409277 595.99590723] ; [  2.99590723 119.00409277],0
p1,1,0.204142,1.612492,[ 57 552] ; [  7 114],[ 53.39178082 555.60821918] ; [ 10.60821918 110.39178082],0
s1,1,0.217976,1.517645,[ 17 588] ; [  6 115],[ 19.16666667 585.83333333] ; [  3.83333333 117.16666667],0
a2,1,0.307031,1.043406,[157 454] ; [26 96],[152.54160982 458.45839018] ; [30.45839018 91.54160982],0
n1,1,0.385737,0.752338,[44 73] ; [19 23],[46.35849057 70.64150943] ; [16.64150943 25.35849057],0
a8,1,0.42865,0.626479,[ 78 481] ; [12 96],[ 75.42728636 483.57271364] ; [14.57271364 93.42728636],0
s4,1,0.444163,0.585503,[109 495] ; [ 18 101],[106.09681881 497.90318119] ; [20.90318119 98.09681881],0
a1,1,0.584893,0.298391,[ 28 583] ; [  7 115],[ 29.17462483 581.82537517] ; [  5.82537517 116.17462483],0
b4,1,0.624447,0.239666,[356 255] ; [74 48],[358.43110505 252.56889495] ; [71.56889495 50.43110505],0
u3,1,0.630776,0.23101,[90 68] ; [26 23],[88.5410628 69.4589372] ; [27.4589372 21.5410628],0
n2,1,0.711748,0.136537,[87 30] ; [30 12],[86.09433962 30.90566038] ; [30.90566038 11.09433962],0
d2,1,0.751007,0.100687,[305 304] ; [62 58],[306.58847737 302.41152263] ; [60.41152263 59.58847737],0
a4,1,0.858521,0.031776,[285 325] ; [55 65],[284.10958904 325.89041096] ; [55.89041096 64.10958904],0
u1,1,0.873533,0.025336,[119 492] ; [23 99],[118.36562074 492.63437926] ; [23.63437926 98.36562074],0
