Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,26.245003,[14 45] ; [40 16],[27.70434783 31.29565217] ; [26.29565217 29.70434783],1
p6,1,5.3e-05,16.353784,[ 7 51] ; [26 30],[16.78947368 41.21052632] ; [16.21052632 39.78947368],1
p7,1,0.000248,13.429404,[25 33] ; [43 13],[34.59649123 23.40350877] ; [33.40350877 22.59649123],1
p5,1,0.003224,8.675895,[ 1 58] ; [10 46],[ 5.64347826 53.35652174] ; [ 5.35652174 50.64347826],0
s5,1,0.017777,5.618025,[12 45] ; [23 32],[17.8125 39.1875] ; [17.1875 37.8125],0
s6,1,0.017989,5.597231,[31 28] ; [40 14],[37.07079646 21.92920354] ; [33.92920354 20.07079646],0
p8,1,0.018679,5.531306,[20 37] ; [32 24],[26.2300885 30.7699115] ; [25.7699115 30.2300885],0
p2,1,0.032159,4.589993,[38 21] ; [46 10],[43.09565217 15.90434783] ; [40.90434783 15.09565217],0
a2,1,0.036103,4.39225,[10 49] ; [19 37],[14.87826087 44.12173913] ; [14.12173913 41.87826087],0
s3,1,0.044956,4.020287,[26 32] ; [35 20],[31.30973451 26.69026549] ; [29.69026549 25.30973451],0
s2,1,0.063287,3.449081,[23 36] ; [31 24],[27.94736842 31.05263158] ; [26.05263158 28.94736842],0
r4,1,0.067177,3.350686,[48 11] ; [52  4],[51.30434783  7.69565217] ; [48.69565217  7.30434783],0
b3,1,0.073953,3.19302,[10 27] ; [17 19],[13.68493151 23.31506849] ; [13.31506849 22.68493151],0
b2,1,0.073953,3.19302,[10 27] ; [17 19],[13.68493151 23.31506849] ; [13.31506849 22.68493151],0
r1,1,0.078208,3.101758,[44 15] ; [49  7],[47.71304348 11.28695652] ; [45.28695652 10.71304348],0
a5,1,0.085072,2.965232,[39 20] ; [45 11],[43.09565217 15.90434783] ; [40.90434783 15.09565217],0
p12,1,0.093575,2.811765,[ 3 56] ; [ 8 48],[ 5.64347826 53.35652174] ; [ 5.35652174 50.64347826],0
v2,1,0.168916,1.892539,[38 20] ; [41 12],[41.27927928 16.72072072] ; [37.72072072 15.27927928],0
n3,1,0.173566,1.851867,[11  5] ; [10  1],[12.44444444  3.55555556] ; [8.55555556 2.44444444],0
n5,1,0.193073,1.694013,[40 19] ; [44 12],[43.09565217 15.90434783] ; [40.90434783 15.09565217],0
d5,1,0.235316,1.408437,[43 16] ; [46 10],[45.66086957 13.33913043] ; [43.33913043 12.66086957],0
p1,1,0.261231,1.262221,[ 3 56] ; [ 6 50],[ 4.6173913 54.3826087] ; [ 4.3826087 51.6173913],0
u1,1,0.265785,1.238371,[ 8 51] ; [12 44],[10.26086957 48.73913043] ; [ 9.73913043 46.26086957],0
d3,1,0.32056,0.986662,[37 22] ; [40 16],[39.50434783 19.49565217] ; [37.49565217 18.50434783],0
p10,1,0.325469,0.966842,[44 15] ; [46 10],[46.17391304 12.82608696] ; [43.82608696 12.17391304],0
s7,1,0.336048,0.925451,[25 31] ; [27 23],[27.47169811 28.52830189] ; [24.52830189 25.47169811],0
d2,1,0.347135,0.883904,[31 27] ; [25 31],[28.49122807 29.50877193] ; [27.50877193 28.49122807],0
p9,1,0.383642,0.759,[43 14] ; [46 10],[44.89380531 12.10619469] ; [44.10619469 11.89380531],0
r2,1,0.418036,0.65583,[56  3] ; [51  5],[54.89565217  4.10434783] ; [52.10434783  3.89565217],0
r3,1,0.439807,0.596787,[54  4] ; [53  2],[54.92035398  3.07964602] ; [52.07964602  2.92035398],0
u2,1,0.449692,0.571429,[6 8] ; [8 6],[7. 7.] ; [7. 7.],0
p11,1,0.509992,0.434083,[41 18] ; [42 14],[42.5826087 16.4173913] ; [40.4173913 15.5826087],0
a4,1,0.529289,0.395757,[25 34] ; [27 29],[26.67826087 32.32173913] ; [25.32173913 30.67826087],0
d1,1,0.534083,0.386618,[35 24] ; [30 26],[33.34782609 25.65217391] ; [31.65217391 24.34782609],0
u3,1,0.567996,0.326048,[8 6] ; [6 7],[7.25925926 6.74074074] ; [6.74074074 6.25925926],0
d4,1,0.578017,0.309452,[47 11] ; [43 13],[45.78947368 12.21052632] ; [44.21052632 11.78947368],0
n1,1,0.596613,0.280135,[ 4 11] ; [4 7],[ 4.61538462 10.38461538] ; [3.38461538 7.61538462],0
a8,1,0.673449,0.177594,[ 5 48] ; [ 6 44],[ 5.66019417 47.33980583] ; [ 5.33980583 44.66019417],0
a6,1,0.684509,0.165095,[39 20] ; [39 17],[40.0173913 18.9826087] ; [37.9826087 18.0173913],0
n6,1,0.716002,0.132356,[48 11] ; [47  9],[48.73913043 10.26086957] ; [46.26086957  9.73913043],0
n4,1,0.752476,0.099462,[46 13] ; [45 11],[46.68695652 12.31304348] ; [44.31304348 11.68695652],0
a7,1,0.753909,0.098276,[42 16] ; [42 14],[42.73684211 15.26315789] ; [41.26315789 14.73684211],0
v4,1,0.768382,0.086725,[55  4] ; [52  3],[55.37719298  3.62280702] ; [51.62280702  3.37719298],0
b5,1,0.770065,0.085434,[30 29] ; [30 26],[30.7826087 28.2173913] ; [29.2173913 26.7826087],0
b1,1,0.838063,0.041768,[20 39] ; [20 36],[20.52173913 38.47826087] ; [19.47826087 36.52173913],0
b4,1,0.860919,0.030697,[37 22] ; [36 20],[37.45217391 21.54782609] ; [35.54782609 20.45217391],0
a3,1,0.873858,0.025205,[45 14] ; [42 14],[44.63478261 14.36521739] ; [42.36521739 13.63478261],0
s4,1,0.913063,0.011919,[11 48] ; [10 46],[10.77391304 48.22608696] ; [10.22608696 45.77391304],0
a1,1,0.939006,0.005855,[ 4 55] ; [ 4 52],[ 4.10434783 54.89565217] ; [ 3.89565217 52.10434783],0
s8,1,0.963002,0.002152,[26 33] ; [24 31],[25.87719298 33.12280702] ; [24.12280702 30.87719298],0
n2,1,0.971216,0.001302,[14  3] ; [9 2],[13.96428571  3.03571429] ; [9.03571429 1.96428571],0
