Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.00038,12.625926,[33  9] ; [35 43],[23.8 18.2] ; [44.2 33.8],1
v3,1,0.000736,11.396104,[19 23] ; [13 65],[11.2 30.8] ; [20.8 57.2],1
r3,1,0.00083,11.173887,[41  1] ; [56 21],[34.23529412  7.76470588] ; [62.76470588 14.23529412],1
v1,1,0.003171,8.706642,[22 18] ; [21 56],[14.7008547 25.2991453] ; [28.2991453 48.7008547],0
r4,1,0.003972,8.296399,[36  6] ; [47 31],[29.05 12.95] ; [53.95 24.05],0
p11,1,0.004483,8.076923,[35  7] ; [45 33],[28. 14.] ; [52. 26.],0
p3,1,0.007519,7.144601,[19 23] ; [17 61],[12.6 29.4] ; [23.4 54.6],0
a7,1,0.00773,7.095027,[29 13] ; [34 44],[22.05 19.95] ; [40.95 37.05],0
n6,1,0.013667,6.080705,[35  7] ; [48 30],[29.05 12.95] ; [53.95 24.05],0
v4,1,0.020086,5.404392,[39  3] ; [59 19],[34.3  7.7] ; [63.7 14.3],0
a3,1,0.034564,4.466607,[23 19] ; [26 49],[17.58974359 24.41025641] ; [31.41025641 43.58974359],0
d3,1,0.03794,4.307692,[21 21] ; [24 54],[15.75 26.25] ; [29.25 48.75],0
p7,1,0.066502,3.367319,[24 17] ; [31 45],[19.27350427 21.72649573] ; [35.72649573 40.27350427],0
p12,1,0.088397,2.903317,[ 4 37] ; [ 2 76],[ 2.06722689 38.93277311] ; [ 3.93277311 74.06722689],0
r2,1,0.149822,2.074063,[36  6] ; [58 20],[32.9  9.1] ; [61.1 16.9],0
p10,1,0.167792,1.902559,[27 14] ; [40 36],[23.47863248 17.52136752] ; [43.52136752 32.47863248],0
n4,1,0.205698,1.601445,[26 15] ; [40 38],[22.7394958 18.2605042] ; [43.2605042 34.7394958],0
d1,1,0.231219,1.433349,[ 3 39] ; [ 2 76],[ 1.75 40.25] ; [ 3.25 74.75],0
p6,1,0.240428,1.378085,[11 31] ; [13 63],[ 8.54237288 33.45762712] ; [15.45762712 60.54237288],0
s1,1,0.252259,1.310749,[ 1 39] ; [ 6 71],[ 2.39316239 37.60683761] ; [ 4.60683761 72.39316239],0
a5,1,0.253632,1.303186,[19 23] ; [27 51],[16.1 25.9] ; [29.9 48.1],0
a6,1,0.264571,1.244681,[26 16] ; [40 38],[23.1 18.9] ; [42.9 35.1],0
p9,1,0.295047,1.096446,[29 12] ; [47 30],[26.40677966 14.59322034] ; [49.59322034 27.40677966],0
a1,1,0.298939,1.078921,[ 2 40] ; [ 8 70],[ 3.5 38.5] ; [ 6.5 71.5],0
p8,1,0.352378,0.864874,[18 24] ; [26 50],[15.66101695 26.33898305] ; [28.33898305 47.66101695],0
n3,1,0.356981,0.848485,[8 2] ; [16  9],[6.85714286 3.14285714] ; [17.14285714  7.85714286],0
s5,1,0.36795,0.810576,[ 5 36] ; [14 61],[ 6.71551724 34.28448276] ; [12.28448276 62.71551724],0
b3,1,0.39675,0.718154,[ 5 16] ; [17 33],[ 6.50704225 14.49295775] ; [15.49295775 34.50704225],0
b2,1,0.39675,0.718154,[ 5 16] ; [17 33],[ 6.50704225 14.49295775] ; [15.49295775 34.50704225],0
n1,1,0.477748,0.504,[2 8] ; [ 8 17],[2.85714286 7.14285714] ; [ 7.14285714 17.85714286],0
b5,1,0.486923,0.483318,[22 20] ; [46 32],[23.8 18.2] ; [44.2 33.8],0
u2,1,0.490981,0.474377,[ 8 10] ; [18 33],[ 6.7826087 11.2173913] ; [19.2173913 31.7826087],0
p4,1,0.507316,0.4396,[16 25] ; [25 51],[14.36752137 26.63247863] ; [26.63247863 49.36752137],0
n2,1,0.51818,0.417515,[8 2] ; [18  8],[7.22222222 2.77777778] ; [18.77777778  7.22222222],0
d4,1,0.591208,0.288462,[21 21] ; [35 43],[19.6 22.4] ; [36.4 41.6],0
u3,1,0.599954,0.275065,[ 8 11] ; [18 33],[ 7.05714286 11.94285714] ; [18.94285714 32.05714286],0
s8,1,0.60979,0.26048,[ 5 37] ; [ 7 71],[ 4.2 37.8] ; [ 7.8 70.2],0
p2,1,0.654308,0.200512,[26 16] ; [45 33],[24.85 17.15] ; [46.15 31.85],0
s3,1,0.656914,0.197294,[15 26] ; [31 45],[16.11965812 24.88034188] ; [29.88034188 46.11965812],0
p5,1,0.666029,0.186282,[ 3 39] ; [ 4 73],[ 2.47058824 39.52941176] ; [ 4.52941176 72.47058824],0
s4,1,0.667345,0.184723,[ 7 34] ; [11 67],[ 6.20168067 34.79831933] ; [11.79831933 66.20168067],0
b4,1,0.672165,0.17908,[22 20] ; [44 34],[23.1 18.9] ; [42.9 35.1],0
a4,1,0.681803,0.168104,[ 7 35] ; [15 61],[ 7.83050847 34.16949153] ; [14.16949153 61.83050847],0
n5,1,0.687452,0.161858,[25 16] ; [44 33],[23.97457627 17.02542373] ; [45.02542373 31.97457627],0
s2,1,0.701514,0.146901,[12 29] ; [20 57],[11.11864407 29.88135593] ; [20.88135593 56.11864407],0
a2,1,0.81076,0.057334,[ 2 40] ; [ 3 75],[ 1.75 40.25] ; [ 3.25 74.75],0
s6,1,0.816153,0.054054,[16 25] ; [28 48],[15.41880342 25.58119658] ; [28.58119658 47.41880342],0
d2,1,0.836597,0.042538,[ 9 33] ; [18 60],[ 9.45 32.55] ; [17.55 60.45],0
b1,1,0.862309,0.03008,[19 23] ; [34 44],[18.55 23.45] ; [34.45 43.55],0
a8,1,0.908831,0.013113,[ 4 35] ; [ 8 65],[ 4.17857143 34.82142857] ; [ 7.82142857 65.17857143],0
p1,1,0.920749,0.009898,[ 4 38] ; [ 7 71],[ 3.85 38.15] ; [ 7.15 70.85],0
