Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,130.778362,[ 22 139] ; [187  77],[79.17411765 81.82588235] ; [129.82588235 134.17411765],1
d3,1,0.0,111.800475,[64 97] ; [233  31],[112.51058824  48.48941176] ; [184.48941176  79.51058824],1
d4,1,0.0,107.437052,[99 62] ; [260   3],[136.31839623  24.68160377] ; [222.68160377  40.31839623],1
d5,1,0.0,99.522896,[98 63] ; [257   6],[134.7995283  26.2004717] ; [220.2004717  42.7995283],1
a5,1,0.0,37.831775,[99 62] ; [231  34],[124.71830986  36.28169014] ; [205.28169014  59.71830986],1
a4,1,0.0,35.531262,[ 48 112] ; [158 106],[77.73584906 82.26415094] ; [128.26415094 135.73584906],1
u1,1,0.0,34.229627,[  9 152] ; [ 77 188],[ 32.50234742 128.49765258] ; [ 53.49765258 211.50234742],1
a2,1,0.0,30.698464,[ 17 144] ; [ 92 173],[ 41.19483568 119.80516432] ; [ 67.80516432 197.19483568],1
p4,1,3e-06,21.565492,[88 73] ; [200  62],[109.61702128  51.38297872] ; [178.38297872  83.61702128],1
v4,1,0.000156,14.294787,[147  12] ; [262   2],[153.73758865   5.26241135] ; [255.26241135   8.73758865],1
a3,1,0.000203,13.800675,[106  54] ; [216  47],[121.79669031  38.20330969] ; [200.20330969  62.79669031],1
r4,1,0.000377,12.644623,[138  23] ; [253  12],[147.77230047  13.22769953] ; [243.22769953  21.77230047],1
v3,1,0.000425,12.417409,[62 98] ; [142 109],[79.41605839 80.58394161] ; [124.58394161 126.41605839],1
p3,1,0.000628,11.691764,[76 85] ; [168  94],[92.86997636 68.13002364] ; [151.13002364 110.86997636],1
p6,1,0.000638,11.660671,[ 53 103] ; [134 128],[69.78947368 86.21052632] ; [117.21052632 144.78947368],1
r1,1,0.000951,10.921438,[120  40] ; [231  33],[132.45283019  27.54716981] ; [218.54716981  45.45283019],1
a6,1,0.001177,10.525625,[93 68] ; [192  71],[108.21933962  52.78066038] ; [176.78066038  86.21933962],0
s5,1,0.001273,10.381582,[ 47 107] ; [119 136],[62.50366748 91.49633252] ; [103.49633252 151.50366748],0
n4,1,0.00153,10.041847,[117  43] ; [226  38],[129.43396226  30.56603774] ; [213.56603774  50.43396226],0
s2,1,0.003273,8.648929,[74 85] ; [161 102],[88.54265403 70.45734597] ; [146.45734597 116.54265403],0
r2,1,0.004058,8.257878,[146  12] ; [258   5],[151.61995249   6.38004751] ; [252.38004751  10.61995249],0
p8,1,0.004906,7.913822,[82 76] ; [171  89],[95.63157895 62.36842105] ; [157.36842105 102.63157895],0
a7,1,0.005589,7.678373,[104  56] ; [205  60],[116.32941176  43.67058824] ; [192.67058824  72.32941176],0
p7,1,0.008299,6.967768,[99 60] ; [190  65],[110.99275362  48.00724638] ; [178.00724638  76.99275362],0
n5,1,0.010196,6.600408,[124  36] ; [229  34],[133.52245863  26.47754137] ; [219.47754137  43.52245863],0
s8,1,0.011201,6.433146,[73 88] ; [152 110],[85.63829787 75.36170213] ; [139.36170213 122.63829787],0
v2,1,0.015209,5.89213,[95 60] ; [187  70],[106.09223301  48.90776699] ; [175.90776699  81.09223301],0
r3,1,0.018863,5.514141,[148  12] ; [258   7],[152.84705882   7.15294118] ; [253.15294118  11.84705882],0
n6,1,0.024752,5.041169,[132  28] ; [235  26],[139.47743468  20.52256532] ; [227.52256532  33.47743468],0
p11,1,0.035075,4.4415,[128  33] ; [231  34],[135.67840376  25.32159624] ; [223.32159624  41.67840376],0
p2,1,0.053224,3.736875,[134  26] ; [237  26],[140.33096927  19.66903073] ; [230.66903073  32.33096927],0
s3,1,0.056721,3.630758,[80 78] ; [157 104],[89.3699284 68.6300716] ; [147.6300716 113.3699284],0
p12,1,0.084302,2.97995,[ 12 148] ; [ 34 230],[ 17.35849057 142.64150943] ; [ 28.64150943 235.35849057],0
u4,1,0.090576,2.864099,[  2 159] ; [ 11 254],[  4.91314554 156.08685446] ; [  8.08685446 256.91314554],0
p5,1,0.137995,2.200177,[ 20 140] ; [ 47 215],[ 25.4028436 134.5971564] ; [ 41.5971564 220.4028436],0
p10,1,0.218252,1.51583,[145  14] ; [249  15],[148.09929078  10.90070922] ; [245.90070922  18.09929078],0
s7,1,0.240752,1.376184,[77 75] ; [145 111],[82.70588235 69.29411765] ; [139.29411765 116.70588235],0
u2,1,0.242226,1.367592,[28 26] ; [31 18],[30.93203883 23.06796117] ; [28.06796117 20.93203883],0
s6,1,0.244162,1.356401,[109  47] ; [196  65],[114.10071942  41.89928058] ; [190.89928058  70.10071942],0
s1,1,0.247524,1.337225,[  6 153] ; [  5 256],[  4.16428571 154.83571429] ; [  6.83571429 254.16428571],0
