Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,51.668795,[250  69] ; [49 67],[219.26666667  99.73333333] ; [79.73333333 36.26666667],1
d3,1,0.0,40.205571,[250  70] ; [54 62],[223.11926606  96.88073394] ; [80.88073394 35.11926606],1
a2,1,0.0,25.265567,[108 212] ; [ 11 105],[ 87.33944954 232.66055046] ; [31.66055046 84.33944954],1
u1,1,7e-06,20.121345,[ 90 230] ; [  9 107],[ 72.66055046 247.33944954] ; [26.33944954 89.66055046],1
b5,1,0.000341,12.831883,[202 118] ; [51 65],[185.68807339 134.31192661] ; [67.31192661 48.68807339],1
p4,1,0.001667,9.884263,[265  55] ; [80 36],[253.21100917  66.78899083] ; [91.78899083 24.21100917],0
v4,1,0.017462,5.649351,[312   7] ; [108   8],[308.  11.] ; [112.   4.],0
u3,1,0.024,5.094644,[55 25] ; [12 15],[50.09345794 29.90654206] ; [16.90654206 10.09345794],0
s5,1,0.024834,5.035445,[114 192] ; [54 55],[123.8746988 182.1253012] ; [44.1253012 64.8746988],0
b1,1,0.033604,4.514729,[129 191] ; [60 56],[138.71559633 181.28440367] ; [50.28440367 65.71559633],0
d1,1,0.037183,4.342008,[214 106] ; [65 51],[204.7706422 115.2293578] ; [74.2293578 41.7706422],0
s8,1,0.037293,4.336971,[155 161] ; [70 46],[164.58333333 151.41666667] ; [60.41666667 55.58333333],0
v2,1,0.052393,3.763162,[199 112] ; [60 52],[190.42316785 120.57683215] ; [68.57683215 43.42316785],0
s4,1,0.062147,3.479148,[ 49 266] ; [27 89],[ 55.54524362 259.45475638] ; [20.45475638 95.54524362],0
p2,1,0.076038,3.147612,[284  35] ; [95 20],[278.57373272  40.42626728] ; [100.42626728  14.57373272],0
p10,1,0.083315,2.999019,[279  40] ; [93 22],[273.42857143  45.57142857] ; [98.57142857 16.42857143],0
s7,1,0.086296,2.942153,[163 134] ; [72 40],[170.64792176 126.35207824] ; [64.35207824 47.64792176],0
p12,1,0.08894,2.893451,[ 38 282] ; [  7 106],[ 33.25635104 286.74364896] ; [ 11.74364896 101.25635104],0
d5,1,0.104027,2.642691,[274  46] ; [91 24],[268.50574713  51.49425287] ; [96.49425287 18.50574713],0
n3,1,0.108809,2.571429,[40  8] ; [16  8],[37.33333333 10.66666667] ; [18.66666667  5.33333333],0
r1,1,0.111479,2.533133,[270  48] ; [91 25],[264.51152074  53.48847926] ; [96.48847926 19.51152074],0
v1,1,0.111731,2.529558,[196 115] ; [61 51],[188.95271868 122.04728132] ; [68.04728132 43.95271868],0
b2,1,0.136181,2.220593,[ 75 122] ; [40 44],[ 80.6227758 116.3772242] ; [34.3772242 49.6227758],0
b3,1,0.136181,2.220593,[ 75 122] ; [40 44],[ 80.6227758 116.3772242] ; [34.3772242 49.6227758],0
r4,1,0.162517,1.950653,[306  14] ; [107   9],[303.11926606  16.88073394] ; [109.88073394   6.11926606],0
s1,1,0.165672,1.921673,[  8 310] ; [  6 110],[ 10.25806452 307.74193548] ; [  3.74193548 112.25806452],0
r3,1,0.169658,1.885967,[308  10] ; [109   7],[305.5437788  12.4562212] ; [111.4562212   4.5437788],0
n2,1,0.192792,1.696154,[37 11] ; [15  9],[34.66666667 13.33333333] ; [17.33333333  6.66666667],0
p7,1,0.226336,1.46374,[244  73] ; [82 33],[239.21759259  77.78240741] ; [86.78240741 28.21759259],0
u4,1,0.231202,1.433454,[  7 313] ; [  5 111],[  8.80733945 311.19266055] ; [  3.19266055 112.80733945],0
s3,1,0.297929,1.083443,[183 133] ; [73 42],[187.6937355 128.3062645] ; [68.3062645 46.6937355],0
p6,1,0.298767,1.07969,[155 161] ; [49 64],[150.26573427 165.73426573] ; [53.73426573 59.26573427],0
n6,1,0.310586,1.028184,[280  38] ; [97 18],[276.87297921  41.12702079] ; [100.12702079  14.87297921],0
a1,1,0.34053,0.908433,[ 17 303] ; [  9 107],[ 19.08256881 300.91743119] ; [  6.91743119 109.08256881],0
p9,1,0.3543,0.857995,[284  34] ; [99 16],[281.27944573  36.72055427] ; [101.72055427  13.27944573],0
b4,1,0.388398,0.743952,[194 126] ; [65 51],[190.09174312 129.90825688] ; [68.90825688 47.09174312],0
a5,1,0.39182,0.733287,[250  70] ; [95 21],[253.21100917  66.78899083] ; [91.78899083 24.21100917],0
s6,1,0.409961,0.678914,[222  91] ; [84 28],[225.36  87.64] ; [80.64 31.36],0
d4,1,0.511816,0.430353,[270  50] ; [94 21],[267.77011494  52.22988506] ; [96.22988506 18.77011494],0
n5,1,0.665971,0.186351,[253  66] ; [89 26],[251.37788018  67.62211982] ; [90.62211982 24.37788018],0
n4,1,0.699234,0.14927,[262  58] ; [96 19],[263.35632184  56.64367816] ; [94.64367816 20.35632184],0
p8,1,0.710707,0.137572,[207 111] ; [72 42],[205.375 112.625] ; [73.625 40.375],0
n1,1,0.736422,0.113297,[20 28] ; [11 13],[20.66666667 27.33333333] ; [10.33333333 13.66666667],0
p11,1,0.742737,0.107736,[261  59] ; [93 23],[259.81651376  60.18348624] ; [94.18348624 21.81651376],0
a8,1,0.744266,0.106412,[ 36 245] ; [13 99],[ 35.03562341 245.96437659] ; [13.96437659 98.03562341],0
u2,1,0.756319,0.096297,[46 32] ; [15 12],[45.31428571 32.68571429] ; [15.68571429 11.31428571],0
a4,1,0.783475,0.075512,[156 163] ; [55 61],[154.73333333 164.26666667] ; [56.26666667 59.73333333],0
a3,1,0.787453,0.072695,[240  78] ; [89 27],[241.06451613  76.93548387] ; [87.93548387 28.06451613],0
d2,1,0.83926,0.041144,[169 151] ; [62 53],[169.93103448 150.06896552] ; [61.06896552 53.93103448],0
s2,1,0.890798,0.01885,[172 144] ; [64 52],[172.62962963 143.37037037] ; [63.37037037 52.62962963],0
p1,1,0.897917,0.016459,[ 40 278] ; [ 15 100],[ 40.3926097 277.6073903] ; [ 14.6073903 100.3926097],0
p5,1,0.959646,0.00256,[ 54 263] ; [20 96],[ 54.17551963 262.82448037] ; [19.82448037 96.17551963],0
v3,1,0.962433,0.002218,[139 168] ; [51 61],[139.2124105 167.7875895] ; [50.7875895 61.2124105],0
