Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,3.2e-05,17.28364,[34 63] ; [35 14],[45.84246575 51.15753425] ; [23.15753425 25.84246575],1
s7,1,5.3e-05,16.325608,[35 59] ; [32 11],[45.97080292 48.02919708] ; [21.02919708 21.97080292],1
p4,1,0.000222,13.638614,[33 64] ; [33 17],[43.55102041 53.44897959] ; [22.44897959 27.55102041],1
v2,1,0.000222,13.638614,[33 64] ; [33 17],[43.55102041 53.44897959] ; [22.44897959 27.55102041],1
p3,1,0.000243,13.462609,[30 68] ; [31 19],[40.39189189 57.60810811] ; [20.60810811 29.39189189],1
p9,1,0.0004,12.531885,[50 46] ; [41  9],[59.83561644 36.16438356] ; [31.16438356 18.83561644],1
s2,1,0.000947,10.929383,[37 62] ; [33 17],[46.51006711 52.48993289] ; [23.48993289 26.51006711],1
d1,1,0.00097,10.883154,[43 56] ; [36 14],[52.48993289 46.51006711] ; [26.51006711 23.48993289],1
r4,1,0.002032,9.520033,[66 33] ; [45  5],[73.75167785 25.24832215] ; [37.24832215 12.75167785],0
s8,1,0.002129,9.435118,[28 71] ; [27 23],[36.54362416 62.45637584] ; [18.45637584 31.54362416],0
p2,1,0.002616,9.057708,[56 42] ; [41  9],[64.22972973 33.77027027] ; [32.77027027 17.22972973],0
p10,1,0.003103,8.745604,[45 52] ; [36 14],[53.44897959 43.55102041] ; [27.55102041 22.44897959],0
u1,1,0.003357,8.602563,[12 87] ; [16 34],[18.60402685 80.39597315] ; [ 9.39597315 40.60402685],0
r3,1,0.005141,7.829285,[71 28] ; [45  4],[77.59459459 21.40540541] ; [38.40540541 10.59459459],0
d2,1,0.006474,7.413474,[45 52] ; [35 15],[52.78911565 44.21088435] ; [27.21088435 22.78911565],0
p8,1,0.010496,6.548764,[25 74] ; [23 27],[31.89261745 67.10738255] ; [16.10738255 33.89261745],0
s6,1,0.010932,6.476409,[52 46] ; [36 12],[59.06849315 38.93150685] ; [28.93150685 19.06849315],0
r1,1,0.014838,5.935631,[66 32] ; [43  7],[72.17567568 25.82432432] ; [36.82432432 13.17567568],0
n6,1,0.020205,5.394073,[67 31] ; [43  7],[72.83783784 25.16216216] ; [37.16216216 12.83783784],0
v4,1,0.02265,5.195175,[76 23] ; [46  4],[81.06040268 17.93959732] ; [40.93959732  9.06040268],0
d3,1,0.022714,5.190218,[58 40] ; [39 11],[64.22972973 33.77027027] ; [32.77027027 17.22972973],0
s3,1,0.023811,5.108326,[43 54] ; [32 18],[49.48979592 47.51020408] ; [25.51020408 24.48979592],0
u3,1,0.024724,5.043115,[10 24] ; [9 5],[13.45833333 20.54166667] ; [5.54166667 8.45833333],0
s5,1,0.038719,4.273148,[25 72] ; [19 25],[30.26950355 66.73049645] ; [13.73049645 30.26950355],0
a6,1,0.047693,3.920782,[52 46] ; [35 15],[57.60810811 40.39189189] ; [29.39189189 20.60810811],0
u2,1,0.05129,3.798778,[ 9 24] ; [8 6],[11.93617021 21.06382979] ; [5.06382979 8.93617021],0
a2,1,0.065654,3.388463,[20 79] ; [17 33],[24.58389262 74.41610738] ; [12.41610738 37.58389262],0
n3,1,0.070468,3.272088,[20 17] ; [10  2],[22.65306122 14.34693878] ; [7.34693878 4.65306122],0
b1,1,0.090114,2.872339,[60 39] ; [23 27],[55.14765101 43.85234899] ; [27.85234899 22.14765101],0
r2,1,0.104488,2.635674,[84 12] ; [47  2],[86.73103448  9.26896552] ; [44.26896552  4.73103448],0
b5,1,0.114773,2.487236,[54 45] ; [34 16],[58.46979866 40.53020134] ; [29.53020134 20.46979866],0
a1,1,0.146385,2.109522,[11 88] ; [ 2 48],[ 8.63758389 90.36241611] ; [ 4.36241611 45.63758389],0
d4,1,0.160094,1.973333,[70 28] ; [41  9],[73.5 24.5] ; [37.5 12.5],0
a7,1,0.165033,1.927492,[62 37] ; [37 13],[65.77852349 33.22147651] ; [33.22147651 16.77852349],0
a4,1,0.179781,1.799436,[43 54] ; [28 22],[46.85034014 50.14965986] ; [24.14965986 25.85034014],0
a5,1,0.196872,1.665428,[65 34] ; [38 12],[68.43624161 30.56375839] ; [34.56375839 15.43624161],0
v1,1,0.264726,1.243872,[40 59] ; [25 25],[43.18791946 55.81208054] ; [21.81208054 28.18791946],0
v3,1,0.279514,1.169449,[32 63] ; [21 28],[34.96527778 60.03472222] ; [18.03472222 30.96527778],0
p5,1,0.372136,0.796518,[ 9 89] ; [ 7 43],[10.59459459 87.40540541] ; [ 5.40540541 44.59459459],0
d5,1,0.381119,0.767088,[72 26] ; [40 10],[74.16216216 23.83783784] ; [37.83783784 12.16216216],0
a3,1,0.424805,0.636983,[65 32] ; [36 13],[67.10273973 29.89726027] ; [33.89726027 15.10273973],0
s4,1,0.454544,0.559296,[15 84] ; [10 40],[16.61073826 82.38926174] ; [ 8.38926174 41.61073826],0
b3,1,0.545043,0.366272,[19 37] ; [11 16],[20.24096386 35.75903614] ; [ 9.75903614 17.24096386],0
b2,1,0.545043,0.366272,[19 37] ; [11 16],[20.24096386 35.75903614] ; [ 9.75903614 17.24096386],0
n1,1,0.631012,0.23069,[22 16] ; [6 6],[21.28 16.72] ; [6.72 5.28],0
n5,1,0.632918,0.228124,[80 19] ; [42  8],[81.06040268 17.93959732] ; [40.93959732  9.06040268],0
s1,1,0.666898,0.185252,[ 6 92] ; [ 4 46],[ 6.62162162 91.37837838] ; [ 3.37837838 46.62162162],0
p12,1,0.713316,0.134987,[ 3 96] ; [ 1 49],[ 2.65771812 96.34228188] ; [ 1.34228188 48.65771812],0
a8,1,0.821908,0.050666,[13 75] ; [ 7 36],[13.4351145 74.5648855] ; [ 6.5648855 36.4351145],0
n2,1,0.826318,0.048148,[28 12] ; [8 4],[27.69230769 12.30769231] ; [8.30769231 3.69230769],0
p1,1,0.857478,0.032251,[ 9 90] ; [ 5 45],[ 9.30201342 89.69798658] ; [ 4.69798658 45.30201342],0
b4,1,0.957167,0.002885,[53 46] ; [27 23],[53.15436242 45.84563758] ; [26.84563758 23.15436242],0
