Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,38.06179,[41  4] ; [ 9 28],[27.43902439 17.56097561] ; [22.56097561 14.43902439],1
p11,1,1.6e-05,18.665982,[35 11] ; [11 27],[25.19047619 20.80952381] ; [20.80952381 17.19047619],1
p2,1,0.000495,12.13537,[33 11] ; [14 24],[25.2195122 18.7804878] ; [21.7804878 16.2195122],1
p7,1,0.00055,11.939433,[24 19] ; [ 7 31],[16.45679012 26.54320988] ; [14.54320988 23.45679012],1
r3,1,0.001229,10.44632,[30 12] ; [13 24],[22.86075949 19.13924051] ; [20.13924051 16.86075949],0
s8,1,0.002805,8.930395,[16 29] ; [ 3 35],[10.30120482 34.69879518] ; [ 8.69879518 29.30120482],0
s6,1,0.003314,8.625741,[24 19] ; [ 9 29],[17.51851852 25.48148148] ; [15.48148148 22.51851852],0
p8,1,0.013542,6.096915,[17 29] ; [ 5 33],[12.04761905 33.95238095] ; [ 9.95238095 28.04761905],0
p4,1,0.014749,5.946185,[21 24] ; [ 8 30],[15.72289157 29.27710843] ; [13.27710843 24.72289157],0
s2,1,0.020144,5.399408,[20 24] ; [ 8 30],[15.02439024 28.97560976] ; [12.97560976 25.02439024],0
s7,1,0.022355,5.217904,[22 21] ; [ 9 26],[17.08974359 25.91025641] ; [13.91025641 21.08974359],0
p5,1,0.027031,4.888856,[ 8 37] ; [ 1 37],[ 4.87951807 40.12048193] ; [ 4.12048193 33.87951807],0
n5,1,0.038724,4.272928,[40  4] ; [28 10],[36.48780488  7.51219512] ; [31.51219512  6.48780488],0
n2,1,0.039941,4.2204,[14  3] ; [10 10],[11.02702703  5.97297297] ; [12.97297297  7.02702703],0
n6,1,0.056906,3.625338,[32 11] ; [20 17],[27.95 15.05] ; [24.05 12.95],0
a1,1,0.058695,3.57387,[ 4 42] ; [ 9 29],[ 7.11904762 38.88095238] ; [ 5.88095238 32.11904762],0
v4,1,0.059547,3.549957,[28 13] ; [18 20],[23.87341772 17.12658228] ; [22.12658228 15.87341772],0
p3,1,0.063707,3.438142,[18 27] ; [ 8 30],[14.09638554 30.90361446] ; [11.90361446 26.09638554],0
d4,1,0.100348,2.699998,[34 12] ; [21 16],[30.48192771 15.51807229] ; [24.51807229 12.48192771],0
a5,1,0.111681,2.530276,[32 14] ; [20 18],[28.47619048 17.52380952] ; [23.52380952 14.47619048],0
u3,1,0.165623,1.922123,[ 5 10] ; [ 2 14],[ 3.38709677 11.61290323] ; [ 3.61290323 12.38709677],0
s3,1,0.170042,1.882575,[20 22] ; [12 25],[17.01265823 24.98734177] ; [14.98734177 22.01265823],0
v1,1,0.170918,1.874873,[17 26] ; [ 9 27],[14.15189873 28.84810127] ; [11.84810127 24.15189873],0
r1,1,0.213608,1.546801,[16 28] ; [ 9 29],[13.41463415 30.58536585] ; [11.58536585 26.41463415],0
s5,1,0.221223,1.49642,[ 9 34] ; [ 4 33],[ 6.9875 36.0125] ; [ 6.0125 30.9875],0
b1,1,0.245369,1.349481,[22 24] ; [23 15],[24.64285714 21.35714286] ; [20.35714286 17.64285714],0
p6,1,0.255251,1.294332,[12 33] ; [ 6 31],[ 9.87804878 35.12195122] ; [ 8.12195122 28.87804878],0
v2,1,0.346419,0.886531,[20 24] ; [13 24],[17.92592593 26.07407407] ; [15.07407407 21.92592593],0
a3,1,0.454675,0.558971,[31 15] ; [22 15],[29.37349398 16.62650602] ; [23.62650602 13.37349398],0
p12,1,0.459603,0.546862,[ 1 44] ; [ 2 36],[ 1.62650602 43.37349398] ; [ 1.37349398 36.62650602],0
b4,1,0.469634,0.522838,[29 17] ; [21 17],[27.38095238 18.61904762] ; [22.61904762 15.38095238],0
b5,1,0.470221,0.521457,[23 23] ; [22 16],[24.64285714 21.35714286] ; [20.35714286 17.64285714],0
s1,1,0.494069,0.467653,[ 2 44] ; [ 3 35],[ 2.73809524 43.26190476] ; [ 2.26190476 35.73809524],0
a7,1,0.506854,0.440557,[22 24] ; [15 22],[20.5060241 25.4939759] ; [16.4939759 20.5060241],0
p1,1,0.525856,0.402393,[ 7 39] ; [ 4 34],[ 6.02380952 39.97619048] ; [ 4.97619048 33.02380952],0
r2,1,0.577152,0.310862,[26 15] ; [20 15],[24.81578947 16.18421053] ; [21.18421053 13.81578947],0
n3,1,0.591465,0.288062,[10  7] ; [10 10],[9.18918919 7.81081081] ; [10.81081081  9.18918919],0
v3,1,0.592479,0.28649,[13 32] ; [ 9 29],[11.92771084 33.07228916] ; [10.07228916 27.92771084],0
d3,1,0.661076,0.19222,[24 22] ; [18 20],[23. 23.] ; [19. 19.],0
d5,1,0.712275,0.136015,[32 14] ; [25 13],[31.21428571 14.78571429] ; [25.78571429 12.21428571],0
a2,1,0.720362,0.128146,[ 6 40] ; [ 6 32],[ 6.57142857 39.42857143] ; [ 5.42857143 32.57142857],0
s4,1,0.72834,0.120642,[ 7 38] ; [ 7 31],[ 7.59036145 37.40963855] ; [ 6.40963855 31.59036145],0
d1,1,0.744485,0.106224,[21 25] ; [16 22],[20.26190476 25.73809524] ; [16.73809524 21.26190476],0
u1,1,0.776035,0.080935,[ 4 42] ; [ 4 34],[ 4.38095238 41.61904762] ; [ 3.61904762 34.38095238],0
a8,1,0.792647,0.069103,[ 3 40] ; [ 3 32],[ 3.30769231 39.69230769] ; [ 2.69230769 32.30769231],0
n1,1,0.815019,0.054736,[ 7 10] ; [ 9 11],[7.35135135 9.64864865] ; [ 8.64864865 11.35135135],0
d2,1,0.845045,0.038199,[22 24] ; [18 18],[22.43902439 23.56097561] ; [17.56097561 18.43902439],0
u2,1,0.875948,0.02437,[6 8] ; [6 9],[5.79310345 8.20689655] ; [6.20689655 8.79310345],0
b2,1,0.902291,0.015072,[11 20] ; [10 17],[11.22413793 19.77586207] ; [ 9.77586207 17.22413793],0
