Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,28.807734,[ 7 30] ; [20  2],[16.93220339 20.06779661] ; [10.06779661 11.93220339],1
d3,1,6e-06,20.376028,[10 27] ; [20  3],[18.5 18.5] ; [11.5 11.5],1
d5,1,2e-05,18.223753,[15 22] ; [22  1],[22.81666667 14.18333333] ; [14.18333333  8.81666667],1
d4,1,0.000629,11.687091,[20 17] ; [22  1],[25.9 11.1] ; [16.1  6.9],1
a4,1,0.00162,9.936387,[ 7 30] ; [13  9],[12.54237288 24.45762712] ; [ 7.45762712 14.54237288],0
a3,1,0.011531,6.38153,[18 18] ; [19  4],[22.57627119 13.42372881] ; [14.42372881  8.57627119],0
v2,1,0.020936,5.332134,[ 7 29] ; [11 12],[10.98305085 25.01694915] ; [ 7.01694915 15.98305085],0
p11,1,0.0514,3.795179,[13 24] ; [14  9],[16.65 20.35] ; [10.35 12.65],0
s3,1,0.063499,3.443547,[ 8 28] ; [10 12],[11.17241379 24.82758621] ; [ 6.82758621 15.17241379],0
r2,1,0.081842,3.027946,[17 20] ; [14  6],[20.12280702 16.87719298] ; [10.87719298  9.12280702],0
s5,1,0.112717,2.515715,[ 3 34] ; [ 5 17],[ 5.01694915 31.98305085] ; [ 2.98305085 19.01694915],0
p8,1,0.133717,2.248813,[ 9 27] ; [ 2 20],[ 6.82758621 29.17241379] ; [ 4.17241379 17.82758621],0
p7,1,0.137336,2.20756,[11 26] ; [ 3 20],[ 8.63333333 28.36666667] ; [ 5.36666667 17.63333333],0
a5,1,0.209744,1.573194,[18 19] ; [15  8],[20.35 16.65] ; [12.65 10.35],0
p9,1,0.221249,1.49625,[18 18] ; [ 7 14],[15.78947368 20.21052632] ; [ 9.21052632 11.78947368],0
v1,1,0.233798,1.417605,[12 25] ; [ 4 18],[10.03389831 26.96610169] ; [ 5.96610169 16.03389831],0
b4,1,0.253773,1.302411,[22 15] ; [17  6],[24.05 12.95] ; [14.95  8.05],0
p2,1,0.253773,1.302411,[15 22] ; [ 6 17],[12.95 24.05] ; [ 8.05 14.95],0
a2,1,0.297979,1.083218,[ 2 35] ; [ 3 20],[ 3.08333333 33.91666667] ; [ 1.91666667 21.08333333],0
u1,1,0.300399,1.072423,[ 1 36] ; [ 2 21],[ 1.85 35.15] ; [ 1.15 21.85],0
r3,1,0.305914,1.048235,[17 19] ; [14  9],[18.91525424 17.08474576] ; [12.08474576 10.91525424],0
p5,1,0.312907,1.018368,[ 1 35] ; [ 2 21],[ 1.83050847 34.16949153] ; [ 1.16949153 21.83050847],0
n5,1,0.329256,0.951821,[24 13] ; [12 11],[22.2 14.8] ; [13.8  9.2],0
s7,1,0.401066,0.705128,[ 7 28] ; [ 6 14],[ 8.27272727 26.72727273] ; [ 4.72727273 15.27272727],0
b5,1,0.445462,0.582172,[14 23] ; [11 12],[15.41666667 21.58333333] ; [ 9.58333333 13.41666667],0
b2,1,0.536249,0.382536,[ 9 13] ; [ 6 13],[ 8.04878049 13.95121951] ; [ 6.95121951 12.04878049],0
b3,1,0.536249,0.382536,[ 9 13] ; [ 6 13],[ 8.04878049 13.95121951] ; [ 6.95121951 12.04878049],0
n1,1,0.54659,0.363462,[8 7] ; [5 7],[7.22222222 7.77777778] ; [5.77777778 6.22222222],0
n4,1,0.558861,0.341679,[23 14] ; [16  7],[24.05 12.95] ; [14.95  8.05],0
a1,1,0.571933,0.319459,[ 5 32] ; [ 2 21],[ 4.31666667 32.68333333] ; [ 2.68333333 20.31666667],0
s8,1,0.571933,0.319459,[ 5 32] ; [ 2 21],[ 4.31666667 32.68333333] ; [ 2.68333333 20.31666667],0
s1,1,0.571933,0.319459,[ 5 32] ; [ 2 21],[ 4.31666667 32.68333333] ; [ 2.68333333 20.31666667],0
a6,1,0.579783,0.306586,[15 22] ; [11 12],[16.03333333 20.96666667] ; [ 9.96666667 13.03333333],0
n6,1,0.588349,0.292929,[17 19] ; [12 10],[18. 18.] ; [11. 11.],0
s6,1,0.602793,0.270804,[ 9 28] ; [ 7 16],[ 9.86666667 27.13333333] ; [ 6.13333333 16.86666667],0
a7,1,0.638812,0.2203,[17 20] ; [12 11],[17.88333333 19.11666667] ; [11.11666667 11.88333333],0
p4,1,0.645582,0.211516,[10 27] ; [ 5 18],[ 9.25 27.75] ; [ 5.75 17.25],0
r4,1,0.645582,0.211516,[10 27] ; [ 5 18],[ 9.25 27.75] ; [ 5.75 17.25],0
v3,1,0.690415,0.158637,[ 8 29] ; [ 4 19],[ 7.4 29.6] ; [ 4.6 18.4],0
n3,1,0.691398,0.157576,[8 7] ; [5 6],[7.5 7.5] ; [5.5 5.5],0
p10,1,0.71481,0.13352,[13 23] ; [ 9 13],[13.65517241 22.34482759] ; [ 8.34482759 13.65517241],0
s2,1,0.725268,0.123501,[ 7 30] ; [ 5 17],[ 7.52542373 29.47457627] ; [ 4.47457627 17.52542373],0
s4,1,0.737902,0.111979,[ 6 31] ; [ 3 20],[ 5.55 31.45] ; [ 3.45 19.55],0
r1,1,0.753386,0.098707,[16 21] ; [ 9 14],[15.41666667 21.58333333] ; [ 9.58333333 13.41666667],0
b1,1,0.790602,0.070505,[19 18] ; [11 12],[18.5 18.5] ; [11.5 11.5],0
n2,1,0.795012,0.0675,[7 8] ; [5 7],[6.66666667 8.33333333] ; [5.33333333 6.66666667],0
a8,1,0.945221,0.004721,[ 5 30] ; [ 3 19],[ 4.9122807 30.0877193] ; [ 3.0877193 18.9122807],0
p1,1,0.958469,0.002712,[ 5 32] ; [ 3 20],[ 4.93333333 32.06666667] ; [ 3.06666667 19.93333333],0
p3,1,0.991429,0.000115,[ 8 29] ; [ 5 18],[ 8.01666667 28.98333333] ; [ 4.98333333 18.01666667],0
