Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.004789,7.957493,[48 21] ; [27 33],[40.11627907 28.88372093] ; [34.88372093 25.11627907],0
v2,1,0.008654,6.89285,[47 18] ; [28 29],[39.95901639 25.04098361] ; [35.04098361 21.95901639],0
n6,1,0.020521,5.366982,[52 16] ; [55  5],[56.84375 11.15625] ; [50.15625  9.84375],0
a8,1,0.027315,4.870774,[15 47] ; [ 5 51],[10.50847458 51.49152542] ; [ 9.49152542 46.50847458],0
v4,1,0.032492,4.572335,[68  1] ; [54  6],[65.25581395  3.74418605] ; [56.74418605  3.25581395],0
p3,1,0.037068,4.347276,[28 41] ; [14 46],[22.46511628 46.53488372] ; [19.53488372 40.46511628],0
s2,1,0.03888,4.26609,[50 19] ; [33 27],[44.39534884 24.60465116] ; [38.60465116 21.39534884],0
p7,1,0.049211,3.868126,[40 23] ; [27 32],[34.59836066 28.40163934] ; [32.40163934 26.59836066],0
r2,1,0.066793,3.36012,[67  1] ; [55  5],[64.8125  3.1875] ; [57.1875  2.8125],0
p9,1,0.074806,3.174275,[61  6] ; [48 12],[57.50393701  9.49606299] ; [51.49606299  8.50393701],0
a7,1,0.096397,2.764157,[41 28] ; [44 16],[45.46511628 23.53488372] ; [39.53488372 20.46511628],0
s6,1,0.129766,2.2953,[58 10] ; [44 15],[54.61417323 13.38582677] ; [47.38582677 11.61417323],0
s5,1,0.149532,2.077016,[30 35] ; [19 38],[26.10655738 38.89344262] ; [22.89344262 34.10655738],0
d1,1,0.149542,2.076919,[35 34] ; [38 22],[39.04651163 29.95348837] ; [33.95348837 26.04651163],0
b2,1,0.150394,2.068251,[23 25] ; [12 25],[19.76470588 28.23529412] ; [15.23529412 21.76470588],0
b3,1,0.150394,2.068251,[23 25] ; [12 25],[19.76470588 28.23529412] ; [15.23529412 21.76470588],0
n2,1,0.180521,1.793331,[17  2] ; [13  5],[15.40540541  3.59459459] ; [14.59459459  3.40540541],0
p1,1,0.181033,1.789122,[ 8 61] ; [ 3 57],[ 5.88372093 63.11627907] ; [ 5.11627907 54.88372093],0
s3,1,0.197825,1.658361,[52 17] ; [39 21],[48.6744186 20.3255814] ; [42.3255814 17.6744186],0
a5,1,0.280053,1.16683,[53 16] ; [41 19],[50.27906977 18.72093023] ; [43.72093023 16.27906977],0
a2,1,0.289347,1.122656,[12 57] ; [15 45],[14.44186047 54.55813953] ; [12.55813953 47.44186047],0
p6,1,0.296999,1.087619,[19 48] ; [12 47],[16.48412698 50.51587302] ; [14.51587302 44.48412698],0
a3,1,0.3074,1.041815,[54 14] ; [43 17],[51.53125 16.46875] ; [45.46875 14.53125],0
r3,1,0.310746,1.027501,[67  2] ; [56  4],[65.79069767  3.20930233] ; [57.20930233  2.79069767],0
d2,1,0.328545,0.954624,[32 37] ; [33 27],[34.76744186 34.23255814] ; [30.23255814 29.76744186],0
s7,1,0.351305,0.868736,[53 15] ; [41 17],[50.73015873 17.26984127] ; [43.26984127 14.73015873],0
u1,1,0.406811,0.688102,[10 59] ; [12 48],[11.76744186 57.23255814] ; [10.23255814 49.76744186],0
v3,1,0.455522,0.556874,[33 32] ; [26 33],[30.92741935 34.07258065] ; [28.07258065 30.92741935],0
p2,1,0.484618,0.488454,[51 18] ; [41 19],[49.20930233 19.79069767] ; [42.79069767 17.20930233],0
b1,1,0.486599,0.484038,[28 41] ; [28 32],[29.95348837 39.04651163] ; [26.04651163 33.95348837],0
p5,1,0.495965,0.463559,[ 4 64] ; [ 2 58],[ 3.1875 64.8125] ; [ 2.8125 57.1875],0
n1,1,0.515592,0.422701,[11  8] ; [8 9],[10.02777778  8.97222222] ; [8.97222222 8.02777778],0
u2,1,0.524116,0.405785,[9 5] ; [9 8],[8.12903226 5.87096774] ; [9.87096774 7.12903226],0
d5,1,0.555629,0.347329,[59 10] ; [49 11],[57.76744186 11.23255814] ; [50.23255814  9.76744186],0
r4,1,0.57276,0.318086,[65  4] ; [55  5],[64.18604651  4.81395349] ; [55.81395349  4.18604651],0
p12,1,0.585972,0.296678,[ 4 63] ; [ 5 54],[ 4.78571429 62.21428571] ; [ 4.21428571 54.78571429],0
p11,1,0.648215,0.208158,[53 16] ; [44 16],[51.88372093 17.11627907] ; [45.11627907 14.88372093],0
b4,1,0.709363,0.138914,[38 31] ; [35 25],[39.04651163 29.95348837] ; [33.95348837 26.04651163],0
a1,1,0.765896,0.088654,[ 3 66] ; [ 2 58],[ 2.6744186 66.3255814] ; [ 2.3255814 57.6744186],0
d3,1,0.76959,0.085797,[42 27] ; [35 25],[41.18604651 27.81395349] ; [35.81395349 24.18604651],0
s1,1,0.795128,0.067422,[ 3 66] ; [ 2 56],[ 2.71653543 66.28346457] ; [ 2.28346457 55.71653543],0
n3,1,0.813381,0.055728,[13  6] ; [11  6],[12.66666667  6.33333333] ; [11.33333333  5.66666667],0
p10,1,0.816192,0.054031,[56 10] ; [50 10],[55.52380952 10.47619048] ; [50.47619048  9.52380952],0
s4,1,0.831206,0.045435,[13 56] ; [12 47],[13.4765625 55.5234375] ; [11.5234375 47.4765625],0
n4,1,0.846331,0.037559,[52 16] ; [45 15],[51.53125 16.46875] ; [45.46875 14.53125],0
u3,1,0.86316,0.029705,[11  4] ; [12  5],[10.78125  4.21875] ; [12.21875  4.78125],0
a6,1,0.873803,0.025227,[41 27] ; [37 23],[41.4375 26.5625] ; [36.5625 23.4375],0
a4,1,0.875588,0.024513,[32 37] ; [27 33],[31.55813953 37.44186047] ; [27.44186047 32.55813953],0
p8,1,0.880289,0.022681,[27 40] ; [23 36],[26.58730159 40.41269841] ; [23.41269841 35.58730159],0
r1,1,0.91146,0.012365,[58 11] ; [50 10],[57.76744186 11.23255814] ; [50.23255814  9.76744186],0
d4,1,0.913086,0.011913,[57 12] ; [50 10],[57.23255814 11.76744186] ; [49.76744186 10.23255814],0
u4,1,0.920596,0.009937,[ 1 68] ; [ 1 59],[ 1.06976744 67.93023256] ; [ 0.93023256 59.06976744],0
n5,1,0.941013,0.005475,[48 20] ; [42 17],[48.18897638 19.81102362] ; [41.81102362 17.18897638],0
