Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,65.355929,[31 69] ; [182  53],[63.58208955 36.41791045] ; [149.41791045  85.58208955],1
a6,1,4e-06,21.283761,[48 52] ; [174  61],[66.26865672 33.73134328] ; [155.73134328  79.26865672],1
d4,1,8.6e-05,15.414373,[65 35] ; [198  37],[78.50746269 21.49253731] ; [184.49253731  50.50746269],1
d5,1,0.000147,14.405665,[64 36] ; [195  40],[77.31343284 22.68656716] ; [181.68656716  53.31343284],1
r4,1,0.000368,12.689314,[76 24] ; [213  22],[86.26865672 13.73134328] ; [202.73134328  32.26865672],1
u1,1,0.000679,11.545416,[ 5 95] ; [ 46 189],[15.2238806 84.7761194] ; [ 35.7761194 199.2238806],1
a2,1,0.001026,10.780585,[ 9 91] ; [ 58 177],[20. 80.] ; [ 47. 188.],0
d1,1,0.0014,10.206035,[41 59] ; [141  94],[54.32835821 45.67164179] ; [127.67164179 107.32835821],0
r3,1,0.004178,8.204783,[83 17] ; [219  16],[90.14925373  9.85074627] ; [211.85074627  23.14925373],0
p2,1,0.004431,8.098031,[55 45] ; [167  68],[66.26865672 33.73134328] ; [155.73134328  79.26865672],0
v2,1,0.005867,7.590672,[33 60] ; [118 107],[44.16037736 48.83962264] ; [106.83962264 118.16037736],0
r1,1,0.006581,7.384037,[66 34] ; [187  47],[75.74850299 24.25149701] ; [177.25149701  56.74850299],0
b5,1,0.016788,5.718433,[53 47] ; [157  78],[62.68656716 37.31343284] ; [147.31343284  87.68656716],0
p10,1,0.021438,5.290799,[59 40] ; [168  64],[67.89425982 31.10574018] ; [159.10574018  72.89425982],0
u3,1,0.038068,4.301996,[15 17] ; [55 26],[19.82300885 12.17699115] ; [50.17699115 30.82300885],0
b1,1,0.040191,4.209805,[45 55] ; [ 78 157],[36.71641791 63.28358209] ; [ 86.28358209 148.71641791],0
v4,1,0.042126,4.130126,[86 13] ; [220  15],[90.7005988  8.2994012] ; [215.2994012  19.7005988],0
n6,1,0.071064,3.258268,[70 30] ; [186  49],[76.41791045 23.58208955] ; [179.58208955  55.41791045],0
b2,1,0.084612,2.974013,[30 35] ; [41 82],[24.54787234 40.45212766] ; [46.45212766 76.54787234],0
b3,1,0.084612,2.974013,[30 35] ; [41 82],[24.54787234 40.45212766] ; [46.45212766 76.54787234],0
p4,1,0.102311,2.669145,[34 66] ; [102 132],[40.71856287 59.28143713] ; [ 95.28143713 138.71856287],0
a5,1,0.127955,2.317138,[64 36] ; [170  65],[69.85074627 30.14925373] ; [164.14925373  70.85074627],0
p8,1,0.137921,2.201001,[19 81] ; [ 62 171],[24.32432432 75.67567568] ; [ 56.67567568 176.32432432],0
s2,1,0.160526,1.96926,[38 60] ; [109 122],[43.78723404 54.21276596] ; [103.21276596 127.78723404],0
p9,1,0.202361,1.625249,[69 29] ; [178  53],[73.57446809 24.42553191] ; [173.42553191  57.57446809],0
b4,1,0.203163,1.61949,[56 44] ; [149  86],[61.19402985 38.80597015] ; [143.80597015  91.19402985],0
v3,1,0.233768,1.417784,[26 65] ; [ 80 145],[30.52531646 60.47468354] ; [ 75.47468354 149.52531646],0
a4,1,0.322482,0.978852,[49 50] ; [102 132],[44.89189189 54.10810811] ; [106.10810811 127.89189189],0
a1,1,0.379457,0.77246,[ 6 94] ; [  9 226],[ 4.47761194 95.52238806] ; [ 10.52238806 224.47761194],0
n1,1,0.384263,0.75702,[21 20] ; [29 39],[18.80733945 22.19266055] ; [31.19266055 36.80733945],0
p5,1,0.389624,0.740115,[ 4 95] ; [ 15 218],[ 5.66566265 93.33433735] ; [ 13.33433735 219.66566265],0
u2,1,0.43656,0.605309,[15 17] ; [44 36],[16.85714286 15.14285714] ; [42.14285714 37.85714286],0
p1,1,0.475273,0.509689,[ 7 93] ; [ 22 212],[ 8.68263473 91.31736527] ; [ 20.31736527 213.68263473],0
n2,1,0.475376,0.509452,[30 11] ; [46 23],[28.32727273 12.67272727] ; [47.67272727 21.32727273],0
s4,1,0.484634,0.488418,[14 85] ; [ 40 192],[16.1510574 82.8489426] ; [ 37.8489426 194.1510574],0
s1,1,0.496649,0.46209,[ 6 93] ; [ 10 222],[ 4.78549849 94.21450151] ; [ 11.21450151 220.78549849],0
p6,1,0.500086,0.454754,[13 87] ; [ 37 196],[15.01501502 84.98498498] ; [ 34.98498498 198.01501502],0
s3,1,0.54809,0.36075,[47 52] ; [118 113],[49.5 49.5] ; [115.5 115.5],0
v1,1,0.624443,0.239673,[42 55] ; [105 122],[44.00925926 52.99074074] ; [102.99074074 124.00925926],0
a8,1,0.654887,0.199794,[ 9 86] ; [ 17 197],[ 7.99352751 87.00647249] ; [ 18.00647249 195.99352751],0
n4,1,0.661772,0.191379,[73 27] ; [166  69],[71.34328358 28.65671642] ; [167.65671642  67.34328358],0
a3,1,0.69807,0.150487,[68 32] ; [154  80],[66.46706587 33.53293413] ; [155.53293413  78.46706587],0
s7,1,0.698408,0.150133,[37 57] ; [ 83 141],[35.47169811 58.52830189] ; [ 84.52830189 139.47169811],0
s8,1,0.729538,0.119537,[35 65] ; [ 77 156],[33.63363363 66.36636637] ; [ 78.36636637 154.63363363],0
d2,1,0.734423,0.115089,[47 51] ; [117 117],[48.40963855 49.59036145] ; [115.59036145 118.40963855],0
p3,1,0.745705,0.105176,[33 67] ; [ 73 161],[31.73652695 68.26347305] ; [ 74.26347305 159.73652695],0
s6,1,0.747792,0.103395,[56 42] ; [137  95],[57.31515152 40.68484848] ; [135.68484848  96.31515152],0
u4,1,0.761533,0.092093,[ 2 98] ; [  6 229],[ 2.3880597 97.6119403] ; [  5.6119403 229.3880597],0
p11,1,0.773553,0.082789,[68 32] ; [156  79],[66.86567164 33.13432836] ; [157.13432836  77.86567164],0
n5,1,0.812296,0.05639,[68 32] ; [156  78],[67.06586826 32.93413174] ; [156.93413174  77.06586826],0
s5,1,0.871666,0.026096,[22 70] ; [ 55 167],[22.56050955 69.43949045] ; [ 54.43949045 167.56050955],0
n3,1,0.926776,0.008446,[25 13] ; [46 23],[25.21495327 12.78504673] ; [45.78504673 23.21495327],0
p12,1,0.946673,0.004474,[ 7 92] ; [ 16 217],[ 6.85843373 92.14156627] ; [ 16.14156627 216.85843373],0
