Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,142.551166,[204  64] ; [ 27 134],[144.30769231 123.69230769] ; [86.69230769 74.30769231],1
d4,1,0.0,123.775177,[263   4] ; [91 70],[220.8364486  46.1635514] ; [133.1635514  27.8364486],1
d5,1,0.0,116.915976,[261   6] ; [91 70],[219.58878505  47.41121495] ; [132.41121495  28.58878505],1
d3,1,0.0,116.263432,[237  31] ; [63 98],[187.41258741  80.58741259] ; [112.58741259  48.41258741],1
a4,1,0.0,54.201692,[162 106] ; [ 38 122],[125.23364486 142.76635514] ; [74.76635514 85.23364486],1
a5,1,0.0,50.925199,[230  38] ; [88 73],[198.65734266  69.34265734] ; [119.34265734  41.65734266],1
a2,1,0.0,48.286286,[102 166] ; [ 12 149],[ 71.21678322 196.78321678] ; [ 42.78321678 118.21678322],1
u1,1,0.0,47.147282,[ 85 183] ; [  6 155],[ 56.84848485 211.15151515] ; [ 34.15151515 126.84848485],1
a3,1,0.0,31.328539,[226  41] ; [97 63],[201.96955504  65.03044496] ; [121.03044496  38.96955504],1
r1,1,0.000133,14.594132,[236  32] ; [117  42],[221.55503513  46.44496487] ; [131.44496487  27.55503513],1
p4,1,0.000145,14.441534,[191  76] ; [86 75],[172.80140187  94.19859813] ; [104.19859813  56.80140187],1
a6,1,0.000233,13.542837,[194  73] ; [89 72],[176.54439252  90.45560748] ; [106.45560748  54.54439252],1
s8,1,0.000934,10.954415,[179  88] ; [82 79],[162.82009346 104.17990654] ; [98.17990654 62.82009346],1
u2,1,0.001087,10.673984,[29 13] ; [23 40],[20.8 21.2] ; [31.2 31.8],0
a7,1,0.001389,10.220492,[209  59] ; [102  58],[194.73831776  73.26168224] ; [116.26168224  43.73831776],0
s2,1,0.001528,10.044544,[227  41] ; [116  45],[214.27505828  53.72494172] ; [128.72494172  32.27505828],0
s7,1,0.005131,7.832746,[189  72] ; [91 63],[176.09638554  84.90361446] ; [103.90361446  50.09638554],0
