Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.001213,10.471068,[59  5] ; [38 17],[52.16806723 11.83193277] ; [44.83193277 10.16806723],0
s6,1,0.011718,6.352972,[47 18] ; [28 28],[40.2892562 24.7107438] ; [34.7107438 21.2892562],0
r1,1,0.01594,5.809528,[56  9] ; [38 18],[50.49586777 14.50413223] ; [43.50413223 12.49586777],0
p1,1,0.027847,4.8375,[ 8 57] ; [ 1 55],[ 4.83471074 60.16528926] ; [ 4.16528926 51.83471074],0
p10,1,0.02791,4.833639,[56  7] ; [41 15],[51.35294118 11.64705882] ; [45.64705882 10.35294118],0
n1,1,0.034766,4.456644,[ 6 14] ; [11  6],[ 9.18918919 10.81081081] ; [7.81081081 9.18918919],0
n5,1,0.053509,3.727947,[51 14] ; [35 21],[46.19834711 18.80165289] ; [39.80165289 16.19834711],0
v4,1,0.060336,3.528115,[62  3] ; [47  8],[59.04166667  5.95833333] ; [49.95833333  5.04166667],0
u2,1,0.077121,3.124546,[11  2] ; [8 7],[8.82142857 4.17857143] ; [10.17857143  4.82142857],0
s5,1,0.078517,3.095331,[19 45] ; [ 9 47],[14.93333333 49.06666667] ; [13.06666667 42.93333333],0
r4,1,0.10807,2.582223,[58  7] ; [44 12],[54.79338843 10.20661157] ; [47.20661157  8.79338843],0
p12,1,0.133144,2.255461,[ 7 57] ; [ 2 53],[ 4.84033613 59.15966387] ; [ 4.15966387 50.84033613],0
p8,1,0.179614,1.800816,[37 26] ; [26 30],[33.35294118 29.64705882] ; [29.64705882 26.35294118],0
p5,1,0.190546,1.713391,[14 51] ; [ 7 49],[11.28099174 53.71900826] ; [ 9.71900826 46.28099174],0
p4,1,0.216673,1.526269,[37 28] ; [38 18],[40.2892562 24.7107438] ; [34.7107438 21.2892562],0
d4,1,0.273742,1.197898,[55 10] ; [43 13],[52.6446281 12.3553719] ; [45.3553719 10.6446281],0
p7,1,0.295679,1.093583,[44 19] ; [34 22],[41.29411765 21.70588235] ; [36.70588235 19.29411765],0
v3,1,0.297938,1.0834,[31 33] ; [21 33],[28.20338983 35.79661017] ; [23.79661017 30.20338983],0
a4,1,0.299278,1.077407,[23 42] ; [25 31],[25.78512397 39.21487603] ; [22.21487603 33.78512397],0
b3,1,0.302802,1.061814,[23 25] ; [16 27],[20.57142857 27.42857143] ; [18.42857143 24.57142857],0
b2,1,0.302802,1.061814,[23 25] ; [16 27],[20.57142857 27.42857143] ; [18.42857143 24.57142857],0
d3,1,0.350946,0.870032,[48 17] ; [37 19],[45.66115702 19.33884298] ; [39.33884298 16.66115702],0
p6,1,0.355747,0.852851,[27 36] ; [19 36],[24.55932203 38.44067797] ; [21.44067797 33.55932203],0
a5,1,0.371693,0.797997,[51 14] ; [40 16],[48.88429752 16.11570248] ; [42.11570248 13.88429752],0
n4,1,0.377502,0.77882,[52 13] ; [41 15],[49.95867769 15.04132231] ; [43.04132231 12.95867769],0
s4,1,0.386068,0.75129,[ 6 59] ; [ 8 48],[ 7.52066116 57.47933884] ; [ 6.47933884 49.52066116],0
u1,1,0.444736,0.584031,[14 51] ; [ 9 47],[12.3553719 52.6446281] ; [10.6446281 45.3553719],0
n2,1,0.446805,0.578743,[13  7] ; [13  4],[14.05405405  5.94594595] ; [11.94594595  5.05405405],0
s3,1,0.472304,0.516582,[21 43] ; [15 41],[19.2 44.8] ; [16.8 39.2],0
a3,1,0.475872,0.508309,[52 13] ; [41 14],[50.375 14.625] ; [42.625 12.375],0
n6,1,0.545399,0.365625,[56  9] ; [46 10],[54.79338843 10.20661157] ; [47.20661157  8.79338843],0
r3,1,0.56191,0.336408,[61  4] ; [51  5],[60.16528926  4.83471074] ; [51.83471074  4.16528926],0
a7,1,0.578795,0.308187,[46 19] ; [37 19],[44.58677686 20.41322314] ; [38.41322314 17.58677686],0
p3,1,0.588789,0.29224,[38 27] ; [30 26],[36.52892562 28.47107438] ; [31.47107438 24.52892562],0
p2,1,0.612607,0.256396,[51 14] ; [46 10],[52.10743802 12.89256198] ; [44.89256198 11.10743802],0
b5,1,0.633863,0.226858,[32 33] ; [30 26],[33.30578512 31.69421488] ; [28.69421488 27.30578512],0
d5,1,0.646545,0.210284,[50 15] ; [45 11],[51.03305785 13.96694215] ; [43.96694215 12.03305785],0
a1,1,0.648787,0.207432,[ 2 63] ; [ 1 55],[ 1.61157025 63.38842975] ; [ 1.38842975 54.61157025],0
b1,1,0.657977,0.19599,[23 42] ; [22 34],[24.17355372 40.82644628] ; [20.82644628 35.17355372],0
d1,1,0.672831,0.178308,[35 30] ; [28 28],[33.84297521 31.15702479] ; [29.15702479 26.84297521],0
d2,1,0.672831,0.178308,[30 35] ; [28 28],[31.15702479 33.84297521] ; [26.84297521 29.15702479],0
v2,1,0.680553,0.169504,[35 29] ; [28 27],[33.88235294 30.11764706] ; [29.11764706 25.88235294],0
a8,1,0.704625,0.143706,[ 9 46] ; [ 7 44],[ 8.30188679 46.69811321] ; [ 7.69811321 43.30188679],0
a6,1,0.728845,0.120175,[46 19] ; [38 18],[45.12396694 19.87603306] ; [38.87603306 17.12396694],0
u3,1,0.777607,0.079772,[8 5] ; [10  5],[8.35714286 4.64285714] ; [9.64285714 5.35714286],0
p11,1,0.846547,0.037452,[52 13] ; [44 12],[51.57024793 13.42975207] ; [44.42975207 11.57024793],0
v1,1,0.865683,0.02861,[33 31] ; [27 27],[32.54237288 31.45762712] ; [27.45762712 26.54237288],0
b4,1,0.867813,0.027701,[35 30] ; [31 25],[35.45454545 29.54545455] ; [30.54545455 25.45454545],0
n3,1,0.878482,0.023377,[12  8] ; [10  6],[12.22222222  7.77777778] ; [9.77777778 6.22222222],0
r2,1,0.935693,0.00651,[57  6] ; [50  5],[57.12711864  5.87288136] ; [49.87288136  5.12711864],0
a2,1,0.985747,0.000319,[15 50] ; [13 43],[15.04132231 49.95867769] ; [12.95867769 43.04132231],0
