Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.005894,7.582362,[ 4 29] ; [19 28],[ 9.4875 23.5125] ; [13.5125 33.4875],0
a4,1,0.012785,6.198553,[ 8 27] ; [23 23],[13.39506173 21.60493827] ; [17.60493827 28.39506173],0
d2,1,0.015799,5.825145,[10 25] ; [25 20],[15.3125 19.6875] ; [19.6875 25.3125],0
p3,1,0.056068,3.650023,[ 3 31] ; [12 35],[ 6.2962963 27.7037037] ; [ 8.7037037 38.2962963],0
d1,1,0.058863,3.569142,[12 23] ; [26 21],[16.2195122 18.7804878] ; [21.7804878 25.2195122],0
d5,1,0.090763,2.860797,[19 16] ; [34 13],[22.62195122 12.37804878] ; [30.37804878 16.62195122],0
v3,1,0.099852,2.70791,[ 5 30] ; [14 33],[ 8.1097561 26.8902439] ; [10.8902439 36.1097561],0
v4,1,0.102055,2.67313,[16 19] ; [30 17],[19.63414634 15.36585366] ; [26.36585366 20.63414634],0
s5,1,0.119228,2.427438,[ 3 32] ; [10 37],[ 5.54878049 29.45121951] ; [ 7.45121951 39.54878049],0
n1,1,0.125383,2.348762,[ 4 14] ; [10 12],[ 6.3 11.7] ; [ 7.7 14.3],0
a3,1,0.132645,2.261268,[16 18] ; [30 17],[19.30864198 14.69135802] ; [26.69135802 20.30864198],0
a5,1,0.133794,2.247917,[15 20] ; [28 19],[18.35365854 16.64634146] ; [24.64634146 22.35365854],0
a6,1,0.149448,2.077876,[13 22] ; [25 22],[16.2195122 18.7804878] ; [21.7804878 25.2195122],0
u3,1,0.19068,1.712356,[ 4 15] ; [ 7 10],[ 5.80555556 13.19444444] ; [ 5.19444444 11.80555556],0
b1,1,0.264279,1.246201,[20 15] ; [21 26],[17.5 17.5] ; [23.5 23.5],0
a1,1,0.266789,1.23318,[ 3 32] ; [ 8 39],[ 4.69512195 30.30487805] ; [ 6.30487805 40.69512195],0
d3,1,0.29269,1.107209,[16 19] ; [27 20],[18.35365854 16.64634146] ; [24.64634146 22.35365854],0
r3,1,0.330191,0.94815,[20 14] ; [22 24],[17.85 16.15] ; [24.15 21.85],0
p9,1,0.357168,0.847826,[14 18] ; [25 21],[16. 16.] ; [23. 23.],0
n4,1,0.38337,0.759866,[19 16] ; [30 17],[20.91463415 14.08536585] ; [28.08536585 18.91463415],0
u2,1,0.386671,0.749384,[ 7 12] ; [ 4 13],[ 5.80555556 13.19444444] ; [ 5.19444444 11.80555556],0
