Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1e-06,23.969817,[68 77] ; [49  9],[83.57142857 61.42857143] ; [33.42857143 24.57142857],1
r2,1,0.394509,0.725,[141   4] ; [55  3],[140.   5.] ; [56.  2.],0
r1,1,0.416559,0.660004,[120  26] ; [44 13],[117.95073892  28.04926108] ; [46.04926108 10.95073892],0
u3,1,0.431126,0.619789,[34 16] ; [11  8],[32.60869565 17.39130435] ; [12.39130435  6.60869565],0
b5,1,0.447908,0.575941,[89 57] ; [32 26],[86.59803922 59.40196078] ; [34.40196078 23.59803922],0
p2,1,0.520286,0.413326,[113  32] ; [42 15],[111.26237624  33.73762376] ; [43.73762376 13.26237624],0
p7,1,0.533068,0.38854,[81 64] ; [34 22],[82.960199 62.039801] ; [32.039801 23.960199],0
a7,1,0.536472,0.382118,[111  34] ; [42 16],[109.28571429  35.71428571] ; [43.71428571 14.28571429],0
v3,1,0.560868,0.338204,[39 95] ; [19 38],[40.69109948 93.30890052] ; [17.30890052 39.69109948],0
p8,1,0.646992,0.209714,[61 84] ; [26 31],[62.45049505 82.54950495] ; [24.54950495 32.45049505],0
v4,1,0.666246,0.186025,[138   7] ; [56  2],[138.57142857   6.42857143] ; [55.42857143  2.57142857],0
a3,1,0.699103,0.149407,[94 52] ; [39 19],[95.18627451 50.81372549] ; [37.81372549 20.18627451],0
a8,1,0.701827,0.146578,[ 10 126] ; [ 3 49],[  9.40425532 126.59574468] ; [ 3.59574468 48.40425532],0
d1,1,0.753363,0.098726,[77 69] ; [32 26],[78.00980392 67.99019608] ; [30.99019608 27.00980392],0
d3,1,0.882823,0.021724,[104  41] ; [41 17],[103.57142857  41.42857143] ; [41.42857143 16.57142857],0
n3,1,0.903675,0.014646,[29  9] ; [14  4],[29.17857143  8.82142857] ; [13.82142857  4.17857143],0
n2,1,0.908144,0.013312,[28 10] ; [13  5],[27.82142857 10.17857143] ; [13.17857143  4.82142857],0
v2,1,0.989738,0.000165,[71 66] ; [30 28],[70.95897436 66.04102564] ; [30.04102564 27.95897436],0
