Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,92.470543,[50 96] ; [138  19],[90.58745875 55.41254125] ; [97.41254125 59.58745875],1
d2,1,0.0,91.804093,[ 29 118] ; [116  39],[70.5794702 76.4205298] ; [74.4205298 80.5794702],1
d5,1,0.0,89.744744,[76 72] ; [154   3],[111.60655738  36.39344262] ; [118.39344262  38.60655738],1
d4,1,0.0,86.702187,[73 74] ; [150   5],[108.54635762  38.45364238] ; [114.45364238  40.54635762],1
a2,1,0.0,58.887353,[  5 143] ; [63 95],[ 32.88888889 115.11111111] ; [ 35.11111111 122.88888889],1
a4,1,0.0,47.442494,[ 35 112] ; [99 58],[64.79605263 82.20394737] ; [69.20394737 87.79605263],1
u1,1,0.0,39.19144,[  3 145] ; [ 44 114],[ 22.73202614 125.26797386] ; [ 24.26797386 133.73202614],1
a3,1,0.0,35.405857,[72 74] ; [129  29],[96.53289474 49.46710526] ; [104.46710526  53.53289474],1
a5,1,0.0,32.726934,[77 70] ; [131  27],[100.24918033  46.75081967] ; [107.75081967  50.24918033],1
r2,1,1.2e-05,19.212174,[120  28] ; [150   5],[131.88118812  16.11881188] ; [138.11881188  16.88118812],1
r1,1,8.1e-05,15.527623,[92 56] ; [130  28],[107.37254902  40.62745098] ; [114.62745098  43.37254902],1
s8,1,0.000171,14.130003,[ 37 110] ; [72 85],[52.70723684 94.29276316] ; [ 56.29276316 100.70723684],1
n4,1,0.000285,13.169259,[115  33] ; [146  12],[126.23529412  21.76470588] ; [134.76470588  23.23529412],1
a6,1,0.000859,11.109741,[85 62] ; [119  38],[98.64473684 48.35526316] ; [105.35526316  51.64473684],1
n6,1,0.001025,10.781421,[116  32] ; [144  13],[126.16393443  21.83606557] ; [133.83606557  23.16393443],0
a7,1,0.003108,8.743161,[85 62] ; [116  41],[97.19407895 49.80592105] ; [103.80592105  53.19407895],0
s2,1,0.005628,7.665819,[54 93] ; [82 74],[65.98019802 81.01980198] ; [70.01980198 85.98019802],0
s7,1,0.006868,7.307163,[53 86] ; [81 69],[64.44982699 74.55017301] ; [69.55017301 80.44982699],0
r4,1,0.014116,6.023559,[111  37] ; [136  22],[119.46405229  28.53594771] ; [127.53594771  30.46405229],0
s3,1,0.031853,4.60641,[70 76] ; [94 62],[79.28476821 66.71523179] ; [84.71523179 71.28476821],0
b1,1,0.04576,3.990398,[72 76] ; [59 99],[63.35947712 84.64052288] ; [67.64052288 90.35947712],0
r3,1,0.063675,3.438979,[123  25] ; [140  15],[128.4620462  19.5379538] ; [134.5379538  20.4620462],0
u3,1,0.077705,3.112266,[30 46] ; [17 12],[34.01904762 41.98095238] ; [12.98095238 16.01904762],0
p4,1,0.099137,2.719367,[68 78] ; [88 69],[75.16831683 70.83168317] ; [80.83168317 76.16831683],0
v4,1,0.146719,2.106039,[128  20] ; [143  13],[131.93421053  16.06578947] ; [139.06578947  16.93421053],0
v2,1,0.20026,1.640475,[48 91] ; [64 89],[53.31506849 85.68493151] ; [58.68493151 94.31506849],0
u2,1,0.227198,1.458318,[36 40] ; [17 11],[38.73076923 37.26923077] ; [14.26923077 13.73076923],0
b2,1,0.228198,1.452058,[22 51] ; [39 61],[25.73988439 47.26011561] ; [35.26011561 64.73988439],0
b3,1,0.228198,1.452058,[22 51] ; [39 61],[25.73988439 47.26011561] ; [35.26011561 64.73988439],0
s4,1,0.241932,1.3693,[ 30 116] ; [ 24 132],[ 26.10596026 119.89403974] ; [ 27.89403974 128.10596026],0
n2,1,0.255098,1.295164,[39 12] ; [29 15],[36.50526316 14.49473684] ; [31.49473684 12.50526316],0
p9,1,0.257184,1.283854,[105  37] ; [124  32],[109.12080537  32.87919463] ; [119.87919463  36.12080537],0
p2,1,0.260386,1.266705,[105  42] ; [121  36],[109.28289474  37.71710526] ; [116.71710526  40.28289474],0
p11,1,0.262329,1.256426,[104  44] ; [120  38],[108.33986928  39.66013072] ; [115.66013072  42.33986928],0
b4,1,0.278288,1.175433,[78 70] ; [93 65],[82.70588235 65.29411765] ; [88.29411765 69.70588235],0
a8,1,0.317265,1.000188,[ 17 123] ; [ 23 118],[ 19.92882562 120.07117438] ; [ 20.07117438 120.92882562],0
