Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,4e-06,21.168165,[75 17] ; [47 48],[60.02139037 31.97860963] ; [61.97860963 33.02139037],1
p11,1,0.360418,0.836437,[74 24] ; [69 30],[71.13705584 26.86294416] ; [71.86294416 27.13705584],0
p12,1,0.389185,0.741488,[ 8 90] ; [ 5 93],[ 6.5 91.5] ; [ 6.5 91.5],0
b4,1,0.434061,0.611934,[54 44] ; [60 39],[56.7106599 41.2893401] ; [57.2893401 41.7106599],0
a4,1,0.469801,0.522444,[44 54] ; [39 59],[41.5 56.5] ; [41.5 56.5],0
d3,1,0.493067,0.469827,[66 32] ; [69 27],[68.19587629 29.80412371] ; [66.80412371 29.19587629],0
d4,1,0.560182,0.33939,[81 17] ; [77 20],[79.40512821 18.59487179] ; [78.59487179 18.40512821],0
s1,1,0.563505,0.333671,[ 5 93] ; [ 7 92],[ 5.96954315 92.03045685] ; [ 6.03045685 92.96954315],0
n3,1,0.623808,0.240551,[20  6] ; [17  7],[19.24  6.76] ; [17.76  6.24],0
p7,1,0.644008,0.213538,[65 32] ; [60 34],[63.48167539 33.51832461] ; [61.51832461 32.48167539],0
s4,1,0.669549,0.18213,[30 67] ; [27 69],[28.64766839 68.35233161] ; [28.35233161 67.64766839],0
v2,1,0.673505,0.177529,[43 51] ; [41 55],[41.55789474 52.44210526] ; [42.44210526 53.55789474],0
b5,1,0.726909,0.121968,[56 42] ; [59 40],[57.20812183 40.79187817] ; [57.79187817 41.20812183],0
r2,1,0.729595,0.119484,[90  6] ; [93  5],[90.55670103  5.44329897] ; [92.44329897  5.55670103],0
u2,1,0.791085,0.070173,[15 11] ; [19 16],[14.49180328 11.50819672] ; [19.50819672 15.49180328],0
p1,1,0.820233,0.05164,[ 8 90] ; [ 7 89],[ 7.57731959 90.42268041] ; [ 7.42268041 88.57731959],0
r1,1,0.862964,0.029792,[77 21] ; [76 22],[76.5 21.5] ; [76.5 21.5],0
s5,1,0.880419,0.022632,[35 59] ; [36 58],[35.5 58.5] ; [35.5 58.5],0
a6,1,0.960079,0.002505,[66 32] ; [65 32],[65.83589744 32.16410256] ; [65.16410256 31.83589744],0
p5,1,0.985369,0.000336,[ 6 92] ; [ 6 91],[ 6.03076923 91.96923077] ; [ 5.96923077 91.03076923],0
