Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.000975,10.873609,[33 43] ; [19  4],[39.91919192 36.08080808] ; [12.08080808 10.91919192],1
p3,1,0.002621,9.054114,[10 65] ; [10 14],[15.15151515 59.84848485] ; [ 4.84848485 19.15151515],0
p6,1,0.005522,7.700105,[ 6 69] ; [ 7 16],[ 9.94897959 65.05102041] ; [ 3.05102041 19.94897959],0
n6,1,0.006379,7.439942,[35 39] ; [19  5],[40.7755102 33.2244898] ; [13.2244898 10.7755102],0
p5,1,0.014787,5.941612,[ 1 75] ; [ 3 21],[ 3.04 72.96] ; [ 0.96 23.04],0
p9,1,0.01542,5.86787,[34 39] ; [18  6],[39.13402062 33.86597938] ; [12.86597938 11.13402062],0
s2,1,0.015455,5.863891,[16 61] ; [11 13],[20.58415842 56.41584158] ; [ 6.41584158 17.58415842],0
s8,1,0.023907,5.101391,[ 8 69] ; [ 7 17],[11.43564356 65.56435644] ; [ 3.56435644 20.43564356],0
d5,1,0.033943,4.497596,[46 31] ; [20  4],[50.31683168 26.68316832] ; [15.68316832  8.31683168],0
d3,1,0.034143,4.487531,[35 41] ; [17  7],[39.52 36.48] ; [12.48 11.52],0
p11,1,0.056558,3.63555,[28 49] ; [14 10],[32.01980198 44.98019802] ; [ 9.98019802 14.01980198],0
a4,1,0.061251,3.503187,[25 51] ; [13 11],[28.88 47.12] ; [ 9.12 14.88],0
r3,1,0.087534,2.919141,[34 39] ; [16  8],[37.62886598 35.37113402] ; [12.37113402 11.62886598],0
p7,1,0.150636,2.065803,[17 58] ; [ 9 15],[19.6969697 55.3030303] ; [ 6.3030303 17.6969697],0
b1,1,0.168897,1.892702,[39 38] ; [16  8],[41.93069307 35.06930693] ; [13.06930693 10.93069307],0
a5,1,0.168897,1.892702,[39 38] ; [16  8],[41.93069307 35.06930693] ; [13.06930693 10.93069307],0
a1,1,0.180987,1.789499,[11 66] ; [ 1 23],[ 9.14851485 67.85148515] ; [ 2.85148515 21.14851485],0
s7,1,0.187738,1.735284,[17 55] ; [ 8 13],[19.35483871 52.64516129] ; [ 5.64516129 15.35483871],0
d1,1,0.188365,1.730357,[30 47] ; [13 11],[32.78217822 44.21782178] ; [10.21782178 13.78217822],0
d4,1,0.216719,1.525963,[50 26] ; [19  5],[52.44 23.56] ; [16.56  7.44],0
r1,1,0.216719,1.525963,[26 50] ; [ 5 19],[23.56 52.44] ; [ 7.44 16.56],0
s6,1,0.232592,1.424943,[25 52] ; [11 13],[27.44554455 49.55445545] ; [ 8.55445545 15.44554455],0
n2,1,0.242663,1.365056,[19 21] ; [5 2],[20.42553191 19.57446809] ; [3.57446809 3.42553191],0
s5,1,0.26192,1.258581,[12 64] ; [ 6 17],[13.81818182 62.18181818] ; [ 4.18181818 18.81818182],0
b4,1,0.28252,1.154926,[48 29] ; [12 12],[45.74257426 31.25742574] ; [14.25742574  9.74257426],0
a7,1,0.31169,1.023501,[37 38] ; [ 9 15],[34.84848485 40.15151515] ; [11.15151515 12.84848485],0
u1,1,0.34142,0.905091,[ 5 72] ; [ 3 21],[ 6.0990099 70.9009901] ; [ 1.9009901 22.0990099],0
p1,1,0.350142,0.872941,[ 8 69] ; [ 1 23],[ 6.86138614 70.13861386] ; [ 2.13861386 21.86138614],0
p10,1,0.357152,0.847883,[33 43] ; [13 11],[34.96 41.04] ; [11.04 12.96],0
s4,1,0.36939,0.805715,[12 65] ; [ 2 22],[10.67326733 66.32673267] ; [ 3.32673267 20.67326733],0
v4,1,0.468729,0.52497,[40 34] ; [15  9],[41.53061224 32.46938776] ; [13.46938776 10.53061224],0
v3,1,0.469372,0.523453,[18 58] ; [ 4 20],[16.72 59.28] ; [ 5.28 18.72],0
n1,1,0.500812,0.453214,[12 28] ; [3 4],[12.76595745 27.23404255] ; [2.23404255 4.76595745],0
r2,1,0.556195,0.346336,[42 29] ; [12 11],[40.78723404 30.21276596] ; [13.21276596  9.78723404],0
b3,1,0.603393,0.269909,[18 26] ; [ 5 10],[17.15254237 26.84745763] ; [5.84745763 9.15254237],0
b2,1,0.603393,0.269909,[18 26] ; [ 5 10],[17.15254237 26.84745763] ; [5.84745763 9.15254237],0
n5,1,0.617468,0.249442,[48 27] ; [14 10],[46.96969697 28.03030303] ; [15.03030303  8.96969697],0
u3,1,0.656178,0.1982,[ 8 23] ; [3 6],[ 8.525 22.475] ; [2.475 6.525],0
v1,1,0.678346,0.171994,[24 49] ; [ 9 15],[24.83505155 48.16494845] ; [ 8.16494845 15.83505155],0
a2,1,0.771991,0.083968,[ 8 69] ; [ 3 21],[ 8.38613861 68.61386139] ; [ 2.61386139 21.38613861],0
u2,1,0.802746,0.062397,[11 18] ; [3 6],[10.68421053 18.31578947] ; [3.31578947 5.68421053],0
b5,1,0.849281,0.036114,[40 37] ; [13 11],[40.40594059 36.59405941] ; [12.59405941 11.40594059],0
v2,1,0.853057,0.034306,[27 46] ; [ 9 14],[27.375 45.625] ; [ 8.625 14.375],0
n3,1,0.871908,0.025997,[21 18] ; [4 3],[21.19565217 17.80434783] ; [3.80434783 3.19565217],0
s3,1,0.894224,0.017679,[27 48] ; [ 9 15],[27.27272727 47.72727273] ; [ 8.72727273 15.27272727],0
a3,1,0.918524,0.010464,[46 29] ; [15  9],[46.21212121 28.78787879] ; [14.78787879  9.21212121],0
d2,1,0.931247,0.007444,[32 43] ; [10 14],[31.81818182 43.18181818] ; [10.18181818 13.81818182],0
n4,1,0.953592,0.003387,[48 28] ; [15  9],[47.88 28.12] ; [15.12  8.88],0
a6,1,0.955697,0.003086,[38 39] ; [12 12],[38.11881188 38.88118812] ; [11.88118812 12.11881188],0
