Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,6e-06,20.412658,[16 31] ; [83 32],[28.72222222 18.27777778] ; [70.27777778 44.72222222],1
p7,1,1e-05,19.523351,[13 34] ; [75 39],[25.68944099 21.31055901] ; [62.31055901 51.68944099],1
p9,1,0.000158,14.278282,[19 26] ; [85 30],[29.25 15.75] ; [74.75 40.25],1
v4,1,0.000482,12.185269,[35 12] ; [108   7],[41.48765432  5.51234568] ; [101.51234568  13.48765432],1
p10,1,0.000577,11.848016,[19 27] ; [81 34],[28.57142857 17.42857143] ; [71.42857143 43.57142857],1
s3,1,0.004958,7.894719,[12 34] ; [57 56],[19.96226415 26.03773585] ; [49.03773585 63.96226415],0
s8,1,0.014546,5.970686,[ 6 41] ; [36 79],[12.18518519 34.81481481] ; [29.81481481 85.18518519],0
p4,1,0.021077,5.32045,[13 34] ; [54 60],[19.55900621 27.44099379] ; [47.44099379 66.55900621],0
a6,1,0.022736,5.188582,[22 25] ; [76 39],[28.43209877 18.56790123] ; [69.56790123 45.43209877],0
p3,1,0.022965,5.171142,[10 37] ; [46 69],[16.24691358 30.75308642] ; [39.75308642 75.24691358],0
p8,1,0.034418,4.473821,[12 35] ; [49 64],[17.91875 29.08125] ; [43.08125 69.91875],0
s1,1,0.038349,4.28949,[ 4 43] ; [  2 113],[ 1.74074074 45.25925926] ; [  4.25925926 110.74074074],0
n3,1,0.05245,3.761349,[9 7] ; [31  7],[11.85185185  4.14814815] ; [28.14814815  9.85185185],0
d3,1,0.056817,3.627939,[27 20] ; [83 31],[32.11180124 14.88819876] ; [77.88819876 36.11180124],0
n6,1,0.074207,3.187423,[24 23] ; [76 39],[29.01234568 17.98765432] ; [70.98765432 44.01234568],0
r4,1,0.077876,3.108678,[34 13] ; [97 18],[38.00617284  8.99382716] ; [92.99382716 22.00617284],0
a7,1,0.079408,3.076969,[29 18] ; [86 28],[33.57142857 13.42857143] ; [81.42857143 32.57142857],0
s2,1,0.138529,2.194228,[13 34] ; [46 69],[17.11728395 29.88271605] ; [41.88271605 73.11728395],0
r3,1,0.155595,2.016527,[41  6] ; [108   7],[43.22839506  3.77160494] ; [105.77160494   9.22839506],0
s6,1,0.208529,1.581612,[19 28] ; [59 56],[22.62962963 24.37037037] ; [55.37037037 59.62962963],0
p6,1,0.237623,1.39464,[ 8 39] ; [29 84],[10.86875 36.13125] ; [26.13125 86.86875],0
r1,1,0.246256,1.344422,[29 18] ; [81 33],[32.11180124 14.88819876] ; [77.88819876 36.11180124],0
a5,1,0.251105,1.317147,[24 23] ; [70 45],[27.27160494 19.72839506] ; [66.72839506 48.27160494],0
v2,1,0.264138,1.246941,[22 24] ; [42 68],[18.87179487 27.12820513] ; [45.12820513 64.87179487],0
a2,1,0.280789,1.163269,[ 4 43] ; [17 98],[ 6.09259259 40.90740741] ; [ 14.90740741 100.09259259],0
b1,1,0.283289,1.151244,[21 26] ; [41 74],[17.98765432 29.01234568] ; [44.01234568 70.98765432],0
s4,1,0.287238,1.132523,[13 34] ; [23 92],[10.44444444 36.55555556] ; [25.55555556 89.44444444],0
d4,1,0.320637,0.986346,[40  7] ; [90 25],[37.71604938  9.28395062] ; [92.28395062 22.71604938],0
u3,1,0.360241,0.837054,[ 9 11] ; [23 17],[10.66666667  9.33333333] ; [21.33333333 18.66666667],0
p1,1,0.375092,0.786725,[ 1 46] ; [  6 108],[ 2.04347826 44.95652174] ; [  4.95652174 109.04347826],0
p5,1,0.38009,0.770411,[ 1 46] ; [  6 109],[ 2.0308642 44.9691358] ; [  4.9691358 110.0308642],0
b4,1,0.473514,0.513763,[27 20] ; [73 42],[29.01234568 17.98765432] ; [70.98765432 44.01234568],0
a3,1,0.473514,0.513763,[27 20] ; [73 42],[29.01234568 17.98765432] ; [70.98765432 44.01234568],0
n4,1,0.478959,0.501233,[16 31] ; [46 69],[17.98765432 29.01234568] ; [44.01234568 70.98765432],0
b5,1,0.479747,0.499439,[29 18] ; [64 51],[26.98148148 20.01851852] ; [66.01851852 48.98148148],0
a1,1,0.497105,0.461112,[ 1 46] ; [  5 110],[ 1.74074074 45.25925926] ; [  4.25925926 110.74074074],0
b2,1,0.516237,0.421405,[ 7 18] ; [14 51],[ 5.83333333 19.16666667] ; [15.16666667 49.83333333],0
b3,1,0.516237,0.421405,[ 7 18] ; [14 51],[ 5.83333333 19.16666667] ; [15.16666667 49.83333333],0
s7,1,0.536506,0.382054,[11 32] ; [34 77],[12.56493506 30.43506494] ; [32.43506494 78.56493506],0
n1,1,0.577735,0.30991,[ 5 13] ; [ 8 30],[ 4.17857143 13.82142857] ; [ 8.82142857 29.17857143],0
a4,1,0.646708,0.210076,[13 34] ; [36 79],[14.21604938 32.78395062] ; [34.78395062 80.21604938],0
v3,1,0.667688,0.184319,[10 34] ; [22 90],[ 9.02564103 34.97435897] ; [22.97435897 89.02564103],0
d2,1,0.686686,0.162696,[20 27] ; [45 70],[18.85802469 28.14197531] ; [46.14197531 68.85802469],0
d5,1,0.742479,0.10796,[35 12] ; [82 32],[34.1552795 12.8447205] ; [82.8447205 31.1552795],0
r2,1,0.771641,0.084233,[40  6] ; [101  13],[40.5375  5.4625] ; [100.4625  13.5375],0
u2,1,0.781356,0.077036,[11  9] ; [21 20],[10.49180328  9.50819672] ; [21.50819672 19.49180328],0
n2,1,0.783002,0.07585,[10  8] ; [22 15],[10.47272727  7.52727273] ; [21.52727273 15.47272727],0
s5,1,0.818244,0.05281,[11 34] ; [25 85],[10.4516129 34.5483871] ; [25.5483871 84.4516129],0
u1,1,0.83355,0.044163,[ 4 43] ; [ 11 104],[ 4.35185185 42.64814815] ; [ 10.64814815 104.35185185],0
p12,1,0.857898,0.032059,[ 1 46] ; [  3 112],[ 1.16049383 45.83950617] ; [  2.83950617 112.16049383],0
d1,1,0.942065,0.005282,[24 23] ; [58 57],[23.79012346 23.20987654] ; [58.20987654 56.79012346],0
