Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,290.952368,[ 41 235] ; [310  67],[148.35528331 127.64471669] ; [202.64471669 174.35528331],1
s6,1,0.0,105.16128,[135 138] ; [319  49],[193.35725429  79.64274571] ; [260.64274571 107.35725429],1
s7,1,0.0,94.941222,[ 80 184] ; [254 111],[140.18441971 123.81558029] ; [193.81558029 171.18441971],1
s8,1,0.0,83.65122,[ 78 199] ; [242 134],[135.74272588 141.25727412] ; [184.25727412 191.74272588],1
s5,1,0.0,25.269972,[ 71 201] ; [163 194],[101.18918919 170.81081081] ; [132.81081081 224.18918919],1
r2,1,0.000246,13.43977,[252  23] ; [365   8],[261.8441358  13.1558642] ; [355.1558642  17.8441358],1
d2,1,0.001176,10.527478,[118 159] ; [209 168],[138.5 138.5] ; [188.5 188.5],0
s4,1,0.001295,10.3493,[ 33 240] ; [ 82 293],[ 48.44907407 224.55092593] ; [ 66.55092593 308.44907407],0
u4,1,0.006387,7.437672,[  2 276] ; [ 16 361],[  7.63969466 270.36030534] ; [ 10.36030534 366.63969466],0
a3,1,0.007288,7.20064,[189  88] ; [291  84],[203.92638037  73.07361963] ; [276.07361963  98.92638037],0
p12,1,0.008828,6.857257,[ 17 260] ; [ 46 329],[ 26.76533742 250.23466258] ; [ 36.23466258 338.76533742],0
s1,1,0.009653,6.697867,[  2 273] ; [ 15 359],[  7.20338983 267.79661017] ; [  9.79661017 364.20338983],0
n4,1,0.025751,4.972683,[217  61] ; [319  57],[227.84097859  50.15902141] ; [308.15902141  67.84097859],0
d1,1,0.030589,4.675886,[156 122] ; [243 134],[169.34656489 108.65343511] ; [229.65343511 147.34656489],0
u1,1,0.031962,4.600521,[ 42 236] ; [ 82 295],[ 52.62900763 225.37099237] ; [ 71.37099237 305.62900763],0
r1,1,0.034692,4.460268,[212  66] ; [311  64],[222.65543645  55.34456355] ; [300.34456355  74.65543645],0
a2,1,0.040898,4.18022,[ 58 220] ; [105 272],[ 69.18167939 208.81832061] ; [ 93.81832061 283.18167939],0
r4,1,0.044379,4.042079,[251  27] ; [356  21],[257.62748092  20.37251908] ; [349.37251908  27.62748092],0
b1,1,0.045238,4.009731,[ 81 197] ; [138 239],[ 92.94961832 185.05038168] ; [126.05038168 250.94961832],0
n1,1,0.07025,3.277166,[18 45] ; [31 40],[23.03731343 39.96268657] ; [25.96268657 45.03731343],0
n5,1,0.077426,3.118112,[218  58] ; [318  59],[226.5482389  49.4517611] ; [309.4517611  67.5482389],0
n2,1,0.083002,3.005117,[43 21] ; [57 14],[47.40740741 16.59259259] ; [52.59259259 18.40740741],0
p7,1,0.106865,2.599986,[173 101] ; [254 113],[182.52418097  91.47581903] ; [244.47581903 122.52418097],0
v3,1,0.125822,2.343307,[102 169] ; [159 205],[111.38740157 159.61259843] ; [149.61259843 214.38740157],0
b5,1,0.127045,2.328243,[175 103] ; [215 162],[165.52671756 112.47328244] ; [224.47328244 152.52671756],0
p3,1,0.155857,2.013968,[141 136] ; [213 164],[149.93577982 127.06422018] ; [204.06422018 172.93577982],0
p4,1,0.20578,1.60087,[170 108] ; [248 128],[177.68195719 100.31804281] ; [240.31804281 135.68195719],0
p6,1,0.212906,1.551558,[105 170] ; [161 213],[112.71186441 162.28813559] ; [153.28813559 220.71186441],0
a8,1,0.241126,1.374,[ 31 214] ; [ 57 297],[ 35.9933222 209.0066778] ; [ 52.0066778 301.9933222],0
r3,1,0.247588,1.336863,[266  11] ; [367   9],[268.51607963   8.48392037] ; [364.48392037  11.51607963],0
a4,1,0.275729,1.188023,[124 153] ; [185 192],[130.87614679 146.12385321] ; [178.12385321 198.87614679],0
u3,1,0.309699,1.031958,[45 43] ; [50 35],[48.32369942 39.67630058] ; [46.67630058 38.32369942],0
n3,1,0.316023,1.005336,[44 19] ; [55 16],[46.54477612 16.45522388] ; [52.45522388 18.54477612],0
d4,1,0.32194,0.98105,[227  51] ; [318  58],[231.66666667  46.33333333] ; [313.33333333  62.66666667],0
p2,1,0.332613,0.938698,[239  38] ; [333  42],[243.01226994  33.98773006] ; [328.98773006  46.01226994],0
p5,1,0.35776,0.84574,[ 34 243] ; [ 55 317],[ 37.98613251 239.01386749] ; [ 51.01386749 320.98613251],0
v2,1,0.448846,0.573565,[153 117] ; [216 146],[157.64240506 112.35759494] ; [211.35759494 150.64240506],0
p1,1,0.453875,0.560957,[ 22 256] ; [ 36 339],[ 24.69218989 253.30781011] ; [ 33.30781011 341.69218989],0
p11,1,0.505308,0.443771,[239  39] ; [317  60],[235.98167939  42.01832061] ; [320.01832061  56.98167939],0
a6,1,0.543721,0.368686,[194  84] ; [254 122],[190.43425076  87.56574924] ; [257.56574924 118.43425076],0
d3,1,0.555452,0.34764,[191  86] ; [268 109],[194.40825688  82.59174312] ; [264.59174312 112.40825688],0
d5,1,0.581622,0.30362,[226  51] ; [313  63],[228.64165391  48.35834609] ; [310.35834609  65.64165391],0
p10,1,0.632607,0.228542,[255  22] ; [348  26],[256.57603687  20.42396313] ; [346.42396313  27.57603687],0
a7,1,0.657532,0.196535,[199  78] ; [276 100],[201.49310873  75.50689127] ; [273.50689127 102.49310873],0
v4,1,0.73703,0.112755,[267  11] ; [363  13],[267.79816514  10.20183486] ; [362.20183486  13.79816514],0
v1,1,0.759375,0.093821,[154 120] ; [209 155],[155.89655172 118.10344828] ; [207.10344828 156.89655172],0
a5,1,0.760073,0.09326,[211  67] ; [290  87],[212.63816794  65.36183206] ; [288.36183206  88.63816794],0
b4,1,0.766107,0.088489,[159 119] ; [220 157],[160.85801527 117.14198473] ; [218.14198473 158.85801527],0
u2,1,0.769496,0.085869,[47 42] ; [43 42],[46.03448276 42.96551724] ; [43.96551724 41.03448276],0
a1,1,0.781688,0.076796,[ 12 266] ; [ 18 359],[ 12.73282443 265.26717557] ; [ 17.26717557 359.73282443],0
b3,1,0.807399,0.05943,[65 99] ; [ 96 139],[66.1754386 97.8245614] ; [ 94.8245614 140.1754386],0
b2,1,0.807399,0.05943,[65 99] ; [ 96 139],[66.1754386 97.8245614] ; [ 94.8245614 140.1754386],0
p8,1,0.94459,0.004831,[154 119] ; [212 162],[154.43276662 118.56723338] ; [211.56723338 162.43276662],0
