Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,27.215645,[35 24] ; [12 63],[20.69402985 38.30597015] ; [26.30597015 48.69402985],1
p3,1,8e-06,19.991471,[32 29] ; [12 62],[19.88148148 41.11851852] ; [24.11851852 49.88148148],1
p2,1,3.1e-05,17.371324,[49 11] ; [35 40],[37.33333333 22.66666667] ; [46.66666667 28.33333333],1
p4,1,0.000223,13.627626,[33 27] ; [18 57],[22.66666667 37.33333333] ; [28.33333333 46.66666667],1
s6,1,0.001216,10.465359,[27 34] ; [14 61],[18.38970588 42.61029412] ; [22.61029412 52.38970588],0
p6,1,0.002122,9.440638,[21 36] ; [10 63],[13.59230769 43.40769231] ; [17.40769231 55.59230769],0
r4,1,0.004741,7.975491,[39 23] ; [29 46],[30.77372263 31.22627737] ; [37.22627737 37.77372263],0
n3,1,0.010715,6.511934,[21  3] ; [16 13],[16.75471698  7.24528302] ; [20.24528302  8.75471698],0
v4,1,0.01115,6.441212,[53  9] ; [50 25],[46.61313869 15.38686131] ; [56.38686131 18.61313869],0
u2,1,0.020411,5.376376,[16 11] ; [ 9 22],[11.63793103 15.36206897] ; [13.36206897 17.63793103],0
s3,1,0.020833,5.340708,[20 40] ; [12 62],[14.32835821 45.67164179] ; [17.67164179 56.32835821],0
s8,1,0.02495,5.027377,[12 50] ; [ 5 70],[ 7.69343066 54.30656934] ; [ 9.30656934 65.69343066],0
p5,1,0.027873,4.835875,[ 9 52] ; [ 3 72],[ 5.38235294 55.61764706] ; [ 6.61764706 68.38235294],0
v1,1,0.027875,4.83579,[25 36] ; [17 56],[19.11940299 41.88059701] ; [22.88059701 50.11940299],0
r3,1,0.028753,4.782331,[52 10] ; [50 24],[46.5 15.5] ; [55.5 18.5],0
b3,1,0.029653,4.729276,[12 27] ; [22 18],[16.78481013 22.21518987] ; [17.21518987 22.78481013],0
b2,1,0.029653,4.729276,[12 27] ; [22 18],[16.78481013 22.21518987] ; [17.21518987 22.78481013],0
r2,1,0.039846,4.224437,[49 11] ; [48 25],[43.7593985 16.2406015] ; [53.2406015 19.7593985],0
p11,1,0.050347,3.829868,[44 18] ; [41 34],[38.46715328 23.53284672] ; [46.53284672 28.46715328],0
v2,1,0.07572,3.154447,[26 36] ; [20 53],[21.12592593 40.87407407] ; [24.87407407 48.12592593],0
p10,1,0.143274,2.142436,[38 22] ; [37 36],[33.83458647 26.16541353] ; [41.16541353 31.83458647],0
p9,1,0.162835,1.947702,[46 16] ; [44 26],[42.27272727 19.72727273] ; [47.72727273 22.27272727],0
a8,1,0.215953,1.531062,[ 3 56] ; [ 8 64],[ 4.95419847 54.04580153] ; [ 6.04580153 65.95419847],0
s4,1,0.229791,1.442154,[10 52] ; [ 7 68],[ 7.69343066 54.30656934] ; [ 9.30656934 65.69343066],0
s5,1,0.232481,1.425618,[ 8 53] ; [ 5 67],[ 5.96240602 55.03759398] ; [ 7.03759398 64.96240602],0
a1,1,0.235555,1.406999,[ 2 60] ; [ 6 69],[ 3.62043796 58.37956204] ; [ 4.37956204 70.62043796],0
a4,1,0.260284,1.267248,[17 45] ; [27 47],[20.05882353 41.94117647] ; [23.94117647 50.05882353],0
n6,1,0.265738,1.238616,[46 15] ; [50 25],[43.05882353 17.94117647] ; [52.94117647 22.05882353],0
s1,1,0.288997,1.124289,[ 4 58] ; [ 2 72],[ 2.73529412 59.26470588] ; [ 3.26470588 70.73529412],0
p1,1,0.325584,0.966382,[ 5 57] ; [10 65],[ 6.78832117 55.21167883] ; [ 8.21167883 66.78832117],0
d5,1,0.327308,0.95952,[43 19] ; [46 29],[40.27737226 21.72262774] ; [48.72262774 26.27737226],0
s7,1,0.367041,0.813656,[14 43] ; [13 59],[11.93023256 45.06976744] ; [15.06976744 56.93023256],0
a7,1,0.368134,0.809954,[37 25] ; [39 36],[34.39416058 27.60583942] ; [41.60583942 33.39416058],0
p12,1,0.497574,0.460107,[ 3 58] ; [ 2 72],[ 2.25925926 58.74074074] ; [ 2.74074074 71.25925926],0
d3,1,0.524103,0.405811,[31 30] ; [34 41],[29.15441176 31.84558824] ; [35.84558824 39.15441176],0
b5,1,0.542803,0.370369,[34 28] ; [45 30],[35.75182482 26.24817518] ; [43.24817518 31.75182482],0
n2,1,0.547494,0.361825,[16  8] ; [17 12],[14.94339623  9.05660377] ; [18.05660377 10.94339623],0
u1,1,0.548509,0.359996,[ 2 60] ; [ 4 71],[ 2.71532847 59.28467153] ; [ 3.28467153 71.71532847],0
u3,1,0.591519,0.287978,[ 9 19] ; [ 8 23],[ 8.06779661 19.93220339] ; [ 8.93220339 22.06779661],0
