Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,295.59306,[634  36] ; [63 98],[561.96149218 108.03850782] ; [135.03850782  25.96149218],1
p6,1,0.009302,6.763911,[258 404] ; [ 45 116],[243.7253949 418.2746051] ; [ 59.2746051 101.7253949],0
v3,1,0.009461,6.733744,[272 374] ; [ 48 108],[257.75561097 388.24438903] ; [62.24438903 93.75561097],0
b1,1,0.012938,6.177551,[235 436] ; [75 90],[248.81578947 422.18421053] ; [ 61.18421053 103.81578947],0
s3,1,0.013346,6.122599,[395 269] ; [79 83],[381.03631961 282.96368039] ; [92.96368039 69.03631961],0
r4,1,0.017445,5.65102,[644  27] ; [151  14],[638.09210526  32.90789474] ; [156.90789474   8.09210526],0
d3,1,0.026534,4.920878,[475 193] ; [102  62],[463.26442308 204.73557692] ; [113.73557692  50.26442308],0
s1,1,0.052699,3.753437,[ 17 646] ; [  9 154],[ 20.86924939 642.13075061] ; [  5.13075061 157.86924939],0
b3,1,0.071921,3.238617,[158 236] ; [31 71],[150.13306452 243.86693548] ; [38.86693548 63.13306452],0
b2,1,0.071921,3.238617,[158 236] ; [31 71],[150.13306452 243.86693548] ; [38.86693548 63.13306452],0
u2,1,0.111896,2.527238,[104  74] ; [29 33],[98.64166667 79.35833333] ; [34.35833333 27.64166667],0
b5,1,0.148289,2.089766,[398 273] ; [108  57],[406.13157895 264.86842105] ; [99.86842105 65.13157895],0
u4,1,0.189554,1.721083,[ 13 658] ; [  6 159],[ 15.25 655.75] ; [  3.75 161.25],0
n2,1,0.210268,1.56958,[97 28] ; [40 18],[93.57923497 31.42076503] ; [43.42076503 14.57923497],0
d4,1,0.210674,1.566788,[561 108] ; [130  33],[555.62379808 113.37620192] ; [135.37620192  27.62379808],0
r1,1,0.245883,1.346545,[559 109] ; [131  33],[553.99038462 114.00961538] ; [136.00961538  27.99038462],0
s4,1,0.278423,1.174773,[118 546] ; [ 23 139],[113.34624697 550.65375303] ; [ 27.65375303 134.34624697],0
p1,1,0.287366,1.131922,[ 58 610] ; [ 10 153],[ 54.66185319 613.33814681] ; [ 13.33814681 149.66185319],0
n3,1,0.295802,1.093025,[94 30] ; [39 18],[91.1160221 32.8839779] ; [41.8839779 15.1160221],0
b4,1,0.350708,0.870894,[388 283] ; [102  63],[393.28947368 277.71052632] ; [96.71052632 68.28947368],0
a2,1,0.367615,0.811711,[169 502] ; [ 36 129],[164.53947368 506.46052632] ; [ 40.46052632 124.53947368],0
d2,1,0.445177,0.582903,[324 344] ; [85 79],[328.37980769 339.62019231] ; [80.62019231 83.37980769],0
u1,1,0.472433,0.51628,[126 545] ; [ 27 138],[122.80263158 548.19736842] ; [ 30.19736842 134.80263158],0
n1,1,0.528771,0.396752,[44 80] ; [23 34],[45.90055249 78.09944751] ; [21.09944751 35.90055249],0
a4,1,0.689803,0.159299,[308 362] ; [73 92],[305.71257485 364.28742515] ; [75.28742515 89.71257485],0
u3,1,0.779442,0.078426,[107  70] ; [38 27],[106.05371901  70.94628099] ; [38.94628099 26.05371901],0
a8,1,0.794563,0.067803,[ 83 529] ; [ 19 130],[ 82.02890933 529.97109067] ; [ 19.97109067 129.02890933],0
a1,1,0.898257,0.016349,[ 30 641] ; [  7 158],[ 29.69736842 641.30263158] ; [  7.30263158 157.69736842],0
