Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,2e-06,22.734273,[91 22] ; [21 28],[78.12345679 34.87654321] ; [33.87654321 15.12345679],1
n6,1,0.00026,13.341814,[89 23] ; [25 24],[79.30434783 32.69565217] ; [34.69565217 14.30434783],1
p10,1,0.000628,11.691556,[74 37] ; [18 30],[64.22641509 46.77358491] ; [27.77358491 20.22641509],1
s6,1,0.01182,6.337636,[65 47] ; [17 30],[57.76100629 54.23899371] ; [24.23899371 22.76100629],0
p2,1,0.013238,6.136994,[73 38] ; [22 27],[65.90625 45.09375] ; [29.09375 19.90625],0
v3,1,0.014983,5.918421,[38 73] ; [ 6 36],[31.92156863 79.07843137] ; [12.07843137 29.92156863],0
s4,1,0.037824,4.312923,[13 99] ; [12 37],[17.39130435 94.60869565] ; [ 7.60869565 41.39130435],0
s7,1,0.038979,4.261798,[49 59] ; [12 32],[43.34210526 64.65789474] ; [17.65789474 26.34210526],0
a2,1,0.048947,3.877156,[ 13 100] ; [ 1 48],[  9.7654321 103.2345679] ; [ 4.2345679 44.7654321],0
p9,1,0.054681,3.69178,[77 33] ; [26 22],[71.70886076 38.29113924] ; [31.29113924 16.70886076],0
a4,1,0.09177,2.843056,[43 68] ; [26 23],[47.86875 63.13125] ; [21.13125 27.86875],0
a6,1,0.113378,2.506497,[52 61] ; [16 33],[47.43209877 65.56790123] ; [20.56790123 28.43209877],0
p11,1,0.114934,2.485037,[79 34] ; [28 21],[74.63580247 38.36419753] ; [32.36419753 16.63580247],0
p4,1,0.11587,2.472277,[42 71] ; [12 37],[37.66666667 75.33333333] ; [16.33333333 32.66666667],0
d5,1,0.144063,2.13402,[78 35] ; [28 21],[73.9382716 39.0617284] ; [32.0617284 16.9382716],0
a5,1,0.159912,1.975062,[71 42] ; [25 24],[66.96296296 46.03703704] ; [29.03703704 19.96296296],0
u2,1,0.176349,1.828125,[10 22] ; [10 10],[12.30769231 19.69230769] ; [ 7.69230769 12.30769231],0
a3,1,0.197611,1.659943,[80 33] ; [29 19],[76.50310559 36.49689441] ; [32.49689441 15.50310559],0
r3,1,0.205428,1.60336,[87 26] ; [42  7],[89.98148148 23.01851852] ; [39.01851852  9.98148148],0
p12,1,0.206823,1.593524,[  8 105] ; [ 1 47],[  6.31677019 106.68322981] ; [ 2.68322981 45.31677019],0
u3,1,0.229182,1.445933,[11 22] ; [10 10],[13.0754717 19.9245283] ; [ 7.9245283 12.0754717],0
d2,1,0.307557,1.041137,[55 56] ; [20 29],[52.03125 58.96875] ; [22.96875 26.03125],0
s8,1,0.32868,0.954093,[37 76] ; [12 36],[34.39130435 78.60869565] ; [14.60869565 33.39130435],0
p1,1,0.366872,0.814231,[  9 104] ; [ 2 47],[  7.67283951 105.32716049] ; [ 3.32716049 45.67283951],0
