Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,70.902262,[52 94] ; [236  73],[92.41318681 53.58681319] ; [195.58681319 113.41318681],1
a6,1,0.0,58.609542,[61 85] ; [242  68],[97.01315789 48.98684211] ; [205.98684211 104.01315789],1
d5,1,0.0,29.116783,[87 59] ; [257  53],[110.14035088  35.85964912] ; [233.85964912  76.14035088],1
a2,1,5e-06,20.900758,[  9 137] ; [ 74 236],[ 26.5745614 119.4254386] ; [ 56.4254386 253.5745614],1
r3,1,7e-06,20.082718,[116  30] ; [289  20],[129.95604396  16.04395604] ; [275.04395604  33.95604396],1
r4,1,3.7e-05,17.009686,[102  44] ; [267  43],[118.14473684  27.85526316] ; [250.85526316  59.14473684],1
d1,1,0.000171,14.126127,[53 93] ; [171 139],[71.71929825 74.28070175] ; [152.28070175 157.71929825],1
u1,1,0.000309,13.017689,[  5 141] ; [ 46 264],[ 16.32894737 129.67105263] ; [ 34.67105263 275.32894737],1
r1,1,0.000513,12.066224,[90 56] ; [238  70],[105.48017621  40.51982379] ; [222.51982379  85.48017621],1
d4,1,0.000659,11.60179,[94 51] ; [247  63],[108.67032967  36.32967033] ; [232.32967033  77.67032967],1
v2,1,0.001604,9.955012,[53 87] ; [162 138],[68.40909091 71.59090909] ; [146.59090909 153.40909091],0
b1,1,0.003164,8.710259,[71 75] ; [106 204],[56.67105263 89.32894737] ; [120.32894737 189.67105263],0
v4,1,0.003367,8.597063,[119  25] ; [284  25],[128.10596026  15.89403974] ; [274.89403974  34.10596026],0
p2,1,0.004296,8.154253,[97 48] ; [245  64],[109.22907489  35.77092511] ; [232.77092511  76.22907489],0
p10,1,0.005388,7.744269,[84 58] ; [222  85],[96.77505568 45.22494432] ; [209.22494432  97.77505568],0
a5,1,0.005824,7.604057,[82 64] ; [215  95],[95.09210526 50.90789474] ; [201.90789474 108.09210526],0
u3,1,0.006573,7.386087,[21 43] ; [55 46],[29.47878788 34.52121212] ; [46.52121212 54.47878788],0
b5,1,0.009056,6.811671,[74 72] ; [197 113],[86.76754386 59.23245614] ; [184.23245614 125.76754386],0
s5,1,0.011006,6.464268,[ 30 111] ; [ 37 270],[ 21.08705357 119.91294643] ; [ 45.91294643 261.08705357],0
v1,1,0.018784,5.521505,[52 91] ; [147 158],[63.52008929 79.47991071] ; [135.47991071 169.52008929],0
a3,1,0.02045,5.373084,[82 63] ; [208  99],[93.03097345 51.96902655] ; [196.96902655 110.03097345],0
p4,1,0.02299,5.169287,[54 88] ; [153 156],[65.1751663 76.8248337] ; [141.8248337 167.1751663],0
p3,1,0.049172,3.869458,[47 98] ; [130 179],[56.530837 88.469163] ; [120.469163 188.530837],0
p8,1,0.053552,3.726625,[55 88] ; [147 158],[64.47767857 78.52232143] ; [137.52232143 167.47767857],0
s1,1,0.056542,3.636033,[  6 139] ; [  4 302],[  3.21507761 141.78492239] ; [  6.78492239 299.21507761],0
