Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,47.675843,[151 140] ; [ 25 119],[117.73793103 173.26206897] ; [58.26206897 85.73793103],1
d1,1,0.0,46.300881,[186 107] ; [ 42 103],[152.52054795 140.47945205] ; [75.47945205 69.52054795],1
a3,1,0.0,39.84925,[215  78] ; [60 82],[185.22988506 107.77011494] ; [89.77011494 52.22988506],1
d2,1,0.0,34.393686,[150 140] ; [ 32 112],[121.61290323 168.38709677] ; [60.38709677 83.61290323],1
a6,1,0.0,31.786902,[224  69] ; [72 73],[198.00913242  94.99086758] ; [97.99086758 47.00913242],1
u1,1,0.0,26.692622,[ 60 233] ; [  3 142],[ 42.14383562 250.85616438] ; [ 20.85616438 124.14383562],1
d5,1,1e-06,24.063664,[245  48] ; [90 54],[224.61098398  68.38901602] ; [110.38901602  33.61098398],1
d4,1,1e-06,23.615939,[249  44] ; [93 51],[229.30434783  63.69565217] ; [112.69565217  31.30434783],1
r1,1,4e-06,21.240171,[233  58] ; [86 59],[212.91055046  78.08944954] ; [106.08944954  38.91055046],1
p10,1,1.4e-05,18.923418,[242  48] ; [92 50],[224.21296296  65.78703704] ; [109.78703704  32.21296296],1
d3,1,0.000135,14.576441,[216  77] ; [80 64],[198.46224256  94.53775744] ; [97.53775744 46.46224256],1
p9,1,0.000653,11.619547,[242  45] ; [99 42],[228.66121495  58.33878505] ; [112.33878505  28.66121495],1
n4,1,0.001018,10.7937,[232  61] ; [93 51],[217.90617849  75.09382151] ; [107.09382151  36.90617849],0
n5,1,0.00182,9.722626,[231  61] ; [94 50],[217.66055046  74.33944954] ; [107.33944954  36.66055046],0
v2,1,0.003047,8.779359,[158 124] ; [57 83],[143.67298578 138.32701422] ; [71.32701422 68.67298578],0
r4,1,0.005784,7.616495,[261  32] ; [115  30],[251.52511416  41.47488584] ; [124.47488584  20.52511416],0
p4,1,0.00592,7.574504,[169 122] ; [63 80],[155.55760369 135.44239631] ; [76.44239631 66.55760369],0
p8,1,0.007109,7.245196,[150 139] ; [55 89],[136.82448037 152.17551963] ; [68.17551963 75.82448037],0
p2,1,0.010249,6.591013,[246  45] ; [107  37],[236.14482759  54.85517241] ; [116.85517241  27.14482759],0
r2,1,0.013997,6.038491,[272  15] ; [127  17],[265.69141531  21.30858469] ; [133.30858469  10.69141531],0
v1,1,0.019935,5.417566,[144 142] ; [55 88],[132.66666667 153.33333333] ; [66.33333333 76.66666667],0
p11,1,0.022182,5.231467,[240  53] ; [105  40],[230.78767123  62.21232877] ; [114.21232877  30.78767123],0
a7,1,0.032772,4.557652,[223  70] ; [95 48],[213.70183486  79.29816514] ; [104.29816514  38.70183486],0
s7,1,0.043362,4.081221,[ 82 199] ; [ 28 112],[ 73.42042755 207.57957245] ; [ 36.57957245 103.42042755],0
p3,1,0.092527,2.829855,[133 158] ; [54 91],[124.80963303 166.19036697] ; [62.19036697 82.80963303],0
a1,1,0.10104,2.68905,[ 16 277] ; [  3 142],[ 12.71004566 280.28995434] ; [  6.28995434 138.71004566],0
s6,1,0.107426,2.591682,[161 124] ; [68 73],[153.20422535 131.79577465] ; [75.79577465 65.20422535],0
n2,1,0.10917,2.5662,[52 13] ; [25 13],[48.59223301 16.40776699] ; [28.40776699  9.59223301],0
b2,1,0.110009,2.554088,[ 59 106] ; [19 56],[ 53.625 111.375] ; [24.375 50.625],0
b3,1,0.110009,2.554088,[ 59 106] ; [19 56],[ 53.625 111.375] ; [24.375 50.625],0
s5,1,0.154087,2.031322,[ 83 203] ; [ 32 110],[ 76.84579439 209.15420561] ; [ 38.15420561 103.84579439],0
p5,1,0.257334,1.283045,[ 30 262] ; [ 10 134],[ 26.78899083 265.21100917] ; [ 13.21100917 130.78899083],0
u2,1,0.282373,1.155632,[39 38] ; [35 48],[35.6125 41.3875] ; [38.3875 44.6125],0
v4,1,0.303698,1.057885,[276  15] ; [133  11],[273.60689655  17.39310345] ; [135.39310345   8.60689655],0
p7,1,0.317365,0.999775,[171 117] ; [76 64],[166.20560748 121.79439252] ; [80.79439252 59.20560748],0
b1,1,0.321944,0.981034,[107 186] ; [46 99],[102.34931507 190.65068493] ; [50.65068493 94.34931507],0
b4,1,0.339545,0.91215,[172 121] ; [92 53],[176.60273973 116.39726027] ; [87.39726027 57.60273973],0
p1,1,0.347085,0.884088,[ 26 266] ; [  9 134],[ 23.49425287 268.50574713] ; [ 11.50574713 131.49425287],0
p12,1,0.389683,0.739931,[ 18 274] ; [  6 138],[ 16.0733945 275.9266055] ; [  7.9266055 136.0733945],0
p6,1,0.459291,0.547623,[ 87 203] ; [ 38 105],[ 83.7182448 206.2817552] ; [ 41.2817552 101.7182448],0
s1,1,0.510614,0.432809,[  7 283] ; [  5 137],[  8.05555556 281.94444444] ; [  3.94444444 138.05555556],0
n3,1,0.523255,0.407473,[48 16] ; [27 12],[46.60194175 17.39805825] ; [28.39805825 10.60194175],0
r3,1,0.554626,0.349094,[273  18] ; [132  11],[271.55529954  19.44470046] ; [133.44470046   9.55529954],0
v3,1,0.559564,0.34046,[ 96 188] ; [44 98],[ 93.33333333 190.66666667] ; [46.66666667 95.33333333],0
s2,1,0.68253,0.167291,[ 98 191] ; [46 98],[ 96.1108545 192.8891455] ; [47.8891455 96.1108545],0
s3,1,0.695714,0.152969,[110 176] ; [57 84],[111.85480094 174.14519906] ; [55.14519906 85.85480094],0
u3,1,0.700826,0.147614,[39 38] ; [40 44],[37.7826087 39.2173913] ; [41.2173913 42.7826087],0
s4,1,0.814711,0.054921,[ 47 240] ; [ 22 120],[ 46.16083916 240.83916084] ; [ 22.83916084 119.16083916],0
b5,1,0.84651,0.037471,[175 118] ; [88 57],[175.93378995 117.06621005] ; [87.06621005 57.93378995],0
n1,1,0.917709,0.010675,[20 43] ; [12 27],[19.76470588 43.23529412] ; [12.23529412 26.76470588],0
a8,1,0.949569,0.004,[ 30 233] ; [ 15 119],[ 29.81108312 233.18891688] ; [ 15.18891688 118.81108312],0
