Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,180.830401,[226  37] ; [ 57 166],[153.14609053 109.85390947] ; [129.85390947  93.14609053],1
s7,1,0.0,88.265535,[191  65] ; [ 67 147],[140.52765957 115.47234043] ; [117.47234043  96.52765957],1
s6,1,0.0,81.060959,[226  32] ; [109 110],[181.19496855  76.80503145] ; [153.80503145  65.19496855],1
s8,1,0.0,63.587565,[174  89] ; [ 67 157],[130.14989733 132.85010267] ; [110.85010267 113.14989733],1
s5,1,0.0,43.558051,[136 118] ; [ 53 169],[100.85294118 153.14705882] ; [ 88.14705882 133.85294118],1
s4,1,0.000436,12.372703,[ 60 198] ; [ 25 201],[ 45.30991736 212.69008264] ; [ 39.69008264 186.30991736],1
a3,1,0.000727,11.420186,[210  52] ; [150  75],[193.67556468  68.32443532] ; [166.32443532  58.67556468],1
p6,1,0.003666,8.442014,[148 115] ; [ 96 127],[132.04115226 130.95884774] ; [111.95884774 111.04115226],0
p10,1,0.006625,7.371811,[239  23] ; [186  38],[229.11522634  32.88477366] ; [195.88477366  28.11522634],0
u1,1,0.007022,7.267391,[ 61 202] ; [ 31 196],[ 49.37959184 213.62040816] ; [ 42.62040816 184.37959184],0
a2,1,0.007983,7.037231,[ 77 186] ; [ 43 184],[ 64.40816327 198.59183673] ; [ 55.59183673 171.40816327],0
n5,1,0.008409,6.944273,[224  39] ; [172  55],[212.54693878  50.45306122] ; [183.45306122  43.54693878],0
a1,1,0.009767,6.67696,[ 21 242] ; [  6 221],[ 14.49183673 248.50816327] ; [ 12.50816327 214.49183673],0
d4,1,0.016152,5.786259,[227  35] ; [178  49],[216.99386503  45.00613497] ; [188.00613497  38.99386503],0
a4,1,0.023245,5.150095,[131 132] ; [ 89 136],[118.56557377 144.43442623] ; [101.43442623 123.56557377],0
p4,1,0.028662,4.787791,[195  68] ; [147  79],[183.93865031  79.06134969] ; [158.06134969  67.93865031],0
p12,1,0.02876,4.781921,[ 30 233] ; [ 13 212],[ 23.17418033 239.82581967] ; [ 19.82581967 205.17418033],0
s1,1,0.038403,4.287083,[ 10 252] ; [  2 222],[  6.4691358 255.5308642] ; [  5.5308642 218.4691358],0
d1,1,0.047273,3.935657,[168  95] ; [125 102],[157.26326531 105.73673469] ; [135.73673469  91.26326531],0
n4,1,0.054365,3.701454,[224  38] ; [179  48],[215.92229039  46.07770961] ; [187.07770961  39.92229039],0
