Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,35.741637,[316  55] ; [23 24],[300.88277512  70.11722488] ; [38.11722488  8.88277512],1
n4,1,0.0,29.751483,[314  58] ; [24 23],[300.08591885  71.91408115] ; [37.91408115  9.08591885],1
r4,1,0.003788,8.382628,[351  21] ; [39  8],[346.25298329  25.74701671] ; [43.74701671  3.25298329],0
d4,1,0.003814,8.370296,[315  56] ; [32 15],[307.98325359  63.01674641] ; [39.01674641  7.98325359],0
p4,1,0.007031,7.264942,[282  90] ; [27 20],[274.33890215  97.66109785] ; [34.66109785 12.33890215],0
r2,1,0.009325,6.759463,[351  15] ; [40  6],[347.34466019  18.65533981] ; [43.65533981  2.34466019],0
p6,1,0.01363,6.085472,[192 178] ; [15 31],[184.11057692 185.88942308] ; [22.88942308 23.11057692],0
s5,1,0.013973,6.04154,[149 205] ; [11 36],[141.24688279 212.75311721] ; [18.75311721 28.24688279],0
b5,1,0.014276,6.003648,[199 173] ; [34 13],[206.86396181 165.13603819] ; [26.13603819 20.86396181],0
d2,1,0.014542,5.971112,[181 191] ; [14 33],[173.12649165 198.87350835] ; [21.87350835 25.12649165],0
s2,1,0.015711,5.834976,[198 171] ; [16 30],[190.27951807 178.72048193] ; [23.72048193 22.27951807],0
d1,1,0.032963,4.547721,[234 138] ; [22 25],[227.28400955 144.71599045] ; [28.71599045 18.28400955],0
r3,1,0.034284,4.4805,[355  14] ; [42  5],[352.14663462  16.85336538] ; [44.85336538  2.14663462],0
p3,1,0.034689,4.46042,[248 124] ; [24 23],[241.48926014 130.51073986] ; [30.51073986 16.48926014],0
s6,1,0.035004,4.44498,[259  99] ; [27 20],[252.80987654 105.19012346] ; [33.19012346 13.80987654],0
a8,1,0.040015,4.217244,[ 55 283] ; [ 2 42],[ 50.43455497 287.56544503] ; [ 6.56544503 37.43455497],0
u1,1,0.047887,3.913944,[ 66 306] ; [ 3 44],[ 61.2601432 310.7398568] ; [ 7.7398568 39.2601432],0
