Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.006879,7.304396,[12  1] ; [4 6],[9.04347826 3.95652174] ; [6.95652174 3.04347826],0
p11,1,0.021985,5.246983,[12  1] ; [5 5],[9.60869565 3.39130435] ; [7.39130435 2.60869565],0
d5,1,0.021985,5.246983,[12  1] ; [5 5],[9.60869565 3.39130435] ; [7.39130435 2.60869565],0
d2,1,0.025944,4.959744,[11  2] ; [4 6],[8.47826087 4.52173913] ; [6.52173913 3.47826087],0
v3,1,0.119467,2.424298,[ 3 10] ; [5 4],[4.72727273 8.27272727] ; [3.27272727 5.72727273],0
b4,1,0.160958,1.965207,[9 4] ; [4 6],[7.34782609 5.65217391] ; [5.65217391 4.34782609],0
p1,1,0.161749,1.957794,[ 1 12] ; [3 7],[ 2.26086957 10.73913043] ; [1.73913043 8.26086957],0
a5,1,0.178978,1.80609,[10  3] ; [5 5],[8.47826087 4.52173913] ; [6.52173913 3.47826087],0
a3,1,0.18262,1.776169,[11  2] ; [6 4],[9.60869565 3.39130435] ; [7.39130435 2.60869565],0
a4,1,0.191719,1.704359,[6 7] ; [2 8],[4.52173913 8.47826087] ; [3.47826087 6.52173913],0
r1,1,0.231263,1.433077,[9 4] ; [9 1],[10.17391304  2.82608696] ; [7.82608696 2.17391304],0
s5,1,0.305319,1.050816,[8 5] ; [4 6],[6.7826087 6.2173913] ; [5.2173913 4.7826087],0
r2,1,0.412086,0.672773,[10  3] ; [9 1],[10.73913043  2.26086957] ; [8.26086957 1.73913043],0
b5,1,0.431333,0.619231,[7 6] ; [7 3],[7.91304348 5.08695652] ; [6.08695652 3.91304348],0
p2,1,0.457438,0.552157,[10  2] ; [7 3],[9.27272727 2.72727273] ; [7.72727273 2.27272727],0
u2,1,0.540291,0.375,[1 1] ; [1 3],[0.66666667 1.33333333] ; [1.33333333 2.66666667],0
u3,1,0.540291,0.375,[1 1] ; [3 1],[1.33333333 0.66666667] ; [2.66666667 1.33333333],0
a7,1,0.580013,0.306213,[8 5] ; [5 5],[7.34782609 5.65217391] ; [5.65217391 4.34782609],0
b3,1,0.639207,0.21978,[4 6] ; [3 7],[3.5 6.5] ; [3.5 6.5],0
b2,1,0.639207,0.21978,[4 6] ; [3 7],[3.5 6.5] ; [3.5 6.5],0
s8,1,0.644965,0.212308,[4 9] ; [4 6],[4.52173913 8.47826087] ; [3.47826087 6.52173913],0
v2,1,0.664558,0.188034,[7 6] ; [4 5],[6.5 6.5] ; [4.5 4.5],0
s2,1,0.672754,0.178397,[5 8] ; [3 7],[4.52173913 8.47826087] ; [3.47826087 6.52173913],0
v4,1,0.70386,0.144487,[11  2] ; [9 1],[11.30434783  1.69565217] ; [8.69565217 1.30434783],0
n6,1,0.772205,0.083806,[11  2] ; [8 2],[10.73913043  2.26086957] ; [8.26086957 1.73913043],0
n5,1,0.772205,0.083806,[11  2] ; [8 2],[10.73913043  2.26086957] ; [8.26086957 1.73913043],0
n4,1,0.772205,0.083806,[11  2] ; [8 2],[10.73913043  2.26086957] ; [8.26086957 1.73913043],0
p6,1,0.840039,0.040741,[ 2 10] ; [2 8],[2.18181818 9.81818182] ; [1.81818182 8.18181818],0
s3,1,0.854757,0.033508,[6 7] ; [5 5],[6.2173913 6.7826087] ; [4.7826087 5.2173913],0
b1,1,0.854757,0.033508,[7 6] ; [5 5],[6.7826087 6.2173913] ; [5.2173913 4.7826087],0
v1,1,0.940259,0.005617,[8 5] ; [6 4],[7.91304348 5.08695652] ; [6.08695652 3.91304348],0
p3,1,0.940259,0.005617,[8 5] ; [6 4],[7.91304348 5.08695652] ; [6.08695652 3.91304348],0
p4,1,0.962486,0.002212,[10  3] ; [7 2],[10.04545455  2.95454545] ; [6.95454545 2.04545455],0
s6,1,0.968296,0.00158,[9 4] ; [7 3],[9.04347826 3.95652174] ; [6.95652174 3.04347826],0
s7,1,1.0,0.0,[6 6] ; [5 5],[6. 6.] ; [5. 5.],0
p7,1,1.0,0.0,[6 6] ; [5 5],[6. 6.] ; [5. 5.],0
