Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.000192,13.905065,[3 7] ; [ 1 64],[0.53333333 9.46666667] ; [ 3.46666667 61.53333333],1
d2,1,0.005032,7.867969,[9 1] ; [28 38],[4.86842105 5.13157895] ; [32.13157895 33.86842105],0
a1,1,0.00515,7.826097,[2 8] ; [ 1 65],[0.39473684 9.60526316] ; [ 2.60526316 63.39473684],0
p6,1,0.082221,3.020436,[7 3] ; [26 38],[4.45945946 5.54054054] ; [28.54054054 35.45945946],0
p8,1,0.12183,2.393641,[8 2] ; [34 29],[5.75342466 4.24657534] ; [36.24657534 26.75342466],0
p7,1,0.13521,2.23164,[9 1] ; [42 21],[6.98630137 3.01369863] ; [44.01369863 18.98630137],0
p3,1,0.151143,2.060676,[8 2] ; [37 29],[5.92105263 4.07894737] ; [39.07894737 26.92105263],0
p1,1,0.20547,1.603062,[2 8] ; [ 5 61],[0.92105263 9.07894737] ; [ 6.07894737 59.92105263],0
a3,1,0.208636,1.580866,[9 1] ; [47 19],[7.36842105 2.63157895] ; [48.63157895 17.36842105],0
d3,1,0.208636,1.580866,[9 1] ; [47 19],[7.36842105 2.63157895] ; [48.63157895 17.36842105],0
s2,1,0.222395,1.488852,[9 1] ; [46 18],[7.43243243 2.56756757] ; [47.56756757 16.43243243],0
v3,1,0.229766,1.442308,[5 5] ; [20 45],[3.33333333 6.66666667] ; [21.66666667 43.33333333],0
s7,1,0.23103,1.434512,[8 2] ; [38 25],[6.30136986 3.69863014] ; [39.69863014 23.30136986],0
s1,1,0.298311,1.081731,[1 9] ; [ 2 63],[0.4 9.6] ; [ 2.6 62.4],0
r1,1,0.357583,0.846364,[9 1] ; [51 15],[7.89473684 2.10526316] ; [52.10526316 13.89473684],0
a7,1,0.397944,0.71453,[8 2] ; [44 22],[6.84210526 3.15789474] ; [45.15789474 20.84210526],0
a6,1,0.405411,0.692218,[7 3] ; [37 29],[5.78947368 4.21052632] ; [38.21052632 27.78947368],0
s3,1,0.486215,0.484892,[8 2] ; [45 20],[7.06666667 2.93333333] ; [45.93333333 19.06666667],0
b1,1,0.524787,0.404475,[5 5] ; [26 40],[4.07894737 5.92105263] ; [26.92105263 39.07894737],0
b5,1,0.568763,0.324756,[7 3] ; [40 26],[6.18421053 3.81578947] ; [40.81578947 25.18421053],0
u1,1,0.614184,0.254127,[3 7] ; [15 51],[2.36842105 7.63157895] ; [15.63157895 50.36842105],0
a8,1,0.620475,0.245201,[1 8] ; [ 4 57],[0.64285714 8.35714286] ; [ 4.35714286 56.64285714],0
n6,1,0.666119,0.186175,[9 1] ; [56 10],[8.55263158 1.44736842] ; [56.44736842  9.55263158],0
a5,1,0.695179,0.153535,[7 3] ; [50 16],[7.5 2.5] ; [49.5 16.5],0
p11,1,0.695179,0.153535,[7 3] ; [50 16],[7.5 2.5] ; [49.5 16.5],0
v2,1,0.71592,0.132436,[6 4] ; [35 30],[5.46666667 4.53333333] ; [35.53333333 29.46666667],0
b2,1,0.826783,0.047886,[2 4] ; [11 27],[1.77272727 4.22727273] ; [11.22727273 26.77272727],0
b3,1,0.826783,0.047886,[2 4] ; [11 27],[1.77272727 4.22727273] ; [11.22727273 26.77272727],0
d5,1,0.846594,0.037429,[9 1] ; [58  8],[8.81578947 1.18421053] ; [58.18421053  7.81578947],0
b4,1,0.858057,0.031987,[5 5] ; [35 31],[5.26315789 4.73684211] ; [34.73684211 31.26315789],0
a4,1,0.928819,0.00798,[5 5] ; [32 34],[4.86842105 5.13157895] ; [32.13157895 33.86842105],0
a2,1,0.930181,0.007677,[2 8] ; [14 52],[2.10526316 7.89473684] ; [13.89473684 52.10526316],0
