Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,37.530851,[27  5] ; [ 4 33],[14.37681159 17.62318841] ; [16.62318841 20.37681159],1
v1,1,0.343331,0.897952,[13 19] ; [11 26],[11.13043478 20.86956522] ; [12.86956522 24.13043478],0
n4,1,0.343331,0.897952,[13 19] ; [11 26],[11.13043478 20.86956522] ; [12.86956522 24.13043478],0
a7,1,0.37293,0.793877,[19 13] ; [18 19],[17.15942029 14.84057971] ; [19.84057971 17.15942029],0
u3,1,0.377822,0.777778,[8 4] ; [8 8],[6.85714286 5.14285714] ; [9.14285714 6.85714286],0
r1,1,0.393382,0.728463,[23  9] ; [23 14],[21.33333333 10.66666667] ; [24.66666667 12.33333333],0
n1,1,0.411314,0.675,[5 7] ; [ 4 11],[4. 8.] ; [ 5. 10.],0
a1,1,0.471185,0.519195,[ 2 30] ; [ 1 36],[ 1.39130435 30.60869565] ; [ 1.60869565 35.39130435],0
v2,1,0.471847,0.517647,[16 14] ; [16 20],[14.54545455 15.45454545] ; [17.45454545 18.54545455],0
d2,1,0.478453,0.502388,[12 20] ; [17 20],[13.44927536 18.55072464] ; [15.55072464 21.44927536],0
d3,1,0.504013,0.446477,[19 13] ; [19 18],[17.62318841 14.37681159] ; [20.37681159 16.62318841],0
v3,1,0.518433,0.417011,[ 7 22] ; [11 24],[ 8.15625 20.84375] ; [ 9.84375 25.15625],0
p7,1,0.520714,0.412479,[10 22] ; [ 9 28],[ 8.8115942 23.1884058] ; [10.1884058 26.8115942],0
d1,1,0.551956,0.353825,[17 15] ; [17 20],[15.76811594 16.23188406] ; [18.23188406 18.76811594],0
n6,1,0.551956,0.353825,[17 15] ; [17 20],[15.76811594 16.23188406] ; [18.23188406 18.76811594],0
d4,1,0.553478,0.351124,[26  6] ; [32  5],[26.89855072  5.10144928] ; [31.10144928  5.89855072],0
a5,1,0.596585,0.280178,[17 15] ; [22 15],[18.08695652 13.91304348] ; [20.91304348 16.08695652],0
b4,1,0.596585,0.280178,[17 15] ; [22 15],[18.08695652 13.91304348] ; [20.91304348 16.08695652],0
a3,1,0.628037,0.234733,[20 12] ; [21 16],[19.01449275 12.98550725] ; [21.98550725 15.01449275],0
b2,1,0.64155,0.216721,[ 6 13] ; [ 7 11],[ 6.67567568 12.32432432] ; [ 6.32432432 11.67567568],0
b3,1,0.64155,0.216721,[ 6 13] ; [ 7 11],[ 6.67567568 12.32432432] ; [ 6.32432432 11.67567568],0
u2,1,0.742787,0.107692,[6 6] ; [9 7],[6.42857143 5.57142857] ; [8.57142857 7.42857143],0
a4,1,0.812992,0.055964,[13 19] ; [14 23],[12.52173913 19.47826087] ; [14.47826087 22.52173913],0
a2,1,0.826994,0.047768,[ 4 28] ; [ 4 33],[ 3.71014493 28.28985507] ; [ 4.28985507 32.71014493],0
d5,1,0.9189,0.010367,[23  9] ; [27 10],[23.1884058  8.8115942] ; [26.8115942 10.1884058],0
