Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,33.24387,[ 1 23] ; [84 40],[13.78378378 10.21621622] ; [71.21621622 52.78378378],1
d5,1,3e-06,21.731043,[11 13] ; [108  16],[19.2972973  4.7027027] ; [99.7027027 24.2972973],1
d3,1,9.1e-05,15.319857,[ 8 16] ; [92 32],[16.21621622  7.78378378] ; [83.78378378 40.21621622],1
p1,1,0.000104,15.070055,[ 8 16] ; [  8 116],[ 2.59459459 21.40540541] ; [ 13.40540541 110.59459459],1
d2,1,0.0014,10.20602,[ 5 19] ; [70 54],[12.16216216 11.83783784] ; [62.83783784 61.16216216],0
n6,1,0.008576,6.909158,[16  8] ; [109  15],[20.27027027  3.72972973] ; [104.72972973  19.27027027],0
p2,1,0.012449,6.245752,[13 11] ; [95 26],[17.87586207  6.12413793] ; [90.12413793 30.87586207],0
r3,1,0.022706,5.190859,[19  5] ; [116   8],[21.89189189  2.10810811] ; [113.10810811  10.89189189],0
p12,1,0.038664,4.275584,[ 4 20] ; [  6 115],[ 1.65517241 22.34482759] ; [  8.34482759 112.65517241],0
s2,1,0.057729,3.601464,[ 1 23] ; [25 98],[ 4.24489796 19.75510204] ; [ 21.75510204 101.24489796],0
v4,1,0.09311,2.819758,[21  3] ; [119   5],[22.7027027  1.2972973] ; [117.2972973   6.7027027],0
s8,1,0.098035,2.737223,[ 5 19] ; [47 75],[ 8.54794521 15.45205479] ; [43.45205479 78.54794521],0
s7,1,0.124611,2.358385,[ 5 16] ; [47 66],[ 8.14925373 12.85074627] ; [43.85074627 69.14925373],0
a6,1,0.184792,1.75866,[19  5] ; [81 43],[16.21621622  7.78378378] ; [83.78378378 40.21621622],0
a4,1,0.187924,1.733819,[ 8 16] ; [59 64],[10.93877551 13.06122449] ; [56.06122449 66.93877551],0
s6,1,0.189487,1.721599,[ 8 16] ; [58 63],[10.92413793 13.07586207] ; [55.07586207 65.92413793],0
v2,1,0.228282,1.451535,[15  8] ; [94 28],[17.28965517  5.71034483] ; [91.71034483 30.28965517],0
a5,1,0.241325,1.372839,[15  9] ; [92 32],[17.35135135  6.64864865] ; [89.64864865 34.35135135],0
b4,1,0.339532,0.912198,[12 12] ; [75 49],[14.10810811  9.89189189] ; [72.89189189 51.10810811],0
p7,1,0.355611,0.853333,[13 11] ; [77 43],[15.  9.] ; [75. 45.],0
s5,1,0.370028,0.803571,[ 7 17] ; [25 95],[ 5.33333333 18.66666667] ; [26.66666667 93.33333333],0
p9,1,0.408076,0.684399,[21  3] ; [98 24],[19.56164384  4.43835616] ; [99.43835616 22.56164384],0
p11,1,0.411348,0.674902,[19  5] ; [88 36],[17.35135135  6.64864865] ; [89.64864865 34.35135135],0
a2,1,0.422343,0.643785,[ 4 20] ; [30 94],[ 5.51351351 18.48648649] ; [28.48648649 95.51351351],0
p8,1,0.433885,0.612402,[14 10] ; [59 60],[12.25174825 11.74825175] ; [60.74825175 58.25174825],0
v1,1,0.435493,0.608128,[13 10] ; [80 43],[14.65068493  8.34931507] ; [78.34931507 44.65068493],0
s4,1,0.488559,0.479698,[ 1 23] ; [ 10 111],[ 1.82068966 22.17931034] ; [  9.17931034 111.82068966],0
u2,1,0.496802,0.46176,[5 2] ; [19 14],[4.2 2.8] ; [19.8 13.2],0
r4,1,0.540137,0.375287,[20  4] ; [109  15],[20.91891892  3.08108108] ; [108.08108108  15.91891892],0
p4,1,0.547094,0.362549,[15  9] ; [67 53],[13.66666667 10.33333333] ; [68.33333333 51.66666667],0
r2,1,0.563431,0.333799,[23  1] ; [112   9],[22.34482759  1.65517241] ; [112.65517241   8.34482759],0
p3,1,0.574098,0.315874,[14 10] ; [63 58],[12.74482759 11.25517241] ; [64.25517241 56.74482759],0
s1,1,0.639445,0.219469,[ 1 23] ; [  3 119],[ 0.65753425 23.34246575] ; [  3.34246575 118.65753425],0
n5,1,0.663209,0.189649,[19  5] ; [93 31],[18.16216216  5.83783784] ; [93.83783784 30.16216216],0
b1,1,0.672633,0.178538,[10 14] ; [46 78],[ 9.08108108 14.91891892] ; [46.91891892 77.08108108],0
p10,1,0.698349,0.150196,[19  5] ; [99 21],[19.66666667  4.33333333] ; [98.33333333 21.66666667],0
u3,1,0.730626,0.118537,[3 4] ; [17 17],[3.41463415 3.58536585] ; [16.58536585 17.41463415],0
b5,1,0.785914,0.073777,[14 10] ; [76 48],[14.59459459  9.40540541] ; [75.40540541 48.59459459],0
a7,1,0.796514,0.066492,[17  7] ; [91 33],[17.51351351  6.48648649] ; [90.48648649 33.51351351],0
p5,1,0.810782,0.057321,[ 4 20] ; [ 18 104],[ 3.61643836 20.38356164] ; [ 18.38356164 103.61643836],0
a3,1,0.813931,0.055393,[17  7] ; [90 33],[17.46938776  6.53061224] ; [89.53061224 33.46938776],0
b3,1,0.839957,0.040783,[ 7 10] ; [32 51],[ 6.63 10.37] ; [32.37 50.63],0
b2,1,0.839957,0.040783,[ 7 10] ; [32 51],[ 6.63 10.37] ; [32.37 50.63],0
n4,1,0.867346,0.027899,[19  5] ; [100  24],[19.2972973  4.7027027] ; [99.7027027 24.2972973],0
r1,1,0.91837,0.010504,[19  5] ; [97 27],[18.81081081  5.18918919] ; [97.18918919 26.81081081],0
p6,1,0.961239,0.002362,[ 9 15] ; [44 75],[ 8.8951049 15.1048951] ; [44.1048951 74.8951049],0
a1,1,0.964776,0.00195,[ 2 22] ; [ 10 114],[ 1.94594595 22.05405405] ; [ 10.05405405 113.94594595],0
