Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,75.765568,[321   6] ; [52 23],[303.41044776  23.58955224] ; [69.58955224  5.41044776],1
r2,1,0.0,28.281574,[320   5] ; [62 11],[311.93467337  13.06532663] ; [70.06532663  2.93467337],1
u1,1,1.1e-05,19.335655,[ 91 236] ; [ 3 72],[ 76.46268657 250.53731343] ; [17.53731343 57.46268657],1
v4,1,2.9e-05,17.477935,[320   6] ; [66  9],[313.80548628  12.19451372] ; [72.19451372  2.80548628],1
a2,1,0.00058,11.840689,[104 223] ; [ 9 66],[ 91.91791045 235.08208955] ; [21.08208955 53.91791045],1
d2,1,0.001068,10.706653,[188 139] ; [27 47],[175.32418953 151.67581047] ; [39.67581047 34.32418953],0
p8,1,0.002521,9.125189,[232  93] ; [40 35],[221. 104.] ; [51. 24.],0
d1,1,0.004116,8.231753,[223 104] ; [38 37],[212.30597015 114.69402985] ; [48.69402985 26.30597015],0
a3,1,0.005651,7.658505,[264  61] ; [50 25],[255.125  69.875] ; [58.875 16.125],0
a5,1,0.006238,7.480193,[272  55] ; [52 23],[263.55223881  63.44776119] ; [60.44776119 14.55223881],0
d3,1,0.007161,7.232042,[239  88] ; [43 32],[229.3880597  97.6119403] ; [52.6119403 22.3880597],0
v2,1,0.009178,6.787895,[206 111] ; [36 38],[196.19948849 120.80051151] ; [45.80051151 28.19948849],0
p4,1,0.015527,5.855621,[278  49] ; [55 20],[270.87313433  56.12686567] ; [62.12686567 12.87313433],0
n4,1,0.017412,5.654329,[280  46] ; [56 19],[273.15710723  52.84289277] ; [62.84289277 12.15710723],0
p10,1,0.017642,5.63138,[311  16] ; [64  9],[306.5625  20.4375] ; [68.4375  4.5625],0
a4,1,0.018203,5.576478,[171 155] ; [28 47],[161.78054863 164.21945137] ; [37.21945137 37.78054863],0
d4,1,0.028677,4.786883,[281  45] ; [57 18],[274.78304239  51.21695761] ; [63.21695761 11.78304239],0
v3,1,0.028694,4.785892,[152 162] ; [25 48],[143.6124031 170.3875969] ; [33.3875969 39.6124031],0
s5,1,0.038004,4.304823,[140 174] ; [21 47],[132.34031414 181.65968586] ; [28.65968586 39.34031414],0
p7,1,0.039309,4.247443,[259  65] ; [51 23],[252.36180905  71.63819095] ; [57.63819095 16.36180905],0
r3,1,0.04986,3.846154,[315  10] ; [69  6],[312.  13.] ; [72.  3.],0
a6,1,0.05147,3.792924,[237  89] ; [46 29],[230.06982544  95.93017456] ; [52.93017456 22.06982544],0
p12,1,0.10181,2.676959,[ 44 281] ; [ 5 70],[ 39.8125 285.1875] ; [ 9.1875 65.8125],0
n5,1,0.119632,2.422128,[271  54] ; [56 18],[266.35338346  58.64661654] ; [60.64661654 13.35338346],0
p2,1,0.135037,2.233618,[296  29] ; [64 11],[292.5  32.5] ; [67.5  7.5],0
a7,1,0.165791,1.920594,[243  83] ; [50 25],[238.19950125  87.80049875] ; [54.80049875 20.19950125],0
s6,1,0.168632,1.895065,[240  80] ; [49 24],[235.31806616  84.68193384] ; [53.68193384 19.31806616],0
s8,1,0.20981,1.572739,[182 143] ; [36 39],[177.125 147.875] ; [40.875 34.125],0
u2,1,0.219038,1.510665,[41 21] ; [13 12],[38.48275862 23.51724138] ; [15.51724138  9.48275862],0
p1,1,0.219556,1.507269,[ 39 285] ; [13 62],[ 42.22556391 281.77443609] ; [ 9.77443609 65.22556391],0
u3,1,0.220095,1.503755,[43 20] ; [13 11],[40.55172414 22.44827586] ; [15.44827586  8.55172414],0
n6,1,0.224418,1.475891,[293  32] ; [64 11],[290.0625  34.9375] ; [66.9375  8.0625],0
b5,1,0.22992,1.441358,[180 147] ; [47 28],[184.64925373 142.35074627] ; [42.35074627 32.64925373],0
a8,1,0.261272,1.262003,[ 44 249] ; [ 7 64],[ 41.0521978 251.9478022] ; [ 9.9478022 61.0521978],0
p6,1,0.304847,1.052872,[168 156] ; [33 40],[164.04030227 159.95969773] ; [36.95969773 36.04030227],0
s7,1,0.318143,0.996567,[189 119] ; [39 32],[185.28759894 122.71240106] ; [42.71240106 28.28759894],0
a1,1,0.346158,0.88749,[ 17 310] ; [ 6 69],[ 18.70895522 308.29104478] ; [ 4.29104478 70.70895522],0
b3,1,0.372599,0.794977,[ 93 122] ; [17 30],[ 90.26717557 124.73282443] ; [19.73282443 27.26717557],0
b2,1,0.372599,0.794977,[ 93 122] ; [17 30],[ 90.26717557 124.73282443] ; [19.73282443 27.26717557],0
s2,1,0.375833,0.784288,[183 142] ; [38 37],[179.5625 145.4375] ; [41.4375 33.5625],0
p11,1,0.38526,0.753849,[283  44] ; [62 13],[280.63432836  46.36567164] ; [64.36567164 10.63432836],0
v1,1,0.396803,0.717994,[201 116] ; [43 31],[197.82097187 119.17902813] ; [46.17902813 27.82097187],0
b1,1,0.402522,0.70078,[131 196] ; [34 41],[134.21641791 192.78358209] ; [30.78358209 44.21641791],0
d5,1,0.477439,0.504708,[280  46] ; [62 13],[278.03491272  47.96508728] ; [63.96508728 11.03491272],0
s3,1,0.587699,0.293952,[195 129] ; [42 32],[192.93467337 131.06532663] ; [44.06532663 29.93467337],0
p5,1,0.719405,0.129064,[ 63 262] ; [13 61],[ 61.9047619 263.0952381] ; [14.0952381 59.9047619],0
