Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,8.3e-05,15.492792,[22 21] ; [41  5],[30.43820225 12.56179775] ; [32.56179775 13.43820225],1
r3,1,0.411816,0.673553,[37  6] ; [43  4],[38.22222222  4.77777778] ; [41.77777778  5.22222222],0
a2,1,0.411816,0.673553,[ 6 37] ; [ 4 43],[ 4.77777778 38.22222222] ; [ 5.22222222 41.77777778],0
v2,1,0.423156,0.641534,[17 25] ; [23 24],[18.87640449 23.12359551] ; [21.12359551 25.87640449],0
s7,1,0.443071,0.588317,[18 22] ; [24 21],[19.76470588 20.23529412] ; [22.23529412 22.76470588],0
r2,1,0.450841,0.568538,[37  6] ; [36  9],[35.67045455  7.32954545] ; [37.32954545  7.67045455],0
d4,1,0.464718,0.534508,[31 12] ; [37 10],[32.48888889 10.51111111] ; [35.51111111 11.48888889],0
b4,1,0.486701,0.483811,[26 17] ; [25 22],[24.36666667 18.63333333] ; [26.63333333 20.36666667],0
s2,1,0.526681,0.400792,[23 20] ; [22 25],[21.5 21.5] ; [23.5 23.5],0
v1,1,0.565719,0.329898,[24 18] ; [24 23],[22.65168539 19.34831461] ; [25.34831461 21.65168539],0
a6,1,0.570658,0.321583,[24 19] ; [29 18],[25.32222222 17.67777778] ; [27.67777778 19.32222222],0
a7,1,0.589135,0.291698,[26 17] ; [31 16],[27.23333333 15.76666667] ; [29.76666667 17.23333333],0
a5,1,0.589135,0.291698,[26 17] ; [31 16],[27.23333333 15.76666667] ; [29.76666667 17.23333333],0
r4,1,0.597515,0.27876,[27 16] ; [32 15],[28.18888889 14.81111111] ; [30.81111111 16.18888889],0
s8,1,0.621506,0.243756,[17 26] ; [21 26],[18.15555556 24.84444444] ; [19.84444444 27.15555556],0
p9,1,0.637019,0.222662,[35  8] ; [40  7],[35.83333333  7.16666667] ; [39.16666667  7.83333333],0
s5,1,0.668929,0.182857,[11 28] ; [14 29],[11.8902439 27.1097561] ; [13.1097561 29.8902439],0
p1,1,0.688342,0.160886,[ 6 37] ; [ 8 39],[ 6.68888889 36.31111111] ; [ 7.31111111 39.68888889],0
d1,1,0.692994,0.155863,[21 22] ; [21 26],[20.06666667 22.93333333] ; [21.93333333 25.06666667],0
d3,1,0.718254,0.130172,[24 19] ; [28 19],[24.84444444 18.15555556] ; [27.15555556 19.84444444],0
s1,1,0.720141,0.128358,[ 2 41] ; [ 3 44],[ 2.38888889 40.61111111] ; [ 2.61111111 44.38888889],0
s4,1,0.751592,0.100198,[ 8 35] ; [10 37],[ 8.6 34.4] ; [ 9.4 37.6],0
b2,1,0.779652,0.078273,[ 9 20] ; [10 19],[ 9.5 19.5] ; [ 9.5 19.5],0
b3,1,0.779652,0.078273,[ 9 20] ; [10 19],[ 9.5 19.5] ; [ 9.5 19.5],0
a8,1,0.839717,0.040907,[ 3 37] ; [ 4 42],[ 3.25581395 36.74418605] ; [ 3.74418605 42.25581395],0
u3,1,0.921972,0.009594,[7 8] ; [ 9 11],[6.85714286 8.14285714] ; [ 9.14285714 10.85714286],0
n4,1,0.96327,0.002121,[30 13] ; [33 14],[30.1 12.9] ; [32.9 14.1],0
