Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,44.112451,[326 144] ; [26 57],[299.1681736 170.8318264] ; [52.8318264 30.1681736],1
p8,1,0.0,41.454627,[285 189] ; [19 66],[257.7745975 216.2254025] ; [46.2254025 38.7745975],1
p4,1,0.0,32.80892,[328 152] ; [30 54],[304.68085106 175.31914894] ; [53.31914894 30.68085106],1
p9,1,2e-06,23.056425,[423  51] ; [57 25],[409.20863309  64.79136691] ; [70.79136691 11.20863309],1
p11,1,2.1e-05,18.125562,[402  80] ; [54 31],[387.64021164  94.35978836] ; [68.35978836 16.64021164],1
p10,1,0.000276,13.223552,[413  63] ; [59 24],[401.9177102  74.0822898] ; [70.0822898 12.9177102],1
p6,1,0.000852,11.124946,[197 278] ; [19 66],[183.21428571 291.78571429] ; [32.78571429 52.21428571],1
p3,1,0.003132,8.728734,[259 222] ; [31 54],[246.44876325 234.55123675] ; [43.55123675 41.44876325],0
v1,1,0.012524,6.235075,[271 200] ; [35 47],[260.62567812 210.37432188] ; [45.37432188 36.62567812],0
a1,1,0.021044,5.323116,[ 18 464] ; [ 8 77],[ 22.10229277 459.89770723] ; [ 3.89770723 81.10229277],0
r3,1,0.028068,4.82388,[466  12] ; [79  6],[462.71758437  15.28241563] ; [82.28241563  2.71758437],0
r1,1,0.029184,4.756726,[401  77] ; [63 22],[393.94671403  84.05328597] ; [70.05328597 14.94671403],0
b1,1,0.041091,4.172247,[155 327] ; [37 48],[163.21693122 318.78306878] ; [28.78306878 56.21693122],0
d5,1,0.04363,4.070841,[406  76] ; [64 21],[399.54144621  82.45855379] ; [70.45855379 14.54144621],0
d3,1,0.044197,4.049011,[382 100] ; [59 26],[374.88888889 107.11111111] ; [66.11111111 18.88888889],0
a5,1,0.061805,3.488276,[369 113] ; [57 28],[362.13756614 119.86243386] ; [63.86243386 21.13756614],0
s3,1,0.08123,3.040119,[271 202] ; [39 44],[263.72302158 209.27697842] ; [46.27697842 36.72302158],0
s2,1,0.110919,2.541077,[254 221] ; [37 47],[247.27191413 227.72808587] ; [43.72808587 40.27191413],0
s4,1,0.114733,2.487786,[ 75 398] ; [19 64],[ 79.9676259 393.0323741] ; [14.0323741 68.9676259],0
a8,1,0.115599,2.475964,[ 68 361] ; [ 7 71],[ 63.46153846 365.53846154] ; [11.53846154 66.46153846],0
n5,1,0.119476,2.424177,[380  99] ; [61 24],[374.53723404 104.46276596] ; [66.46276596 18.53723404],0
v4,1,0.125644,2.345519,[466  13] ; [80  5],[463.71276596  15.28723404] ; [82.28723404  2.71276596],0
a3,1,0.14983,2.073978,[351 129] ; [55 29],[345.53191489 134.46808511] ; [60.46808511 23.53191489],0
u4,1,0.150586,2.066302,[ 10 471] ; [ 4 81],[ 11.8975265 469.1024735] ; [ 2.1024735 82.8975265],0
s7,1,0.178279,1.811913,[232 226] ; [34 46],[226.44609665 231.55390335] ; [39.55390335 40.44609665],0
p5,1,0.233994,1.416414,[ 63 418] ; [ 7 76],[ 59.69858156 421.30141844] ; [10.30141844 72.69858156],0
r4,1,0.316837,1.001959,[451  31] ; [77  8],[448.84656085  33.15343915] ; [79.15343915  5.84656085],0
n4,1,0.328247,0.9558,[389  91] ; [65 20],[385.69911504  94.30088496] ; [68.30088496 16.69911504],0
s5,1,0.350576,0.871373,[160 303] ; [24 58],[156.31559633 306.68440367] ; [27.68440367 54.31559633],0
s6,1,0.38516,0.754169,[330 140] ; [55 29],[326.62454874 143.37545126] ; [58.37545126 25.62454874],0
s8,1,0.4467,0.57901,[212 265] ; [34 51],[208.79359431 268.20640569] ; [37.20640569 47.79359431],0
a6,1,0.451667,0.566465,[369 112] ; [62 23],[366.27385159 114.72614841] ; [64.72614841 20.27385159],0
b4,1,0.511512,0.430973,[288 194] ; [54 31],[290.73015873 191.26984127] ; [51.26984127 33.73015873],0
a2,1,0.523446,0.407099,[147 335] ; [23 62],[144.51499118 337.48500882] ; [25.48500882 59.51499118],0
b5,1,0.5315,0.391524,[312 170] ; [58 27],[314.53262787 167.46737213] ; [55.46737213 29.53262787],0
n1,1,0.540313,0.37496,[34 59] ; [10 13],[35.27586207 57.72413793] ; [ 8.72413793 14.27586207],0
n3,1,0.558398,0.342485,[72 22] ; [17  7],[70.89830508 23.10169492] ; [18.10169492  5.89830508],0
d4,1,0.591862,0.287445,[408  74] ; [70 15],[406.34215168  75.65784832] ; [71.65784832 13.34215168],0
u1,1,0.626508,0.236827,[113 369] ; [22 63],[114.76190476 367.23809524] ; [20.23809524 64.76190476],0
d1,1,0.657149,0.197005,[307 175] ; [52 33],[305.18165785 176.81834215] ; [53.81834215 31.18165785],0
a4,1,0.675174,0.17561,[218 263] ; [36 48],[216.23716814 264.76283186] ; [37.76283186 46.23716814],0
p1,1,0.698414,0.150127,[ 46 435] ; [ 7 78],[ 45.04063604 435.95936396] ; [ 7.95936396 77.04063604],0
u3,1,0.702367,0.146022,[78 51] ; [17 13],[77.0754717 51.9245283] ; [17.9245283 12.0754717],0
s1,1,0.775882,0.081048,[ 14 460] ; [ 3 82],[ 14.41502683 459.58497317] ; [ 2.58497317 82.41502683],0
p12,1,0.782401,0.076282,[ 44 436] ; [ 7 78],[ 43.32743363 436.67256637] ; [ 7.67256637 77.32743363],0
n2,1,0.801965,0.062903,[72 21] ; [18  6],[71.53846154 21.46153846] ; [18.46153846  5.53846154],0
u2,1,0.811744,0.056728,[70 59] ; [17 13],[70.58490566 58.41509434] ; [16.41509434 13.58490566],0
v2,1,0.843384,0.039033,[277 187] ; [48 34],[276.19047619 187.80952381] ; [48.80952381 33.19047619],0
r2,1,0.87047,0.026589,[457  19] ; [80  3],[457.26654741  18.73345259] ; [79.73345259  3.26654741],0
v3,1,0.884152,0.021231,[189 279] ; [33 47],[189.59124088 278.40875912] ; [32.40875912 47.59124088],0
b2,1,0.905693,0.014036,[104 178] ; [20 33],[104.38208955 177.61791045] ; [19.61791045 33.38208955],0
b3,1,0.905693,0.014036,[104 178] ; [20 33],[104.38208955 177.61791045] ; [19.61791045 33.38208955],0
d2,1,0.906338,0.013844,[241 240] ; [42 43],[240.5 240.5] ; [42.5 42.5],0
