Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,51.417366,[71 40] ; [465  50],[95.04153355 15.95846645] ; [440.95846645  74.04153355],1
p9,1,0.0,35.021782,[77 33] ; [465  47],[95.85209003 14.14790997] ; [446.14790997  65.85209003],1
r3,1,0.0,31.821591,[93 19] ; [499  17],[105.57961783   6.42038217] ; [486.42038217  29.57961783],1
p2,1,1.5e-05,18.75554,[79 33] ; [450  67],[94.19395866 17.80604134] ; [434.80604134  82.19395866],1
p8,1,5.5e-05,16.261734,[44 69] ; [303 204],[63.24354839 49.75645161] ; [283.75645161 223.24354839],1
b1,1,0.000615,11.731189,[60 53] ; [186 334],[43.91469194 69.08530806] ; [202.08530806 317.91469194],1
p7,1,0.001699,9.849088,[57 53] ; [342 164],[71.25 38.75] ; [327.75 178.25],0
r4,1,0.001867,9.675579,[94 19] ; [481  39],[102.64612954  10.35387046] ; [472.35387046  47.64612954],0
a6,1,0.002794,8.937099,[63 50] ; [364 154],[76.46751189 36.53248811] ; [350.53248811 167.46751189],0
v2,1,0.004532,8.057265,[50 62] ; [295 202],[63.44827586 48.55172414] ; [281.55172414 215.44827586],0
a5,1,0.00857,6.910328,[75 38] ; [405 114],[85.82278481 27.17721519] ; [394.17721519 124.82278481],0
p3,1,0.008723,6.878585,[48 64] ; [292 225],[60.54054054 51.45945946] ; [279.45945946 237.54054054],0
u2,1,0.01269,6.211818,[12 25] ; [75 60],[18.71511628 18.28488372] ; [68.28488372 66.71511628],0
v1,1,0.015017,5.914417,[54 59] ; [305 201],[65.53634895 47.46365105] ; [293.46365105 212.53634895],0
p4,1,0.018533,5.545025,[61 50] ; [345 172],[71.7611465 39.2388535] ; [334.2388535 182.7611465],0
b5,1,0.040233,4.208016,[77 36] ; [300 220],[67.30015798 45.69984202] ; [309.69984202 210.30015798],0
s1,1,0.041229,4.166594,[  7 104] ; [ 13 499],[  3.56340289 107.43659711] ; [ 16.43659711 495.56340289],0
d1,1,0.042454,4.117029,[59 54] ; [325 195],[68.54976303 44.45023697] ; [315.45023697 204.54976303],0
p12,1,0.045003,4.018528,[  5 108] ; [ 54 460],[ 10.63317384 102.36682616] ; [ 48.36682616 465.63317384],0
n1,1,0.058759,3.572058,[22 17] ; [35 56],[17.1 21.9] ; [39.9 51.1],0
v4,1,0.076737,3.132687,[104   9] ; [497  21],[107.62757528   5.37242472] ; [493.37242472  24.62757528],0
v3,1,0.081682,3.031116,[41 71] ; [230 274],[49.27272727 62.72727273] ; [221.72727273 282.27272727],0
d4,1,0.108263,2.579393,[86 27] ; [427  90],[92.01428571 20.98571429] ; [420.98571429  96.01428571],0
n3,1,0.155585,2.016617,[25 15] ; [68 23],[28.39694656 11.60305344] ; [64.60305344 26.39694656],0
a3,1,0.157629,1.996825,[75 36] ; [384 134],[81. 30.] ; [378. 140.],0
b4,1,0.159064,1.983102,[59 54] ; [309 211],[65.69352291 47.30647709] ; [302.30647709 217.69352291],0
d3,1,0.235786,1.405614,[71 42] ; [356 163],[76.34651899 36.65348101] ; [350.65348101 168.34651899],0
r1,1,0.285432,1.141043,[86 25] ; [424  94],[90. 21.] ; [420.  98.],0
n4,1,0.324153,0.972118,[98 14] ; [471  49],[100.83544304  11.16455696] ; [468.16455696  51.83544304],0
s2,1,0.327179,0.960033,[55 57] ; [277 234],[59.68539326 52.31460674] ; [272.31460674 238.68539326],0
p5,1,0.356516,0.850128,[13 99] ; [ 77 437],[16.10223642 95.89776358] ; [ 73.89776358 440.10223642],0
s3,1,0.374772,0.787782,[60 52] ; [296 213],[64.20611916 47.79388084] ; [291.79388084 217.20611916],0
d5,1,0.382077,0.764008,[89 24] ; [427  92],[92.25949367 20.74050633] ; [423.74050633  95.25949367],0
a2,1,0.391232,0.735111,[26 87] ; [140 380],[29.63349131 83.36650869] ; [136.36650869 383.63349131],0
a4,1,0.441745,0.591745,[49 62] ; [249 268],[52.67197452 58.32802548] ; [245.32802548 271.67197452],0
