Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,68.41933,[305  83] ; [34 62],[271.76033058 116.23966942] ; [67.23966942 28.76033058],1
p10,1,0.0,25.869325,[313  71] ; [54 41],[294.21294363  89.78705637] ; [72.78705637 22.21294363],1
n4,1,0.0,25.730258,[302  86] ; [50 46],[282.18181818 105.81818182] ; [69.81818182 26.18181818],1
p11,1,9e-06,19.655629,[305  84] ; [54 42],[287.94020619 101.05979381] ; [71.05979381 24.94020619],1
r4,1,1.1e-05,19.303547,[350  39] ; [70 26],[336.86597938  52.13402062] ; [83.13402062 12.86597938],1
r3,1,1.9e-05,18.28201,[371  17] ; [80 16],[361.54545455  26.45454545] ; [89.45454545  6.54545455],1
p9,1,3.4e-05,17.193533,[311  69] ; [59 36],[296.  84.] ; [74. 21.],1
s6,1,0.000315,12.981504,[251 133] ; [43 52],[235.69102296 148.30897704] ; [58.30897704 36.69102296],1
v4,1,0.000576,11.852912,[366  21] ; [80 15],[358.09543568  28.90456432] ; [87.90456432  7.09543568],1
p2,1,0.000635,11.67041,[312  74] ; [62 34],[299.51037344  86.48962656] ; [74.48962656 21.51037344],1
u1,1,0.002173,9.397206,[ 75 314] ; [ 6 90],[ 64.96701031 324.03298969] ; [16.03298969 79.96701031],0
p3,1,0.009649,6.698659,[169 218] ; [28 68],[157.8447205 229.1552795] ; [39.1552795 56.8447205],0
b1,1,0.010904,6.480914,[132 257] ; [46 50],[142.76701031 246.23298969] ; [35.23298969 60.76701031],0
p7,1,0.012044,6.304339,[201 180] ; [36 58],[190.09894737 190.90105263] ; [46.90105263 47.09894737],0
v3,1,0.013927,6.047361,[152 222] ; [23 64],[141.97396963 232.02603037] ; [33.02603037 53.97396963],0
s5,1,0.022238,5.227097,[115 263] ; [17 75],[106.16170213 271.83829787] ; [25.83829787 66.16170213],0
s7,1,0.023244,5.150199,[163 208] ; [27 61],[153.57298475 217.42701525] ; [36.42701525 51.57298475],0
p4,1,0.026571,4.918499,[194 193] ; [36 60],[184.28571429 202.71428571] ; [45.71428571 50.28571429],0
s2,1,0.031092,4.647872,[181 204] ; [33 62],[171.64583333 213.35416667] ; [42.35416667 52.64583333],0
u2,1,0.035898,4.401963,[52 51] ; [21  8],[56.96212121 46.03787879] ; [16.03787879 12.96212121],0
d1,1,0.044841,4.024612,[265 124] ; [55 41],[256.65979381 132.34020619] ; [63.34020619 32.65979381],0
s1,1,0.054727,3.690371,[  7 377] ; [ 5 90],[  9.62004175 374.37995825] ; [ 2.37995825 92.62004175],0
a1,1,0.057082,3.62021,[ 12 377] ; [ 7 89],[ 15.23917526 373.76082474] ; [ 3.76082474 92.23917526],0
r2,1,0.068129,3.327537,[363  21] ; [84 10],[359.09623431  24.90376569] ; [87.90376569  6.09623431],0
u3,1,0.073318,3.207138,[56 48] ; [21  8],[60.21052632 43.78947368] ; [16.78947368 12.21052632],0
v1,1,0.074063,3.190603,[182 194] ; [35 57],[174.34188034 201.65811966] ; [42.65811966 49.34188034],0
s4,1,0.078017,3.105738,[ 64 322] ; [ 9 87],[ 58.46058091 327.53941909] ; [14.53941909 81.46058091],0
n2,1,0.086653,2.935475,[67 24] ; [19 14],[63.11290323 27.88709677] ; [22.88709677 10.11290323],0
s8,1,0.120453,2.411419,[150 237] ; [29 67],[143.42236025 243.57763975] ; [35.57763975 60.42236025],0
a4,1,0.123541,2.371843,[183 204] ; [37 59],[176.27329193 210.72670807] ; [43.72670807 52.27329193],0
s3,1,0.124135,2.364357,[205 178] ; [42 52],[198.32494759 184.67505241] ; [48.67505241 45.32494759],0
b2,1,0.125069,2.352671,[ 76 152] ; [13 44],[ 71.2 156.8] ; [17.8 39.2],0
b3,1,0.125069,2.352671,[ 76 152] ; [13 44],[ 71.2 156.8] ; [17.8 39.2],0
p8,1,0.135416,2.229287,[162 223] ; [32 63],[155.60416667 229.39583333] ; [38.39583333 56.60416667],0
d2,1,0.14453,2.129052,[205 181] ; [43 53],[198.60580913 187.39419087] ; [49.39419087 46.60580913],0
n3,1,0.155125,2.02112,[67 25] ; [19 13],[63.80645161 28.19354839] ; [22.19354839  9.80645161],0
a8,1,0.184185,1.763532,[ 49 300] ; [ 8 83],[ 45.21136364 303.78863636] ; [11.78863636 79.21136364],0
v2,1,0.184381,1.761953,[212 162] ; [43 45],[206.42857143 167.57142857] ; [48.57142857 39.42857143],0
a2,1,0.185072,1.756418,[ 98 291] ; [18 78],[ 93.03917526 295.96082474] ; [22.96082474 73.03917526],0
p5,1,0.249575,1.325682,[ 29 355] ; [ 4 91],[ 26.45511482 357.54488518] ; [ 6.54488518 88.45511482],0
a6,1,0.261355,1.261564,[269 120] ; [72 24],[273.50309278 115.49690722] ; [67.49690722 28.50309278],0
a7,1,0.292339,1.10882,[287 101] ; [76 20],[291.  97.] ; [72. 24.],0
p12,1,0.294136,1.100592,[ 23 366] ; [ 3 91],[ 20.93995859 368.06004141] ; [ 5.06004141 88.93995859],0
a3,1,0.375641,0.784918,[285 104] ; [66 30],[281.52371134 107.47628866] ; [69.47628866 26.52371134],0
r1,1,0.383776,0.758572,[312  74] ; [73 22],[308.96049896  77.03950104] ; [76.03950104 18.96049896],0
u4,1,0.509321,0.435462,[  8 381] ; [ 1 95],[  7.2185567 381.7814433] ; [ 1.7814433 94.2185567],0
p1,1,0.661354,0.191883,[ 20 366] ; [ 6 89],[ 20.86486486 365.13513514] ; [ 5.13513514 89.86486486],0
a5,1,0.701873,0.146531,[295  94] ; [71 25],[293.55463918  95.44536082] ; [72.44536082 23.55463918],0
d3,1,0.707905,0.140378,[279 110] ; [67 29],[277.51340206 111.48659794] ; [68.48659794 27.51340206],0
d4,1,0.711211,0.137071,[337  51] ; [82 14],[335.89256198  52.10743802] ; [83.10743802 12.89256198],0
n1,1,0.762803,0.091085,[34 57] ; [11 21],[33.29268293 57.70731707] ; [11.70731707 20.29268293],0
b5,1,0.853831,0.033942,[239 150] ; [58 38],[238.21237113 150.78762887] ; [58.78762887 37.21237113],0
b4,1,0.891789,0.018507,[228 161] ; [57 39],[228.58762887 160.41237113] ; [56.41237113 39.58762887],0
