Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,125.57477,[118  16] ; [ 28 110],[71.92647059 62.07352941] ; [74.07352941 63.92647059],1
s8,1,0.0,51.514257,[82 52] ; [ 26 113],[53.01098901 80.98901099] ; [54.98901099 84.01098901],1
s7,1,0.0,44.605421,[83 45] ; [ 32 102],[56.18320611 71.81679389] ; [58.81679389 75.18320611],1
s6,1,0.0,40.826842,[111  20] ; [67 73],[86.04428044 44.95571956] ; [91.95571956 48.04428044],1
s5,1,0.0,38.968296,[63 66] ; [ 19 120],[39.47014925 89.52985075] ; [42.52985075 96.47014925],1
v3,1,0.005904,7.579365,[73 57] ; [53 82],[61.81132075 68.18867925] ; [64.18867925 70.81132075],0
s4,1,0.007045,7.261334,[ 27 107] ; [ 12 126],[ 19.21323529 114.78676471] ; [ 19.78676471 118.21323529],0
d4,1,0.022599,5.199062,[116  19] ; [105  35],[108.49090909  26.50909091] ; [112.50909091  27.49090909],0
a6,1,0.03335,4.527745,[81 54] ; [101  39],[89.34545455 45.65454545] ; [92.65454545 47.34545455],0
r4,1,0.060728,3.517397,[123  12] ; [117  23],[117.81818182  17.18181818] ; [122.18181818  17.81818182],0
v4,1,0.071711,3.243413,[129   4] ; [126  11],[125.61111111   7.38888889] ; [129.38888889   7.61111111],0
p12,1,0.080473,3.055326,[ 13 121] ; [  6 133],[  9.32600733 124.67399267] ; [  9.67399267 129.32600733],0
a7,1,0.085615,2.954943,[85 50] ; [101  38],[91.64233577 43.35766423] ; [94.35766423 44.64233577],0
p2,1,0.093259,2.817206,[105  30] ; [119  20],[110.3649635  24.6350365] ; [113.6350365  25.3649635],0
r3,1,0.106239,2.609288,[129   6] ; [125  13],[125.6043956   9.3956044] ; [128.3956044   9.6043956],0
p4,1,0.181011,1.789301,[74 60] ; [66 74],[68.46715328 65.53284672] ; [71.53284672 68.46715328],0
a8,1,0.202782,1.622221,[ 22 102] ; [ 15 110],[ 18.42570281 105.57429719] ; [ 18.57429719 106.42570281],0
p10,1,0.207676,1.587555,[109  24] ; [106  34],[104.74358974  28.25641026] ; [110.25641026  29.74358974],0
u3,1,0.222029,1.491206,[22 10] ; [23 19],[19.45945946 12.54054054] ; [25.54054054 16.45945946],0
n4,1,0.240767,1.376096,[103  30] ; [99 40],[98.77205882 34.22794118] ; [103.22794118  35.77205882],0
s1,1,0.272988,1.201669,[  6 126] ; [  3 136],[  4.38376384 127.61623616] ; [  4.61623616 134.38376384],0
a3,1,0.278208,1.175824,[103  32] ; [98 41],[99.03284672 35.96715328] ; [101.96715328  37.03284672],0
d1,1,0.290466,1.11746,[78 57] ; [72 68],[73.63636364 61.36363636] ; [76.36363636 63.63636364],0
n6,1,0.293292,1.10445,[111  21] ; [110  29],[107.64575646  24.35424354] ; [113.35424354  25.64575646],0
p9,1,0.313661,1.015198,[115  19] ; [113  26],[111.91208791  22.08791209] ; [116.08791209  22.91208791],0
r2,1,0.324473,0.97083,[128   6] ; [127  10],[126.08856089   7.91143911] ; [128.91143911   8.08856089],0
b2,1,0.325548,0.966527,[32 59] ; [34 46],[35.12280702 55.87719298] ; [30.87719298 49.12280702],0
b3,1,0.325548,0.966527,[32 59] ; [34 46],[35.12280702 55.87719298] ; [30.87719298 49.12280702],0
u1,1,0.342855,0.899727,[ 25 110] ; [ 20 120],[ 22.09090909 112.90909091] ; [ 22.90909091 117.09090909],0
n5,1,0.346207,0.88731,[105  28] ; [103  36],[101.70588235  31.29411765] ; [106.29411765  32.70588235],0
a2,1,0.377793,0.777872,[ 34 101] ; [ 29 111],[ 30.92727273 104.07272727] ; [ 32.07272727 107.92727273],0
p8,1,0.378266,0.776329,[56 78] ; [65 73],[59.61029412 74.38970588] ; [61.38970588 76.61029412],0
u4,1,0.383904,0.758164,[  4 131] ; [  2 138],[  2.94545455 132.05454545] ; [  3.05454545 136.94545455],0
b1,1,0.465715,0.532124,[52 83] ; [48 92],[49.09090909 85.90909091] ; [50.90909091 89.09090909],0
a1,1,0.51254,0.428878,[  7 128] ; [  5 135],[  5.89090909 129.10909091] ; [  6.10909091 133.89090909],0
r1,1,0.53783,0.379576,[109  24] ; [109  29],[106.98892989  26.01107011] ; [111.01107011  26.98892989],0
b4,1,0.566918,0.327866,[76 59] ; [74 66],[73.63636364 61.36363636] ; [76.36363636 63.63636364],0
p5,1,0.581479,0.303849,[ 14 118] ; [ 12 127],[ 12.66420664 119.33579336] ; [ 13.33579336 125.66420664],0
p1,1,0.583039,0.301347,[ 11 124] ; [  9 131],[  9.81818182 125.18181818] ; [ 10.18181818 129.81818182],0
p3,1,0.613993,0.254401,[60 75] ; [66 73],[62.08029197 72.91970803] ; [63.91970803 75.08029197],0
b5,1,0.632142,0.229167,[84 51] ; [91 49],[85.90909091 49.09090909] ; [89.09090909 50.90909091],0
n2,1,0.666862,0.185294,[29  6] ; [22  6],[28.33333333  6.66666667] ; [22.66666667  5.33333333],0
d5,1,0.670971,0.180468,[107  28] ; [108  32],[105.54545455  29.45454545] ; [109.45454545  30.54545455],0
d2,1,0.688916,0.160261,[64 71] ; [63 77],[62.34545455 72.65454545] ; [64.65454545 75.34545455],0
p7,1,0.733713,0.11573,[69 62] ; [75 62],[70.3880597 60.6119403] ; [73.6119403 63.3880597],0
a4,1,0.77482,0.08184,[62 73] ; [61 77],[60.82417582 74.17582418] ; [62.17582418 75.82417582],0
n1,1,0.818954,0.052391,[14 21] ; [12 16],[14.44444444 20.55555556] ; [11.55555556 16.44444444],0
d3,1,0.827959,0.047228,[88 47] ; [93 47],[88.85454545 46.14545455] ; [92.14545455 47.85454545],0
p11,1,0.865433,0.028718,[102  33] ; [107  33],[102.6  32.4] ; [106.4  33.6],0
u2,1,0.867447,0.027856,[18 13] ; [23 18],[17.65277778 13.34722222] ; [23.34722222 17.65277778],0
v2,1,0.87365,0.025289,[80 47] ; [85 52],[79.375 47.625] ; [85.625 51.375],0
a5,1,0.971752,0.001254,[101  34] ; [105  35],[101.12727273  33.87272727] ; [104.87272727  35.12727273],0
n3,1,1.0,0.0,[27  9] ; [21  7],[27.  9.] ; [21.  7.],0
