Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000458,12.277579,[ 43 108] ; [7 1],[ 47.48427673 103.51572327] ; [2.51572327 5.48427673],1
p7,1,0.018,5.596172,[67 83] ; [7 1],[70.25316456 79.74683544] ; [3.74683544 4.25316456],0
p8,1,0.030469,4.682645,[ 41 111] ; [5 3],[ 43.7 108.3] ; [2.3 5.7],0
p6,1,0.032245,4.585431,[ 33 117] ; [4 3],[ 35.35031847 114.64968153] ; [1.64968153 5.35031847],0
v1,1,0.061803,3.488319,[63 89] ; [6 2],[65.55 86.45] ; [3.45 4.55],0
b1,1,0.080893,3.046877,[67 87] ; [6 2],[69.39506173 84.60493827] ; [3.60493827 4.39506173],0
s6,1,0.101328,2.684509,[68 82] ; [6 2],[70.25316456 79.74683544] ; [3.74683544 4.25316456],0
v3,1,0.127302,2.325102,[ 38 111] ; [4 4],[ 39.85987261 109.14012739] ; [2.14012739 5.85987261],0
a6,1,0.160012,1.97411,[58 96] ; [5 3],[59.88888889 94.11111111] ; [3.11111111 4.88888889],0
d3,1,0.185382,1.753942,[60 94] ; [5 3],[61.79012346 92.20987654] ; [3.20987654 4.79012346],0
a3,1,0.190703,1.712181,[93 60] ; [3 5],[91.22981366 61.77018634] ; [4.77018634 3.22981366],0
p9,1,0.207321,1.590033,[99 51] ; [7 1],[100.63291139  49.36708861] ; [5.36708861 2.63291139],0
u3,1,0.288837,1.125035,[22 39] ; [3 2],[23.10606061 37.89393939] ; [1.89393939 3.10606061],0
s5,1,0.374008,0.790305,[ 35 113] ; [3 5],[ 36.05128205 111.94871795] ; [1.94871795 6.05128205],0
a4,1,0.374259,0.789474,[62 90] ; [2 6],[60.8 91.2] ; [3.2 4.8],0
a5,1,0.404701,0.694315,[81 73] ; [3 5],[79.85185185 74.14814815] ; [4.14814815 3.85185185],0
p10,1,0.404998,0.693437,[91 60] ; [6 2],[92.11949686 58.88050314] ; [4.88050314 3.11949686],0
s2,1,0.406524,0.688943,[54 98] ; [4 4],[55.1 96.9] ; [2.9 5.1],0
b5,1,0.425386,0.635388,[74 80] ; [5 3],[75.09876543 78.90123457] ; [3.90123457 4.09876543],0
d1,1,0.43614,0.606417,[56 98] ; [4 4],[57.03703704 96.96296296] ; [2.96296296 5.03703704],0
v4,1,0.459514,0.547078,[128  23] ; [6 2],[127.25786164  23.74213836] ; [6.74213836 1.25786164],0
r2,1,0.465414,0.532844,[127  23] ; [6 2],[126.26582278  23.73417722] ; [6.73417722 1.26582278],0
u2,1,0.471338,0.518838,[26 34] ; [3 2],[26.76923077 33.23076923] ; [2.23076923 2.76923077],0
n2,1,0.480381,0.497998,[48 18] ; [1 1],[47.55882353 18.44117647] ; [1.44117647 0.55882353],0
d5,1,0.483925,0.490004,[96 58] ; [4 4],[95.0617284 58.9382716] ; [4.9382716 3.0617284],0
r1,1,0.533473,0.387772,[94 60] ; [4 4],[93.16049383 60.83950617] ; [4.83950617 3.16049383],0
v2,1,0.55328,0.351474,[58 89] ; [4 4],[58.8 88.2] ; [3.2 4.8],0
s8,1,0.566343,0.32884,[ 43 110] ; [3 5],[ 43.71428571 109.28571429] ; [2.28571429 5.71428571],0
a2,1,0.572683,0.318214,[ 11 143] ; [1 7],[ 11.40740741 142.59259259] ; [0.59259259 7.40740741],0
r3,1,0.624582,0.239479,[124  30] ; [7 1],[124.5308642  29.4691358] ; [6.4691358 1.5308642],0
n4,1,0.633298,0.227616,[103  51] ; [6 2],[103.61728395  50.38271605] ; [5.38271605 2.61728395],0
a8,1,0.639504,0.219391,[ 13 131] ; [1 6],[ 13.35099338 130.64900662] ; [0.64900662 6.35099338],0
p11,1,0.659137,0.194574,[104  50] ; [6 2],[104.56790123  49.43209877] ; [5.43209877 2.56790123],0
p2,1,0.674485,0.176401,[98 56] ; [5 2],[98.52173913 55.47826087] ; [4.47826087 2.52173913],0
b4,1,0.685167,0.164367,[85 69] ; [5 3],[85.55555556 68.44444444] ; [4.44444444 3.55555556],0
r4,1,0.685594,0.163897,[105  49] ; [6 2],[105.51851852  48.48148148] ; [5.48148148 2.51851852],0
n3,1,0.697095,0.151511,[40 23] ; [1 1],[39.73846154 23.26153846] ; [1.26153846 0.73846154],0
n1,1,0.706445,0.141853,[24 41] ; [1 1],[24.25373134 40.74626866] ; [0.74626866 1.25373134],0
d2,1,0.780859,0.077395,[65 88] ; [3 5],[64.62111801 88.37888199] ; [3.37888199 4.62111801],0
s3,1,0.811804,0.056691,[69 82] ; [4 4],[69.32704403 81.67295597] ; [3.67295597 4.32704403],0
n6,1,0.848719,0.036387,[110  43] ; [6 2],[110.23602484  42.76397516] ; [5.76397516 2.23602484],0
s7,1,0.861393,0.030486,[50 95] ; [3 5],[50.22875817 94.77124183] ; [2.77124183 5.22875817],0
s4,1,0.882293,0.021923,[ 22 131] ; [1 7],[ 21.85714286 131.14285714] ; [1.14285714 6.85714286],0
b2,1,0.920586,0.009939,[34 56] ; [2 3],[34.10526316 55.89473684] ; [1.89473684 3.10526316],0
b3,1,0.920586,0.009939,[34 56] ; [2 3],[34.10526316 55.89473684] ; [1.89473684 3.10526316],0
d4,1,0.958985,0.002645,[97 56] ; [5 3],[96.93167702 56.06832298] ; [5.06832298 2.93167702],0
