Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.00098,10.865635,[71 32] ; [54  5],[79.47530864 23.52469136] ; [45.52469136 13.47530864],1
v1,1,0.001134,10.595109,[26 76] ; [30 29],[35.47826087 66.52173913] ; [20.52173913 38.47826087],0
d4,1,0.004444,8.092805,[65 37] ; [50  9],[72.85714286 29.14285714] ; [42.14285714 16.85714286],0
s6,1,0.005008,7.876398,[38 64] ; [36 24],[46.59259259 55.40740741] ; [27.40740741 32.59259259],0
s2,1,0.014774,5.943202,[23 79] ; [24 35],[29.77639752 72.22360248] ; [17.22360248 41.77639752],0
v3,1,0.017429,5.652666,[21 79] ; [22 35],[27.38853503 72.61146497] ; [15.61146497 41.38853503],0
n5,1,0.028595,4.791839,[62 41] ; [25 34],[55.31481481 47.68518519] ; [31.68518519 27.31481481],0
d1,1,0.04085,4.182207,[38 65] ; [32 28],[44.23312883 58.76687117] ; [25.76687117 34.23312883],0
n3,1,0.041491,4.155844,[21 23] ; [15  5],[24.75 19.25] ; [11.25  8.75],0
a7,1,0.04485,4.024281,[55 48] ; [41 18],[61.03703704 41.96296296] ; [34.96296296 24.03703704],0
s1,1,0.048387,3.896509,[10 93] ; [ 1 59],[ 6.95092025 96.04907975] ; [ 4.04907975 55.95092025],0
d5,1,0.051934,3.777901,[65 37] ; [47 13],[70.51851852 31.48148148] ; [41.48148148 18.51851852],0
n2,1,0.066629,3.364165,[23 24] ; [14  5],[26.34848485 20.65151515] ; [10.65151515  8.34848485],0
p11,1,0.072222,3.231776,[40 63] ; [32 28],[45.49693252 57.50306748] ; [26.50306748 33.49693252],0
p4,1,0.090452,2.86631,[28 75] ; [24 36],[32.85889571 70.14110429] ; [19.14110429 40.85889571],0
v4,1,0.096016,2.770508,[76 27] ; [51  9],[80.25153374 22.74846626] ; [46.74846626 13.25153374],0
d3,1,0.099541,2.712883,[51 51] ; [38 22],[56.03703704 45.96296296] ; [32.96296296 27.03703704],0
s5,1,0.106514,2.605203,[17 86] ; [16 43],[20.98148148 82.01851852] ; [12.01851852 46.98148148],0
s7,1,0.116284,2.466669,[19 74] ; [19 41],[23.09803922 69.90196078] ; [14.90196078 45.09803922],0
r1,1,0.133212,2.254673,[63 39] ; [44 16],[67.37037037 34.62962963] ; [39.62962963 20.37037037],0
p2,1,0.133278,2.253902,[51 52] ; [37 23],[55.60736196 47.39263804] ; [32.39263804 27.60736196],0
p8,1,0.165459,1.923608,[18 83] ; [16 43],[21.4625 79.5375] ; [12.5375 46.4625],0
s8,1,0.166598,1.913294,[15 87] ; [14 46],[18.25925926 83.74074074] ; [10.74074074 49.25925926],0
p1,1,0.198519,1.653233,[ 6 95] ; [ 1 59],[ 4.39130435 96.60869565] ; [ 2.60869565 57.39130435],0
