Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,32.513605,[106  11] ; [1 6],[100.95967742  16.04032258] ; [6.04032258 0.95967742],1
r1,1,0.000541,11.96984,[96 20] ; [2 5],[92.42276423 23.57723577] ; [5.57723577 1.42276423],1
p9,1,0.000784,11.278348,[85 30] ; [1 6],[81.06557377 33.93442623] ; [4.93442623 2.06557377],1
p10,1,0.005819,7.605588,[76 39] ; [1 6],[72.58196721 42.41803279] ; [4.41803279 2.58196721],0
r3,1,0.006142,7.508157,[116   1] ; [6 1],[115.11290323   1.88709677] ; [6.88709677 0.11290323],0
n6,1,0.02769,4.847291,[80 36] ; [2 5],[77.33333333 38.66666667] ; [4.66666667 2.33333333],0
v4,1,0.059127,3.561713,[108   9] ; [5 2],[106.62096774  10.37903226] ; [6.37903226 0.62096774],0
b1,1,0.059808,3.542707,[42 75] ; [5 2],[44.34677419 72.65322581] ; [2.65322581 4.34677419],0
b5,1,0.059808,3.542707,[75 42] ; [2 5],[72.65322581 44.34677419] ; [4.34677419 2.65322581],0
s1,1,0.088198,2.90696,[  3 114] ; [1 6],[  3.77419355 113.22580645] ; [0.22580645 6.77419355],0
p7,1,0.208422,1.582355,[61 54] ; [2 5],[59.3852459 55.6147541] ; [3.6147541 3.3852459],0
a1,1,0.230478,1.437912,[  5 112] ; [1 6],[  5.66129032 111.33870968] ; [0.33870968 6.66129032],0
s8,1,0.259674,1.270494,[41 76] ; [1 6],[39.62903226 77.37096774] ; [2.37096774 4.62903226],0
p3,1,0.27551,1.189106,[45 71] ; [1 5],[43.73770492 72.26229508] ; [2.26229508 3.73770492],0
b4,1,0.280068,1.166762,[74 43] ; [3 4],[72.65322581 44.34677419] ; [4.34677419 2.65322581],0
p2,1,0.324358,0.971294,[86 30] ; [4 3],[84.87804878 31.12195122] ; [5.12195122 1.87804878],0
s7,1,0.334058,0.933102,[41 73] ; [1 5],[39.9 74.1] ; [2.1 3.9],0
p12,1,0.394879,0.723864,[  7 108] ; [1 6],[  7.54098361 107.45901639] ; [0.45901639 6.54098361],0
n4,1,0.455184,0.557712,[50 67] ; [4 3],[50.9516129 66.0483871] ; [3.0483871 3.9516129],0
s2,1,0.460718,0.544149,[50 67] ; [2 5],[49.06451613 67.93548387] ; [2.93548387 4.06451613],0
v3,1,0.4733,0.514261,[47 64] ; [2 5],[46.09322034 64.90677966] ; [2.90677966 4.09322034],0
p6,1,0.534423,0.385975,[32 81] ; [1 5],[31.33613445 81.66386555] ; [1.66386555 4.33613445],0
p1,1,0.539456,0.37655,[  9 107] ; [1 6],[  9.43089431 106.56910569] ; [0.56910569 6.43089431],0
b3,1,0.555082,0.34829,[20 41] ; [1 4],[19.40909091 41.59090909] ; [1.59090909 3.40909091],0
b2,1,0.555082,0.34829,[20 41] ; [1 4],[19.40909091 41.59090909] ; [1.59090909 3.40909091],0
v1,1,0.58369,0.300307,[53 61] ; [4 3],[53.70247934 60.29752066] ; [3.29752066 3.70247934],0
a4,1,0.600339,0.274485,[45 72] ; [2 5],[44.34677419 72.65322581] ; [2.65322581 4.34677419],0
p11,1,0.605039,0.267463,[78 39] ; [4 3],[77.37096774 39.62903226] ; [4.62903226 2.37096774],0
n2,1,0.614271,0.254002,[18 11] ; [3 1],[18.45454545 10.54545455] ; [2.54545455 1.45454545],0
s4,1,0.726733,0.122133,[23 94] ; [1 6],[22.64516129 94.35483871] ; [1.35483871 5.64516129],0
d1,1,0.745334,0.105493,[74 43] ; [4 3],[73.59677419 43.40322581] ; [4.40322581 2.59677419],0
a2,1,0.765163,0.089226,[22 95] ; [1 6],[21.7016129 95.2983871] ; [1.2983871 5.7016129],0
s3,1,0.780488,0.077664,[56 60] ; [3 4],[55.64227642 60.35772358] ; [3.35772358 3.64227642],0
d3,1,0.780676,0.077528,[89 28] ; [5 2],[88.69354839 28.30645161] ; [5.30645161 1.69354839],0
d2,1,0.830682,0.045722,[55 62] ; [3 4],[54.72580645 62.27419355] ; [3.27419355 3.72580645],0
a7,1,0.863349,0.029623,[87 30] ; [5 2],[86.80645161 30.19354839] ; [5.19354839 1.80645161],0
a6,1,0.865833,0.028545,[80 37] ; [5 2],[80.2016129 36.7983871] ; [4.7983871 2.2016129],0
n3,1,0.913303,0.011853,[21  8] ; [3 1],[21.09090909  7.90909091] ; [2.90909091 1.09090909],0
p8,1,0.932292,0.007218,[47 67] ; [3 4],[47.10743802 66.89256198] ; [2.89256198 4.10743802],0
d5,1,0.937506,0.006147,[99 18] ; [6 1],[99.07258065 17.92741935] ; [5.92741935 1.07258065],0
s6,1,0.93855,0.005943,[64 51] ; [4 3],[64.09836066 50.90163934] ; [3.90163934 3.09836066],0
a3,1,0.939865,0.005691,[82 35] ; [5 2],[82.08870968 34.91129032] ; [4.91129032 2.08870968],0
n1,1,0.94342,0.005037,[ 8 22] ; [1 3],[ 7.94117647 22.05882353] ; [1.05882353 2.94117647],0
d4,1,0.963616,0.002081,[101  16] ; [6 1],[100.95967742  16.04032258] ; [6.04032258 0.95967742],0
u3,1,0.968641,0.001546,[18 17] ; [1 1],[17.97297297 17.02702703] ; [1.02702703 0.97297297],0
p4,1,0.974322,0.001036,[50 65] ; [3 4],[49.95901639 65.04098361] ; [3.04098361 3.95901639],0
a5,1,0.977939,0.000765,[83 34] ; [5 2],[83.03225806 33.96774194] ; [4.96774194 2.03225806],0
