Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000328,12.901141,[36 14] ; [19 33],[26.96078431 23.03921569] ; [28.03921569 23.96078431],1
p8,1,0.007384,7.177213,[33 17] ; [21 32],[26.21359223 23.78640777] ; [27.78640777 25.21359223],0
p10,1,0.010654,6.522198,[46  4] ; [37 14],[41.08910891  8.91089109] ; [41.91089109  9.08910891],0
p9,1,0.010654,6.522198,[46  4] ; [37 14],[41.08910891  8.91089109] ; [41.91089109  9.08910891],0
p5,1,0.013131,6.151385,[13 37] ; [ 4 48],[ 8.33333333 41.66666667] ; [ 8.66666667 43.33333333],0
p6,1,0.019125,5.49001,[21 28] ; [11 41],[15.52475248 33.47524752] ; [16.47524752 35.52475248],0
p7,1,0.040787,4.184854,[36 13] ; [28 24],[31.04950495 17.95049505] ; [32.95049505 19.04950495],0
v2,1,0.071804,3.241297,[29 20] ; [21 30],[24.5 24.5] ; [25.5 25.5],0
a3,1,0.093296,2.816568,[35 15] ; [28 24],[30.88235294 19.11764706] ; [32.11764706 19.88235294],0
b5,1,0.094332,2.798857,[21 29] ; [31 22],[25.24271845 24.75728155] ; [26.75728155 26.24271845],0
b1,1,0.095117,2.785573,[21 29] ; [14 39],[16.99029126 33.00970874] ; [18.00970874 34.99029126],0
u3,1,0.10247,2.666667,[10  5] ; [10 15],[7.5 7.5] ; [12.5 12.5],0
p11,1,0.118039,2.443149,[43  7] ; [39 14],[39.80582524 10.19417476] ; [42.19417476 10.80582524],0
u1,1,0.128667,2.308519,[10 40] ; [ 5 48],[ 7.2815534 42.7184466] ; [ 7.7184466 45.2815534],0
v3,1,0.130144,2.29079,[19 31] ; [12 38],[15.5 34.5] ; [15.5 34.5],0
a5,1,0.149288,2.079514,[41  9] ; [37 16],[37.86407767 12.13592233] ; [40.13592233 12.86407767],0
a6,1,0.159061,1.98313,[35 15] ; [30 23],[31.55339806 18.44660194] ; [33.44660194 19.55339806],0
p2,1,0.161871,1.956659,[43  7] ; [39 13],[40.19607843  9.80392157] ; [41.80392157 10.19607843],0
s8,1,0.187824,1.734606,[15 35] ; [10 43],[12.13592233 37.86407767] ; [12.86407767 40.13592233],0
b2,1,0.197565,1.660281,[13 15] ; [ 9 21],[10.62068966 17.37931034] ; [11.37931034 18.62068966],0
b3,1,0.197565,1.660281,[13 15] ; [ 9 21],[10.62068966 17.37931034] ; [11.37931034 18.62068966],0
r4,1,0.262028,1.258011,[46  4] ; [45  8],[44.17475728  5.82524272] ; [46.82524272  6.17475728],0
d3,1,0.306005,1.047839,[35 15] ; [32 21],[32.52427184 17.47572816] ; [34.47572816 18.52427184],0
d1,1,0.328123,0.95629,[33 17] ; [30 23],[30.58252427 19.41747573] ; [32.41747573 20.58252427],0
p12,1,0.355084,0.855205,[ 3 46] ; [ 6 47],[ 4.32352941 44.67647059] ; [ 4.67647059 48.32352941],0
v1,1,0.381042,0.767336,[30 18] ; [28 24],[27.84 20.16] ; [30.16 21.84],0
n5,1,0.393546,0.727958,[36 14] ; [34 19],[33.98058252 16.01941748] ; [36.01941748 16.98058252],0
v4,1,0.413974,0.667357,[48  2] ; [47  4],[47.02970297  2.97029703] ; [47.97029703  3.02970297],0
s3,1,0.42334,0.641026,[22 28] ; [26 24],[24. 26.] ; [24. 26.],0
a7,1,0.442857,0.588869,[30 20] ; [35 17],[31.8627451 18.1372549] ; [33.1372549 18.8627451],0
a4,1,0.501916,0.450883,[25 25] ; [23 30],[23.30097087 26.69902913] ; [24.69902913 28.30097087],0
d5,1,0.534074,0.386634,[42  8] ; [42 11],[40.77669903  9.22330097] ; [43.22330097  9.77669903],0
s2,1,0.537504,0.380185,[21 29] ; [25 27],[22.54901961 27.45098039] ; [23.45098039 28.54901961],0
r1,1,0.593772,0.284492,[40  9] ; [41 12],[38.91176471 10.08823529] ; [42.08823529 10.91176471],0
n1,1,0.622252,0.242716,[1 3] ; [5 8],[1.41176471 2.58823529] ; [4.58823529 8.41176471],0
u2,1,0.672851,0.178286,[6 9] ; [ 8 16],[5.38461538 9.61538462] ; [ 8.61538462 15.38461538],0
