Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1e-06,24.380448,[15 25] ; [307 105],[28.49557522 11.50442478] ; [293.50442478 118.49557522],1
p8,1,0.000222,13.633601,[18 23] ; [293 115],[28.3986637 12.6013363] ; [282.6013363 125.3986637],1
s1,1,0.000934,10.9546,[ 5 36] ; [ 10 398],[ 1.36971047 39.63028953] ; [ 13.63028953 394.36971047],1
v4,1,0.000934,10.9546,[36  5] ; [398  10],[39.63028953  1.36971047] ; [394.36971047  13.63028953],1
a3,1,0.000935,10.952861,[22 19] ; [317  94],[30.75 10.25] ; [308.25 102.75],1
p11,1,0.002461,9.169614,[28 13] ; [356  57],[34.6784141  6.3215859] ; [349.3215859  63.6784141],0
a2,1,0.009538,6.719169,[ 4 37] ; [118 295],[11.01762115 29.98237885] ; [110.98237885 302.01762115],0
d5,1,0.014188,6.014574,[28 11] ; [356  56],[33.20620843  5.79379157] ; [350.79379157  61.20620843],0
a5,1,0.014493,5.977071,[25 16] ; [322  91],[31.33700441  9.66299559] ; [315.66299559  97.33700441],0
p10,1,0.014756,5.945371,[31 10] ; [364  46],[35.90909091  5.09090909] ; [359.09090909  50.90909091],0
d3,1,0.014873,5.931452,[21 18] ; [299 114],[27.61061947 11.38938053] ; [292.38938053 120.61061947],0
p9,1,0.020521,5.367046,[32  9] ; [368  41],[36.44444444  4.55555556] ; [363.55555556  45.44444444],0
r1,1,0.04173,4.146124,[30 11] ; [349  60],[34.53111111  6.46888889] ; [344.46888889  64.53111111],0
u1,1,0.08448,2.976538,[ 4 37] ; [ 87 326],[ 8.21806167 32.78193833] ; [ 82.78193833 330.21806167],0
p6,1,0.101328,2.684524,[16 25] ; [215 195],[21. 20.] ; [210. 200.],0
r3,1,0.103722,2.647368,[38  3] ; [398  11],[39.72444444  1.27555556] ; [396.27555556  12.72444444],0
d2,1,0.110818,2.542519,[15 24] ; [214 199],[19.75884956 19.24115044] ; [209.24115044 203.75884956],0
d4,1,0.113811,2.500484,[29 10] ; [347  65],[32.51441242  6.48558758] ; [343.48558758  68.51441242],0
s6,1,0.131612,2.273384,[25 16] ; [288 111],[29.16590909 11.83409091] ; [283.83409091 115.16590909],0
v2,1,0.132161,2.266938,[29 11] ; [242 159],[24.58049887 15.41950113] ; [246.41950113 154.58049887],0
r4,1,0.153153,2.040567,[36  5] ; [387  26],[38.20044053  2.79955947] ; [384.79955947  28.20044053],0
a4,1,0.165058,1.927265,[15 26] ; [197 214],[19.2300885 21.7699115] ; [192.7699115 218.2300885],0
u2,1,0.172757,1.858859,[ 7 11] ; [53 41],[9.64285714 8.35714286] ; [50.35714286 43.64285714],0
n6,1,0.217368,1.52166,[33  6] ; [373  38],[35.18666667  3.81333333] ; [370.81333333  40.18666667],0
a8,1,0.23341,1.419959,[10 29] ; [ 66 304],[ 7.24694377 31.75305623] ; [ 68.75305623 301.24694377],0
v1,1,0.240975,1.374884,[21 20] ; [245 159],[24.50786517 16.49213483] ; [241.49213483 162.50786517],0
b5,1,0.243993,1.357377,[27 14] ; [233 180],[23.48017621 17.51982379] ; [236.51982379 176.48017621],0
s8,1,0.2537,1.302811,[17 23] ; [213 197],[20.44444444 19.55555556] ; [209.55555556 200.44444444],0
b1,1,0.272494,1.204149,[20 21] ; [165 248],[16.70704846 24.29295154] ; [168.29295154 244.70704846],0
p1,1,0.272983,1.201694,[ 2 39] ; [ 42 370],[ 3.98233996 37.01766004] ; [ 40.01766004 371.98233996],0
p3,1,0.277826,1.177694,[22 18] ; [263 150],[25.16556291 14.83443709] ; [259.83443709 153.16556291],0
v3,1,0.288173,1.128136,[15 25] ; [186 216],[18.19004525 21.80995475] ; [182.80995475 219.19004525],0
s5,1,0.330196,0.94813,[13 27] ; [162 239],[15.87301587 24.12698413] ; [159.12698413 241.87301587],0
s7,1,0.344836,0.89237,[20 20] ; [227 166],[22.81755196 17.18244804] ; [224.18244804 168.81755196],0
n5,1,0.366704,0.814802,[34  7] ; [361  50],[35.82964602  5.17035398] ; [359.17035398  51.82964602],0
r2,1,0.384611,0.75591,[37  3] ; [387  18],[38.11235955  1.88764045] ; [385.88764045  19.11235955],0
n2,1,0.409135,0.681313,[8 1] ; [53 16],[7.03846154 1.96153846] ; [53.96153846 15.03846154],0
s4,1,0.448472,0.57451,[ 8 33] ; [ 61 345],[ 6.32885906 34.67114094] ; [ 62.67114094 343.32885906],0
b2,1,0.487694,0.481609,[10 20] ; [108 163],[11.76079734 18.23920266] ; [106.23920266 164.76079734],0
b3,1,0.487694,0.481609,[10 20] ; [108 163],[11.76079734 18.23920266] ; [106.23920266 164.76079734],0
d1,1,0.535249,0.384417,[24 17] ; [262 151],[25.82819383 15.17180617] ; [260.17180617 152.82819383],0
a7,1,0.583084,0.301276,[28 13] ; [298 114],[29.50551876 11.49448124] ; [296.49448124 115.50551876],0
p12,1,0.681776,0.168133,[ 3 38] ; [ 38 373],[ 3.71902655 37.28097345] ; [ 37.28097345 373.71902655],0
u3,1,0.70314,0.145226,[11  8] ; [51 45],[10.24347826  8.75652174] ; [51.75652174 44.24347826],0
s2,1,0.707885,0.140399,[21 20] ; [222 187],[22.14 18.86] ; [220.86 188.14],0
n1,1,0.719626,0.128851,[4 5] ; [26 42],[3.50649351 5.49350649] ; [26.49350649 41.50649351],0
a6,1,0.746264,0.104698,[26 13] ; [285 127],[26.89356984 12.10643016] ; [284.10643016 127.89356984],0
a1,1,0.76153,0.092095,[ 2 39] ; [ 25 388],[ 2.43832599 38.56167401] ; [ 24.56167401 388.43832599],0
p5,1,0.776679,0.080457,[ 6 34] ; [ 69 343],[ 6.63716814 33.36283186] ; [ 68.36283186 343.63716814],0
b4,1,0.82603,0.04831,[22 19] ; [229 184],[22.66740088 18.33259912] ; [228.33259912 184.66740088],0
n3,1,0.873844,0.02521,[7 2] ; [52 17],[6.80769231 2.19230769] ; [52.19230769 16.80769231],0
s3,1,0.927588,0.008259,[25 16] ; [244 161],[24.72869955 16.27130045] ; [244.27130045 160.72869955],0
