Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,128.511657,[ 78 238] ; [278 137],[153.89329685 162.10670315] ; [202.10670315 212.89329685],1
p6,1,0.0,63.736643,[ 56 255] ; [191 220],[106.39473684 204.60526316] ; [140.60526316 270.39473684],1
p8,1,0.0,63.536878,[105 206] ; [263 150],[158.07734807 152.92265193] ; [209.92265193 203.07734807],1
p7,1,0.0,49.655191,[141 163] ; [298 114],[186.39106145 117.60893855] ; [252.60893855 159.39106145],1
p2,1,0.0,44.482774,[223  92] ; [372  41],[257.45192308  57.54807692] ; [337.54807692  75.45192308],1
p10,1,0.0,35.662716,[212 101] ; [356  57],[244.8815427  68.1184573] ; [323.1184573  89.8815427],1
s7,1,0.0,33.918582,[102 202] ; [219 174],[140.00573888 163.99426112] ; [180.99426112 212.00573888],1
p5,1,0.0,29.090478,[ 12 301] ; [ 68 344],[ 34.53793103 278.46206897] ; [ 45.46206897 366.53793103],1
s6,1,0.0,27.82389,[158 154] ; [286 123],[192.1331484 119.8668516] ; [251.8668516 157.1331484],1
p9,1,0.0,25.776594,[227  82] ; [365  49],[253.01244813  55.98755187] ; [338.98755187  75.01244813],1
s8,1,2e-06,22.64985,[101 214] ; [205 208],[132.40384615 182.59615385] ; [173.59615385 239.40384615],1
v1,1,8e-06,19.859652,[137 171] ; [247 156],[166.34599156 141.65400844] ; [217.65400844 185.34599156],1
s2,1,1.4e-05,18.882131,[116 199] ; [219 194],[144.95192308 170.04807692] ; [190.04807692 222.95192308],1
r4,1,1.8e-05,18.373516,[272  45] ; [395  21],[288.45702592  28.54297408] ; [378.54297408  37.45702592],1
n5,1,2.5e-05,17.773406,[211 104] ; [334  80],[235.49382716  79.50617284] ; [309.50617284 104.49382716],1
d3,1,2.7e-05,17.594631,[182 133] ; [302 114],[208.56361149 106.43638851] ; [275.43638851 140.56361149],1
a5,1,2.8e-05,17.558501,[205 112] ; [327  89],[230.07366985  86.92633015] ; [301.92633015 114.07366985],1
p11,1,3.6e-05,17.093147,[222  95] ; [345  71],[245.2100955  71.7899045] ; [321.7899045  94.2100955],1
n4,1,3.7e-05,16.999763,[224  92] ; [347  68],[246.83447332  69.16552668] ; [324.16552668  90.83447332],1
r3,1,8.2e-05,15.510547,[285  31] ; [403  12],[297.41176471  18.58823529] ; [390.58823529  24.41176471],1
d1,1,0.00018,14.031495,[159 158] ; [266 150],[183.7994543 133.2005457] ; [241.2005457 174.7994543],1
n6,1,0.000186,13.96581,[241  75] ; [359  54],[260.08230453  55.91769547] ; [339.91769547  73.08230453],1
s5,1,0.000904,11.013592,[ 70 237] ; [138 265],[ 89.93802817 217.06197183] ; [118.06197183 284.93802817],1
v4,1,0.000965,10.893831,[291  24] ; [404  10],[300.30864198  14.69135802] ; [394.69135802  19.30864198],1
v2,1,0.001615,9.942049,[150 149] ; [249 152],[170.43 128.57] ; [228.57 172.43],0
u1,1,0.00313,8.729811,[ 38 279] ; [ 84 332],[ 52.76125512 264.23874488] ; [ 69.23874488 346.76125512],0
d5,1,0.004267,8.166511,[239  77] ; [349  66],[254.18331053  61.81668947] ; [333.81668947  81.18331053],0
p12,1,0.011713,6.353851,[ 14 298] ; [ 39 376],[ 22.74552957 289.25447043] ; [ 30.25447043 384.74552957],0
d2,1,0.015242,5.888251,[136 177] ; [218 197],[152.20054945 160.79945055] ; [201.79945055 213.20054945],0
a7,1,0.017554,5.640108,[214 102] ; [314 101],[228.24623803  87.75376197] ; [299.75376197 115.24623803],0
s3,1,0.018247,5.572299,[150 164] ; [231 177],[165.69806094 148.30193906] ; [215.30193906 192.69806094],0
v3,1,0.020097,5.403408,[109 194] ; [177 219],[123.97424893 179.02575107] ; [162.02575107 233.97424893],0
u3,1,0.029851,4.717847,[50 52] ; [72 41],[57.87906977 44.12093023] ; [64.12093023 48.87906977],0
u2,1,0.040989,4.176457,[48 52] ; [70 43],[55.39906103 44.60093897] ; [62.60093897 50.39906103],0
r1,1,0.051319,3.797817,[246  69] ; [346  67],[256.15384615  58.84615385] ; [335.84615385  77.15384615],0
a2,1,0.061747,3.489817,[ 65 252] ; [110 306],[ 75.68212824 241.31787176] ; [ 99.31787176 316.68212824],0
p1,1,0.063405,3.446009,[ 21 293] ; [ 44 369],[ 28.07427785 285.92572215] ; [ 36.92572215 376.07427785],0
d4,1,0.06797,3.33138,[245  69] ; [346  69],[254.55967078  59.44032922] ; [336.44032922  78.55967078],0
u4,1,0.068299,3.323424,[  4 313] ; [ 14 402],[  7.78444748 309.21555252] ; [ 10.21555252 405.78444748],0
a4,1,0.07796,3.106924,[130 185] ; [198 216],[141.72839506 173.27160494] ; [186.27160494 227.72839506],0
n3,1,0.208822,1.579577,[61 33] ; [54 19],[64.73053892 29.26946108] ; [50.26946108 22.73053892],0
b5,1,0.215474,1.534263,[195 122] ; [237 179],[186.82673943 130.17326057] ; [245.17326057 170.82673943],0
a3,1,0.232769,1.423861,[215  99] ; [301 114],[222.25514403  91.74485597] ; [293.74485597 121.25514403],0
a8,1,0.361701,0.831978,[ 39 258] ; [ 58 313],[ 43.12724551 253.87275449] ; [ 53.87275449 317.12724551],0
b3,1,0.384111,0.757504,[ 67 110] ; [115 159],[ 71.42793792 105.57206208] ; [110.57206208 163.42793792],0
b2,1,0.384111,0.757504,[ 67 110] ; [115 159],[ 71.42793792 105.57206208] ; [110.57206208 163.42793792],0
a6,1,0.612297,0.256843,[211 104] ; [286 130],[214.16552668 100.83447332] ; [282.83447332 133.16552668],0
n1,1,0.617172,0.249863,[38 57] ; [32 41],[39.58333333 55.41666667] ; [30.41666667 42.58333333],0
a1,1,0.817962,0.052977,[ 18 299] ; [ 22 394],[ 17.29877217 299.70122783] ; [ 22.70122783 393.29877217],0
b4,1,0.839978,0.040773,[186 131] ; [241 175],[184.66439291 132.33560709] ; [242.33560709 173.66439291],0
n2,1,0.893691,0.017858,[70 27] ; [52 21],[69.61176471 27.38823529] ; [52.38823529 20.61176471],0
b1,1,0.916468,0.011001,[123 194] ; [163 253],[123.68622101 193.31377899] ; [162.31377899 253.68622101],0
s1,1,0.94202,0.00529,[ 11 302] ; [ 14 396],[ 10.82295989 302.17704011] ; [ 14.17704011 395.82295989],0
