Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000973,10.877435,[23  8] ; [20 34],[15.68235294 15.31764706] ; [27.31764706 26.68235294],1
v1,1,0.001136,10.592103,[17 14] ; [11 43],[10.21176471 20.78823529] ; [17.78823529 36.21176471],0
p6,1,0.00156,10.005835,[14 18] ; [ 7 46],[ 7.90588235 24.09411765] ; [13.09411765 39.90588235],0
v3,1,0.003456,8.549495,[14 19] ; [ 8 47],[ 8.25 24.75] ; [13.75 41.25],0
p7,1,0.004608,8.027221,[19 13] ; [15 38],[12.8 19.2] ; [21.2 31.8],0
s2,1,0.004639,8.01522,[16 15] ; [12 43],[10.09302326 20.90697674] ; [17.90697674 37.09302326],0
p11,1,0.005463,7.719298,[25  8] ; [25 30],[18.75 14.25] ; [31.25 23.75],0
d5,1,0.014497,5.976566,[26  7] ; [29 26],[20.625 12.375] ; [34.375 20.625],0
d1,1,0.017589,5.636601,[18 15] ; [16 39],[12.75 20.25] ; [21.25 33.75],0
s8,1,0.022079,5.239538,[13 19] ; [10 45],[ 8.45977011 23.54022989] ; [14.54022989 40.45977011],0
s6,1,0.025889,4.963404,[17 15] ; [16 39],[12.13793103 19.86206897] ; [20.86206897 34.13793103],0
v4,1,0.034827,4.453658,[23  8] ; [28 27],[18.38372093 12.61627907] ; [32.61627907 22.38372093],0
b5,1,0.03626,4.384817,[22 11] ; [24 31],[17.25 15.75] ; [28.75 26.25],0
p4,1,0.038018,4.304203,[16 15] ; [16 39],[11.53488372 19.46511628] ; [20.46511628 34.53488372],0
d4,1,0.040062,4.215256,[24  8] ; [29 26],[19.49425287 12.50574713] ; [33.50574713 21.49425287],0
n2,1,0.064078,3.428571,[12  2] ; [16 12],[9.33333333 4.66666667] ; [18.66666667  9.33333333],0
u3,1,0.097254,2.75,[5 6] ; [ 4 18],[3. 8.] ; [ 6. 16.],0
p2,1,0.107456,2.591244,[22 10] ; [27 26],[18.44705882 13.55294118] ; [30.55294118 22.44705882],0
n1,1,0.115776,2.473558,[ 3 11] ; [13 15],[5.33333333 8.66666667] ; [10.66666667 17.33333333],0
n3,1,0.1262,2.338636,[9 5] ; [11 17],[6.66666667 7.33333333] ; [13.33333333 14.66666667],0
p3,1,0.126813,2.331093,[12 20] ; [12 42],[ 8.93023256 23.06976744] ; [15.06976744 38.93023256],0
