Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,7e-05,15.819468,[14 43] ; [12  3],[20.58333333 36.41666667] ; [5.41666667 9.58333333],1
s7,1,0.000383,12.612946,[ 9 44] ; [9 5],[14.23880597 38.76119403] ; [ 3.76119403 10.23880597],1
s6,1,0.00107,10.701586,[16 42] ; [11  4],[21.45205479 36.54794521] ; [5.54794521 9.45205479],0
r4,1,0.00165,9.902954,[28 30] ; [14  1],[33.36986301 24.63013699] ; [8.63013699 6.36986301],0
r3,1,0.020158,5.398133,[36 22] ; [14  1],[39.7260274 18.2739726] ; [10.2739726  4.7260274],0
p10,1,0.023773,5.111123,[ 8 49] ; [6 9],[11.08333333 45.91666667] ; [ 2.91666667 12.08333333],0
u2,1,0.030625,4.67386,[13 19] ; [6 1],[15.58974359 16.41025641] ; [3.41025641 3.58974359],0
v3,1,0.03154,4.623323,[12 44] ; [7 7],[15.2 40.8] ; [ 3.8 10.2],0
p5,1,0.043498,4.075933,[ 1 57] ; [ 2 13],[ 2.38356164 55.61643836] ; [ 0.61643836 14.38356164],0
v2,1,0.051029,3.807323,[15 41] ; [8 7],[18.14084507 37.85915493] ; [ 4.85915493 10.14084507],0
p6,1,0.055863,3.656132,[ 7 49] ; [ 5 10],[ 9.46478873 46.53521127] ; [ 2.53521127 12.46478873],0
s3,1,0.068756,3.312477,[23 34] ; [10  5],[26.125 30.875] ; [6.875 8.125],0
n4,1,0.079846,3.068036,[32 26] ; [12  3],[34.95890411 23.04109589] ; [9.04109589 5.95890411],0
r1,1,0.079846,3.068036,[32 26] ; [12  3],[34.95890411 23.04109589] ; [9.04109589 5.95890411],0
u3,1,0.08827,2.905637,[12 21] ; [5 2],[14.025 18.975] ; [2.975 4.025],0
p7,1,0.09,2.874369,[24 33] ; [10  5],[26.91666667 30.08333333] ; [7.08333333 7.91666667],0
r2,1,0.097664,2.743278,[41 15] ; [14  1],[43.38028169 12.61971831] ; [11.61971831  3.38028169],0
b1,1,0.105556,2.61952,[29 29] ; [11  4],[31.78082192 26.21917808] ; [8.21917808 6.78082192],0
d3,1,0.107931,2.584258,[18 40] ; [8 7],[20.65753425 37.34246575] ; [5.34246575 9.65753425],0
p4,1,0.127902,2.31778,[15 42] ; [7 8],[17.41666667 39.58333333] ; [ 4.58333333 10.41666667],0
d5,1,0.13272,2.260401,[30 28] ; [11  4],[32.57534247 25.42465753] ; [8.42465753 6.57534247],0
d1,1,0.156205,2.010583,[16 42] ; [7 8],[18.2739726 39.7260274] ; [ 4.7260274 10.2739726],0
b4,1,0.156924,2.003624,[35 23] ; [6 9],[32.57534247 25.42465753] ; [8.42465753 6.57534247],0
p2,1,0.196494,1.668245,[24 34] ; [9 6],[26.21917808 31.78082192] ; [6.78082192 8.21917808],0
n5,1,0.248727,1.330442,[29 29] ; [10  5],[30.98630137 27.01369863] ; [8.01369863 6.98630137],0
a5,1,0.294429,1.099258,[26 32] ; [9 6],[27.80821918 30.19178082] ; [7.19178082 7.80821918],0
a6,1,0.296234,1.091071,[24 34] ; [ 4 11],[22.24657534 35.75342466] ; [5.75342466 9.24657534],0
s5,1,0.301742,1.066478,[12 46] ; [ 5 10],[13.50684932 44.49315068] ; [ 3.49315068 11.50684932],0
v1,1,0.350324,0.872285,[16 42] ; [6 9],[17.47945205 40.52054795] ; [ 4.52054795 10.47945205],0
p3,1,0.350324,0.872285,[16 42] ; [6 9],[17.47945205 40.52054795] ; [ 4.52054795 10.47945205],0
n6,1,0.357744,0.845796,[31 27] ; [10  5],[32.57534247 25.42465753] ; [8.42465753 6.57534247],0
b3,1,0.441418,0.592593,[10 26] ; [ 2 10],[ 9. 27.] ; [3. 9.],0
b2,1,0.441418,0.592593,[10 26] ; [ 2 10],[ 9. 27.] ; [3. 9.],0
p8,1,0.469394,0.523403,[14 44] ; [ 5 10],[15.09589041 42.90410959] ; [ 3.90410959 11.09589041],0
