Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,62.158719,[ 32 545] ; [28 62],[ 51.90404798 525.09595202] ; [ 8.09595202 81.90404798],1
p12,1,0.0,43.071688,[ 34 543] ; [24 65],[ 50.24924925 526.75075075] ; [ 7.75075075 81.24924925],1
s5,1,0.0,35.039357,[181 381] ; [53 27],[204.8411215 357.1588785] ; [29.1588785 50.8411215],1
p3,1,0.0,32.921455,[288 290] ; [74 16],[313.22754491 264.77245509] ; [48.77245509 41.22754491],1
p4,1,0.0,27.989597,[354 222] ; [81  9],[376.21621622 199.78378378] ; [58.78378378 31.21621622],1
p8,1,4e-06,21.282451,[315 254] ; [73 17],[335.01062215 233.98937785] ; [52.98937785 37.01062215],1
p6,1,5e-06,20.740809,[214 358] ; [56 33],[233.64599092 338.35400908] ; [36.35400908 52.64599092],1
a1,1,1.3e-05,18.959816,[ 18 560] ; [12 78],[ 25.95808383 552.04191617] ; [ 4.04191617 85.95808383],1
s7,1,0.000222,13.637326,[273 283] ; [60 25],[288.8424337 267.1575663] ; [44.1575663 40.8424337],1
b5,1,0.000928,10.966346,[363 215] ; [40 50],[348.70359281 229.29640719] ; [54.29640719 35.70359281],1
v3,1,0.002544,9.10871,[211 351] ; [47 39],[223.75925926 338.24074074] ; [34.24074074 51.75925926],0
u4,1,0.003595,8.477904,[  7 571] ; [ 5 84],[ 10.3988006 567.6011994] ; [ 1.6011994 87.3988006],0
s8,1,0.005201,7.80804,[258 318] ; [54 35],[270.24360902 305.75639098] ; [41.75639098 47.24360902],0
p7,1,0.006196,7.492274,[383 183] ; [73 16],[394.03969466 171.96030534] ; [61.96030534 27.03969466],0
s1,1,0.008382,6.949911,[ 11 559] ; [ 6 84],[ 14.68181818 555.31818182] ; [ 2.31818182 87.68181818],0
n4,1,0.010058,6.624524,[443 133] ; [80 10],[452.32432432 123.67567568] ; [70.67567568 19.32432432],0
v1,1,0.01122,6.430191,[311 252] ; [60 26],[321.83821263 241.16178737] ; [49.16178737 36.83821263],0
s6,1,0.012702,6.210106,[390 179] ; [68 15],[399.69631902 169.30368098] ; [58.30368098 24.69631902],0
n5,1,0.014229,6.009479,[436 136] ; [79 11],[444.98489426 127.01510574] ; [70.01510574 19.98489426],0
b2,1,0.053394,3.731538,[123 207] ; [33 33],[130. 200.] ; [26. 40.],0
b3,1,0.053394,3.731538,[123 207] ; [33 33],[130. 200.] ; [26. 40.],0
n6,1,0.059657,3.546894,[493  79] ; [84  6],[498.55589124  73.44410876] ; [78.44410876 11.55589124],0
p10,1,0.059681,3.546239,[522  54] ; [86  3],[526.62857143  49.37142857] ; [81.37142857  7.62857143],0
n3,1,0.086849,2.931831,[88 27] ; [11  8],[84.96268657 30.03731343] ; [14.03731343  4.96268657],0
a6,1,0.089811,2.877763,[404 173] ; [55 35],[397.06596702 179.93403298] ; [61.93403298 28.06596702],0
r2,1,0.091156,2.853841,[542  27] ; [80  8],[538.68797565  30.31202435] ; [83.31202435  4.68797565],0
b1,1,0.108543,2.575303,[194 384] ; [38 52],[200.74251497 377.25748503] ; [31.25748503 58.74251497],0
a3,1,0.134811,2.236205,[417 158] ; [72 18],[422.81954887 152.18045113] ; [66.18045113 23.81954887],0
u3,1,0.149383,2.078539,[86 72] ; [13  5],[88.875 69.125] ; [10.125  7.875],0
n1,1,0.225448,1.469349,[38 77] ; [ 9 10],[40.3358209 74.6641791] ; [ 6.6641791 12.3358209],0
d2,1,0.254666,1.297526,[271 307] ; [48 42],[276.02095808 301.97904192] ; [42.97904192 47.02095808],0
s2,1,0.270231,1.215576,[297 278] ; [51 37],[301.80995475 273.19004525] ; [46.19004525 41.80995475],0
d4,1,0.271699,1.208148,[480  97] ; [79 11],[483.57271364  93.42728636] ; [75.42728636 14.57271364],0
p11,1,0.308817,1.035726,[483  95] ; [79 11],[486.28143713  91.71856287] ; [75.71856287 14.28143713],0
a2,1,0.328029,0.956662,[143 435] ; [18 72],[139.30838323 438.69161677] ; [21.69161677 68.30838323],0
u2,1,0.373302,0.792645,[88 70] ; [12  6],[89.77272727 68.22727273] ; [10.22727273  7.77272727],0
d1,1,0.417655,0.656905,[340 238] ; [57 33],[343.51197605 234.48802395] ; [53.48802395 36.51197605],0
s4,1,0.465322,0.533064,[ 96 478] ; [12 76],[ 93.64350453 480.35649547] ; [14.35649547 73.64350453],0
s3,1,0.468958,0.52443,[327 244] ; [54 34],[330.12291351 240.87708649] ; [50.87708649 37.12291351],0
a7,1,0.56889,0.324544,[426 150] ; [64 26],[423.78378378 152.21621622] ; [66.21621622 23.78378378],0
v2,1,0.594962,0.282661,[321 238] ; [52 34],[323.26666667 235.73333333] ; [49.73333333 36.26666667],0
u1,1,0.617432,0.249494,[103 475] ; [18 72],[104.69760479 473.30239521] ; [16.30239521 73.69760479],0
a4,1,0.64584,0.211185,[265 312] ; [39 51],[262.98050975 314.01949025] ; [41.01949025 48.98050975],0
d3,1,0.681324,0.168639,[409 167] ; [62 28],[407.35135135 168.64864865] ; [63.64864865 26.35135135],0
v4,1,0.684438,0.165173,[553  21] ; [84  4],[552.32326284  21.67673716] ; [84.67673716  3.32326284],0
b4,1,0.71362,0.134688,[333 245] ; [50 40],[331.39820359 246.60179641] ; [51.60179641 38.39820359],0
a5,1,0.720338,0.128169,[433 145] ; [69 21],[434.36526946 143.63473054] ; [67.63473054 22.36526946],0
r3,1,0.746118,0.104822,[553  22] ; [84  4],[552.45098039  22.54901961] ; [84.54901961  3.45098039],0
r1,1,0.837374,0.042129,[459 115] ; [72 17],[459.71945701 114.28054299] ; [71.28054299 17.71945701],0
r4,1,0.842646,0.039406,[524  54] ; [81  9],[523.48802395  54.51197605] ; [81.51197605  8.48802395],0
n2,1,0.908381,0.013244,[84 32] ; [14  5],[84.20740741 31.79259259] ; [13.79259259  5.20740741],0
d5,1,0.955063,0.003175,[475 101] ; [74 16],[474.81081081 101.18918919] ; [74.18918919 15.81081081],0
a8,1,0.986726,0.000277,[ 78 446] ; [12 69],[ 77.95041322 446.04958678] ; [12.04958678 68.95041322],0
