Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.000115,14.875173,[41 30] ; [360  97],[53.92234848 17.07765152] ; [347.07765152 109.92234848],1
u1,1,0.000671,11.568156,[ 3 68] ; [ 97 360],[13.4469697 57.5530303] ; [ 86.5530303 370.4469697],1
d4,1,0.00402,8.274842,[51 20] ; [387  66],[59.34732824 11.65267176] ; [378.65267176  74.34732824],0
a3,1,0.006555,7.390929,[43 28] ; [345 110],[52.37262357 18.62737643] ; [335.62737643 119.37262357],0
a4,1,0.007741,7.092441,[22 49] ; [218 237],[32.39543726 38.60456274] ; [207.60456274 247.39543726],0
d1,1,0.009824,6.666445,[34 37] ; [292 165],[43.83712121 27.16287879] ; [282.16287879 174.83712121],0
n4,1,0.014016,6.036168,[49 22] ; [372  84],[56.71916509 14.28083491] ; [364.28083491  91.71916509],0
a2,1,0.015621,5.845061,[10 61] ; [126 331],[18.28787879 52.71212121] ; [117.71212121 339.28787879],0
d2,1,0.022201,5.229978,[26 45] ; [233 222],[34.96007605 36.03992395] ; [224.03992395 230.96007605],0
v1,1,0.023527,5.129148,[32 39] ; [266 182],[40.76685934 30.23314066] ; [257.23314066 190.76685934],0
n5,1,0.030513,4.680149,[48 23] ; [360  95],[55.07224335 15.92775665] ; [352.92775665 102.07224335],0
p2,1,0.032627,4.565226,[59 12] ; [416  40],[63.9943074  7.0056926] ; [411.0056926  44.9943074],0
u3,1,0.039331,4.246499,[11 17] ; [67 43],[15.82608696 12.17391304] ; [62.17391304 47.82608696],0
p11,1,0.039833,4.224971,[53 18] ; [386  71],[59.03219697 11.96780303] ; [379.96780303  77.03219697],0
a7,1,0.049046,3.873793,[44 26] ; [338 118],[50.8365019 19.1634981] ; [331.1634981 124.8365019],0
a8,1,0.053896,3.715929,[ 6 62] ; [ 75 335],[11.52301255 56.47698745] ; [ 69.47698745 340.52301255],0
v2,1,0.058633,3.575627,[35 35] ; [273 168],[42.19178082 27.80821918] ; [265.80821918 175.19178082],0
p10,1,0.075139,3.167036,[56 15] ; [395  60],[60.87642586 10.12357414] ; [390.12357414  64.87642586],0
a6,1,0.093252,2.817326,[42 29] ; [314 140],[48.1447619 22.8552381] ; [307.8552381 146.1447619],0
a1,1,0.102185,2.671113,[ 7 64] ; [ 23 434],[ 4.03409091 66.96590909] ; [ 25.96590909 431.03409091],0
s7,1,0.10498,2.628215,[30 37] ; [242 195],[36.15873016 30.84126984] ; [235.84126984 201.15873016],0
v4,1,0.122227,2.388544,[68  3] ; [449   7],[69.65275142  1.34724858] ; [447.34724858   8.65275142],0
r2,1,0.124257,2.362826,[66  4] ; [443  11],[67.99618321  2.00381679] ; [441.00381679  12.99618321],0
s8,1,0.128224,2.313871,[29 42] ; [229 224],[34.95801527 36.04198473] ; [223.04198473 229.95801527],0
d3,1,0.143788,2.136945,[45 25] ; [331 124],[50.13333333 19.86666667] ; [325.86666667 129.13333333],0
s6,1,0.144162,2.132957,[42 25] ; [320 128],[47.09514563 19.90485437] ; [314.90485437 133.09514563],0
d5,1,0.159811,1.976012,[54 16] ; [381  73],[58.11068702 11.88931298] ; [376.88931298  77.11068702],0
s2,1,0.179377,1.802781,[32 39] ; [244 211],[37.25475285 33.74524715] ; [238.74524715 216.25475285],0
s5,1,0.184141,1.76388,[22 47] ; [180 267],[27.01162791 41.98837209] ; [174.98837209 272.01162791],0
p8,1,0.187034,1.740831,[43 27] ; [314 139],[47.78202677 22.21797323] ; [309.21797323 143.78202677],0
p4,1,0.189033,1.725135,[44 26] ; [322 134],[48.70722433 21.29277567] ; [317.29277567 138.70722433],0
p9,1,0.21364,1.546585,[59 12] ; [401  53],[62.20952381  8.79047619] ; [397.79047619  56.20952381],0
b4,1,0.230187,1.439705,[45 26] ; [255 202],[40.34090909 30.65909091] ; [259.65909091 197.34090909],0
r3,1,0.238848,1.387383,[69  2] ; [451   5],[70.056926  0.943074] ; [449.943074   6.056926],0
s3,1,0.286079,1.137981,[37 33] ; [270 183],[41.08986616 28.91013384] ; [265.91013384 187.08986616],0
b1,1,0.30003,1.07406,[24 47] ; [184 273],[27.96969697 43.03030303] ; [180.03030303 276.96969697],0
n6,1,0.342748,0.900124,[65  6] ; [397  56],[62.59923664  8.40076336] ; [399.40076336  53.59923664],0
b3,1,0.411539,0.674351,[16 32] ; [112 171],[18.56193353 29.43806647] ; [109.43806647 173.56193353],0
b2,1,0.411539,0.674351,[16 32] ; [112 171],[18.56193353 29.43806647] ; [109.43806647 173.56193353],0
v3,1,0.508609,0.436927,[28 42] ; [195 246],[30.54794521 39.45205479] ; [192.45205479 248.54794521],0
p1,1,0.546842,0.363005,[ 8 63] ; [ 41 413],[ 6.62666667 64.37333333] ; [ 42.37333333 411.62666667],0
n3,1,0.679399,0.170803,[17  4] ; [61 11],[17.61290323  3.38709677] ; [60.38709677 11.61290323],0
s4,1,0.72522,0.123546,[13 58] ; [ 75 376],[11.96934866 59.03065134] ; [ 76.03065134 374.96934866],0
u4,1,0.747014,0.104057,[ 1 70] ; [  9 448],[ 1.34469697 69.65530303] ; [  8.65530303 448.34469697],0
p5,1,0.787855,0.072413,[11 60] ; [ 65 390],[10.25855513 60.74144487] ; [ 65.74144487 389.25855513],0
p6,1,0.814795,0.05487,[33 36] ; [224 230],[33.90630975 35.09369025] ; [223.09369025 230.90630975],0
n2,1,0.87834,0.023432,[16  5] ; [56 16],[16.25806452  4.74193548] ; [55.74193548 16.25806452],0
p3,1,0.892461,0.018276,[43 28] ; [280 176],[43.51612903 27.48387097] ; [279.48387097 176.51612903],0
n1,1,0.920514,0.009957,[ 7 13] ; [24 47],[ 6.81318681 13.18681319] ; [24.18681319 46.81318681],0
u2,1,0.926395,0.008534,[15 13] ; [60 50],[15.2173913 12.7826087] ; [59.7826087 50.2173913],0
s1,1,0.93732,0.006184,[ 2 69] ; [ 12 440],[ 1.90057361 69.09942639] ; [ 12.09942639 439.90057361],0
p12,1,0.977631,0.000786,[ 6 65] ; [ 38 417],[ 5.9391635 65.0608365] ; [ 38.0608365 416.9391635],0
b5,1,0.997268,1.2e-05,[41 30] ; [264 193],[41.01325758 29.98674242] ; [263.98674242 193.01325758],0
