Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,162.365302,[373  40] ; [61 94],[315.56690141  97.43309859] ; [118.43309859  36.56690141],1
n6,1,0.0,60.396653,[373  39] ; [97 57],[342.12014134  69.87985866] ; [127.87985866  26.12014134],1
p4,1,0.0,26.445608,[280 133] ; [68 86],[253.48148148 159.51851852] ; [94.51851852 59.48148148],1
v1,1,8.4e-05,15.458593,[238 165] ; [60 89],[217.5615942 185.4384058] ; [80.4384058 68.5615942],1
p11,1,9.9e-05,15.162537,[332  82] ; [100  55],[314.3198594  99.6801406] ; [117.6801406  37.3198594],1
p10,1,0.000144,14.453534,[348  62] ; [106  44],[332.39285714  77.60714286] ; [121.60714286  28.39285714],1
p9,1,0.00018,14.027963,[357  50] ; [112  38],[342.6983842  64.3016158] ; [126.3016158  23.6983842],1
p3,1,0.000182,14.004502,[227 186] ; [57 96],[207.22968198 205.77031802] ; [76.77031802 76.22968198],1
p7,1,0.00019,13.922574,[266 135] ; [74 77],[246.99275362 154.00724638] ; [93.00724638 57.99275362],1
r4,1,0.000446,12.326817,[385  29] ; [129  26],[373.98242531  40.01757469] ; [140.01757469  14.98242531],1
a8,1,0.00127,10.386206,[ 65 299] ; [  9 130],[ 53.55069583 310.44930417] ; [ 20.44930417 118.55069583],0
a2,1,0.001396,10.210773,[149 265] ; [ 34 121],[133.14938489 280.85061511] ; [ 49.85061511 105.14938489],0
p6,1,0.001458,10.131175,[159 249] ; [ 37 114],[143.05545617 264.94454383] ; [52.94454383 98.05545617],0
s8,1,0.002038,9.514978,[194 216] ; [ 51 104],[177.78761062 232.21238938] ; [67.21238938 87.78761062],0
p8,1,0.002497,9.142822,[228 178] ; [64 89],[212.07871199 193.92128801] ; [79.92128801 73.07871199],0
n1,1,0.002917,8.858555,[34 43] ; [ 9 40],[26.27777778 50.72222222] ; [16.72222222 32.27777778],0
s6,1,0.003256,8.658288,[287 118] ; [89 65],[272.41502683 132.58497317] ; [103.58497317  50.41502683],0
a4,1,0.003893,8.333226,[216 197] ; [60 95],[200.68309859 212.31690141] ; [75.31690141 79.68309859],0
s7,1,0.006554,7.391186,[196 194] ; [55 93],[181.95167286 208.04832714] ; [69.04832714 78.95167286],0
a6,1,0.007631,7.118,[338  75] ; [111  44],[326.47359155  86.52640845] ; [122.52640845  32.47359155],0
v3,1,0.00963,6.702054,[165 229] ; [ 44 104],[151.9298893 242.0701107] ; [57.0701107 90.9298893],0
p5,1,0.010774,6.502238,[ 52 358] ; [  8 145],[ 43.69449378 366.30550622] ; [ 16.30550622 136.69449378],0
u1,1,0.011025,6.461232,[115 299] ; [ 27 128],[103.31810193 310.68189807] ; [ 38.68189807 116.31810193],0
a5,1,0.013764,6.068187,[329  85] ; [108  47],[317.95782074  96.04217926] ; [119.04217926  35.95782074],0
