Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,46.073125,[219  33] ; [161 105],[184.86486486  67.13513514] ; [195.13513514  70.86486486],1
p8,1,0.0,27.590345,[189  64] ; [139 126],[160.2007722  92.7992278] ; [167.7992278  97.2007722],1
s8,1,0.000131,14.627293,[150 104] ; [112 153],[128.22350674 125.77649326] ; [133.77649326 131.22350674],1
p5,1,0.000264,13.307079,[ 56 198] ; [ 27 236],[ 40.77756286 213.22243714] ; [ 42.22243714 220.77756286],1
s5,1,0.000397,12.547331,[111 131] ; [ 79 180],[ 91.77644711 150.22355289] ; [ 98.22355289 160.77644711],1
p12,1,0.000542,11.963922,[ 36 218] ; [ 14 253],[ 24.37619962 229.62380038] ; [ 25.62380038 241.37619962],1
s7,1,0.000777,11.296153,[154  88] ; [122 129],[135.48073022 106.51926978] ; [140.51926978 110.48073022],1
p9,1,0.000999,10.828729,[235  19] ; [220  45],[222.67822736  31.32177264] ; [232.32177264  32.67822736],1
p3,1,0.001371,10.244225,[189  65] ; [163 103],[171.93846154  82.06153846] ; [180.06153846  85.93846154],0
n4,1,0.003891,8.33415,[219  35] ; [203  63],[206.13076923  47.86923077] ; [215.86923077  50.13076923],0
s6,1,0.005461,7.719915,[198  50] ; [181  81],[184.29803922  63.70196078] ; [194.70196078  67.29803922],0
a4,1,0.010181,6.603015,[136 117] ; [113 153],[121.38150289 131.61849711] ; [127.61849711 138.38150289],0
p1,1,0.012577,6.227624,[ 35 218] ; [ 19 247],[ 26.32369942 226.67630058] ; [ 27.67630058 238.32369942],0
b2,1,0.013364,6.120232,[73 91] ; [ 53 116],[ 62.05405405 101.94594595] ; [ 63.94594595 105.05405405],0
b3,1,0.013364,6.120232,[73 91] ; [ 53 116],[ 62.05405405 101.94594595] ; [ 63.94594595 105.05405405],0
n6,1,0.018083,5.588056,[228  24] ; [222  44],[218.91891892  33.08108108] ; [231.08108108  34.91891892],0
v1,1,0.023789,5.109934,[162  89] ; [140 116],[149.51084813 101.48915187] ; [152.48915187 103.51084813],0
s4,1,0.027631,4.850918,[ 53 196] ; [ 37 229],[ 43.51456311 205.48543689] ; [ 46.48543689 219.51456311],0
p2,1,0.033884,4.500549,[235  19] ; [231  35],[227.62307692  26.37692308] ; [238.37692308  27.62307692],0
a1,1,0.037606,4.322766,[ 19 235] ; [  9 258],[ 13.65067179 240.34932821] ; [ 14.34932821 252.65067179],0
p10,1,0.0437,4.068106,[223  29] ; [217  47],[214.88372093  37.11627907] ; [225.11627907  38.88372093],0
s2,1,0.046405,3.966835,[153 101] ; [135 127],[141.76744186 112.23255814] ; [146.23255814 115.76744186],0
n2,1,0.053932,3.71479,[27 15] ; [41  9],[31.04347826 10.95652174] ; [36.95652174 13.04347826],0
u1,1,0.055253,3.674435,[ 61 193] ; [ 46 221],[ 52.16506718 201.83493282] ; [ 54.83493282 212.16506718],0
d3,1,0.056348,3.641742,[194  60] ; [184  83],[184.2840691  69.7159309] ; [193.7159309  73.2840691],0
p11,1,0.092964,2.822291,[216  38] ; [212  55],[208.66026871  45.33973129] ; [219.33973129  47.66026871],0
b4,1,0.100507,2.697478,[156  98] ; [145 122],[146.74472169 107.25527831] ; [154.25527831 112.74472169],0
d4,1,0.106129,2.61093,[218  35] ; [216  51],[211.15769231  41.84230769] ; [222.84230769  44.15769231],0
d1,1,0.114216,2.494888,[171  83] ; [162 105],[162.34548944  91.65451056] ; [170.65451056  96.34548944],0
n5,1,0.125591,2.346168,[207  45] ; [204  62],[199.94594595  52.05405405] ; [211.05405405  54.94594595],0
d2,1,0.139484,2.183647,[142 112] ; [132 135],[133.5815739 120.4184261] ; [140.4184261 126.5815739],0
b1,1,0.148271,2.089954,[108 146] ; [ 97 170],[ 99.94241843 154.05758157] ; [105.05758157 161.94241843],0
r2,1,0.159275,1.981098,[241  10] ; [247  18],[237.37984496  13.62015504] ; [250.62015504  14.37984496],0
a3,1,0.169608,1.886403,[189  64] ; [185  82],[181.96538462  71.03461538] ; [192.03461538  74.96538462],0
a6,1,0.183472,1.769276,[166  88] ; [189  78],[173.07101727  80.92898273] ; [181.92898273  85.07101727],0
a2,1,0.216043,1.530463,[ 72 182] ; [ 63 204],[ 65.81573896 188.18426104] ; [ 69.18426104 197.81573896],0
r4,1,0.266435,1.235012,[241  13] ; [247  20],[237.91170825  16.08829175] ; [250.08829175  16.91170825],0
a8,1,0.270295,1.215249,[ 36 194] ; [ 29 210],[ 31.87633262 198.12366738] ; [ 33.12366738 205.87633262],0
u4,1,0.376518,0.78204,[  9 245] ; [  6 261],[  7.31285988 246.68714012] ; [  7.68714012 259.31285988],0
n3,1,0.412064,0.672837,[30 11] ; [41 10],[31.64130435  9.35869565] ; [39.35869565 11.64130435],0
