Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,1e-06,23.217687,[23 13] ; [23 87],[11.34246575 24.65753425] ; [34.65753425 75.34246575],1
s2,1,2e-06,22.409046,[24 12] ; [28 89],[12.23529412 23.76470588] ; [39.76470588 77.23529412],1
s6,1,3e-06,21.653144,[29  8] ; [41 77],[16.70967742 20.29032258] ; [53.29032258 64.70967742],1
s3,1,0.00133,10.300738,[25 11] ; [46 72],[16.5974026 19.4025974] ; [54.4025974 63.5974026],0
n5,1,0.016293,5.771016,[28  9] ; [63 55],[21.72258065 15.27741935] ; [69.27741935 48.72258065],0
p10,1,0.022092,5.238519,[15 22] ; [25 91],[ 9.67320261 27.32679739] ; [30.32679739 85.67320261],0
u2,1,0.024098,5.087538,[10  3] ; [20 28],[6.39344262 6.60655738] ; [23.60655738 24.39344262],0
b1,1,0.024481,5.060252,[26 11] ; [58 60],[20.0516129 16.9483871] ; [63.9483871 54.0516129],0
r4,1,0.038209,4.295694,[34  3] ; [90 28],[29.6  7.4] ; [94.4 23.6],0
v2,1,0.042772,4.104378,[20 16] ; [42 73],[14.78145695 21.21854305] ; [47.21854305 67.78145695],0
s5,1,0.061263,3.502856,[11 24] ; [20 98],[ 7.09150327 27.90849673] ; [23.90849673 94.09150327],0
p4,1,0.062074,3.481087,[20 17] ; [43 74],[15.13636364 21.86363636] ; [47.86363636 69.13636364],0
d5,1,0.072708,3.220805,[31  6] ; [81 37],[26.73548387 10.26451613] ; [85.26451613 32.73548387],0
v3,1,0.078185,3.102241,[16 20] ; [33 82],[11.68211921 24.31788079] ; [37.31788079 77.68211921],0
p2,1,0.084631,2.973639,[26 11] ; [64 54],[21.48387097 15.51612903] ; [68.51612903 49.48387097],0
n6,1,0.088282,2.905416,[29  8] ; [74 43],[24.74675325 12.25324675] ; [78.25324675 38.74675325],0
b4,1,0.094505,2.795907,[27 10] ; [68 50],[22.67741935 14.32258065] ; [72.32258065 45.67741935],0
u3,1,0.105729,2.616923,[10  3] ; [26 24],[7.42857143 5.57142857] ; [28.57142857 21.42857143],0
v4,1,0.112109,2.524234,[35  2] ; [98 18],[32.16339869  4.83660131] ; [100.83660131  15.16339869],0
r3,1,0.115506,2.477227,[35  2] ; [99 18],[32.19480519  4.80519481] ; [101.80519481  15.19480519],0
p5,1,0.125694,2.344893,[ 3 34] ; [  3 115],[ 1.43225806 35.56774194] ; [  4.56774194 113.43225806],0
p6,1,0.157982,1.993433,[10 26] ; [20 97],[ 7.05882353 28.94117647] ; [22.94117647 94.05882353],0
n2,1,0.161056,1.964286,[9 2] ; [26 18],[7. 4.] ; [28. 16.],0
p11,1,0.166868,1.910856,[23 14] ; [58 60],[19.33548387 17.66451613] ; [61.66451613 56.33548387],0
p1,1,0.185157,1.755737,[ 1 36] ; [ 11 106],[ 2.88311688 34.11688312] ; [  9.11688312 107.88311688],0
n4,1,0.203061,1.620222,[28  9] ; [76 42],[24.82580645 12.17419355] ; [79.17419355 38.82580645],0
p8,1,0.216755,1.525724,[15 22] ; [35 83],[11.93548387 25.06451613] ; [38.06451613 79.93548387],0
a4,1,0.318998,0.99305,[11 26] ; [45 71],[13.54248366 23.45751634] ; [42.45751634 73.54248366],0
d1,1,0.331204,0.944185,[20 17] ; [53 65],[17.42580645 19.57419355] ; [55.57419355 62.42580645],0
u1,1,0.345187,0.891071,[ 7 30] ; [ 15 103],[ 5.2516129 31.7483871] ; [ 16.7483871 101.2516129],0
p7,1,0.380626,0.768679,[19 17] ; [52 65],[16.70588235 19.29411765] ; [54.29411765 62.70588235],0
v1,1,0.404121,0.696031,[15 22] ; [39 79],[12.89032258 24.10967742] ; [41.10967742 76.89032258],0
a3,1,0.434172,0.611637,[24 13] ; [68 50],[21.96129032 15.03870968] ; [70.03870968 47.96129032],0
b3,1,0.449576,0.57172,[ 7 21] ; [22 45],[ 8.54736842 19.45263158] ; [20.45263158 46.54736842],0
b2,1,0.449576,0.57172,[ 7 21] ; [22 45],[ 8.54736842 19.45263158] ; [20.45263158 46.54736842],0
a6,1,0.608923,0.261746,[24 13] ; [71 47],[22.67741935 14.32258065] ; [72.32258065 45.67741935],0
p3,1,0.619206,0.246985,[13 24] ; [36 81],[11.77272727 25.22727273] ; [37.22727273 79.77272727],0
d4,1,0.624527,0.239555,[28  9] ; [83 33],[26.84313725 10.15686275] ; [84.15686275 31.84313725],0
a1,1,0.638304,0.220967,[ 3 34] ; [  7 111],[ 2.38709677 34.61290323] ; [  7.61290323 110.38709677],0
s4,1,0.654639,0.200101,[ 6 30] ; [ 16 101],[ 5.17647059 30.82352941] ; [ 16.82352941 100.17647059],0
