Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,35.16147,[78 25] ; [ 3 22],[65.1796875 37.8203125] ; [15.8203125  9.1796875],1
v4,1,3.2e-05,17.312619,[87 14] ; [12 13],[79.35714286 21.64285714] ; [19.64285714  5.35714286],1
r1,1,0.000225,13.608273,[73 29] ; [ 8 17],[65.05511811 36.94488189] ; [15.94488189  9.05511811],1
d5,1,0.000546,11.952692,[78 25] ; [10 15],[70.8125 32.1875] ; [17.1875  7.8125],1
d1,1,0.000876,11.073244,[50 53] ; [ 3 22],[42.6484375 60.3515625] ; [10.3515625 14.6484375],1
r3,1,0.001929,9.615551,[86 16] ; [14 11],[80.31496063 21.68503937] ; [19.68503937  5.31496063],0
d3,1,0.002143,9.422915,[67 35] ; [ 8 17],[60.23622047 41.76377953] ; [14.76377953 10.23622047],0
u3,1,0.004527,8.059211,[27 11] ; [3 9],[22.8 15.2] ; [7.2 4.8],0
d2,1,0.019246,5.47903,[47 56] ; [ 5 20],[41.84375 61.15625] ; [10.15625 14.84375],0
a6,1,0.019775,5.431642,[71 32] ; [11 14],[65.984375 37.015625] ; [16.015625  8.984375],0
s2,1,0.031053,4.650026,[40 63] ; [ 4 21],[35.40625 67.59375] ; [ 8.59375 16.40625],0
p9,1,0.041395,4.159791,[65 36] ; [10 14],[60.6 40.4] ; [14.4  9.6],0
p2,1,0.041873,4.14034,[71 31] ; [12 13],[66.66141732 35.33858268] ; [16.33858268  8.66141732],0
s8,1,0.042227,4.126096,[28 75] ; [ 2 23],[24.140625 78.859375] ; [ 5.859375 19.140625],0
b1,1,0.04305,4.093443,[51 52] ; [18  7],[55.5234375 47.4765625] ; [13.4765625 11.5234375],0
s6,1,0.047811,3.916627,[51 51] ; [ 7 18],[46.58267717 55.41732283] ; [11.41732283 13.58267717],0
p10,1,0.078496,3.095771,[58 43] ; [ 9 15],[54.136 46.864] ; [12.864 11.136],0
s7,1,0.081394,3.036843,[31 65] ; [ 3 19],[27.66101695 68.33898305] ; [ 6.33898305 15.66101695],0
p3,1,0.082439,3.01615,[36 67] ; [ 4 20],[32.44094488 70.55905512] ; [ 7.55905512 16.44094488],0
d4,1,0.120313,2.413247,[77 25] ; [15 10],[73.88976378 28.11023622] ; [18.11023622  6.88976378],0
p11,1,0.1687,1.894455,[61 42] ; [11 14],[57.9375 45.0625] ; [14.0625 10.9375],0
a2,1,0.174663,1.842463,[20 83] ; [ 2 23],[17.703125 85.296875] ; [ 4.296875 20.703125],0
s3,1,0.18778,1.734952,[54 49] ; [ 9 15],[51.09448819 51.90551181] ; [11.90551181 12.09448819],0
a7,1,0.192075,1.701627,[68 35] ; [13 12],[65.1796875 37.8203125] ; [15.8203125  9.1796875],0
a8,1,0.216633,1.526535,[ 8 89] ; [ 4 20],[ 9.61983471 87.38016529] ; [ 2.38016529 21.61983471],0
s5,1,0.238123,1.391669,[22 75] ; [ 3 22],[19.87704918 77.12295082] ; [ 5.12295082 19.87704918],0
s1,1,0.248746,1.330336,[ 3 98] ; [ 2 23],[ 4.00793651 96.99206349] ; [ 0.99206349 24.00793651],0
p4,1,0.259705,1.270328,[41 61] ; [ 7 18],[38.5511811 63.4488189] ; [ 9.4488189 15.5511811],0
b5,1,0.265081,1.242025,[66 37] ; [13 12],[63.5703125 39.4296875] ; [15.4296875  9.5703125],0
a1,1,0.278708,1.173377,[ 6 97] ; [ 3 22],[ 7.2421875 95.7578125] ; [ 1.7578125 23.2421875],0
p12,1,0.281008,1.16221,[  1 100] ; [ 1 24],[ 1.6031746 99.3968254] ; [ 0.3968254 24.6031746],0
p7,1,0.281781,1.158481,[46 50] ; [15 10],[48.39669421 47.60330579] ; [12.60330579 12.39669421],0
n2,1,0.312612,1.019608,[27 12] ; [7 6],[25.5 13.5] ; [8.5 4.5],0
a5,1,0.35177,0.867063,[56 47] ; [11 14],[53.9140625 49.0859375] ; [13.0859375 11.9140625],0
a4,1,0.403479,0.697932,[38 65] ; [ 7 18],[36.2109375 66.7890625] ; [ 8.7890625 16.2109375],0
a3,1,0.417791,0.656522,[65 38] ; [13 11],[63.25984252 39.74015748] ; [14.74015748  9.25984252],0
b3,1,0.460651,0.544313,[18 43] ; [ 3 12],[16.85526316 44.14473684] ; [ 4.14473684 10.85526316],0
b2,1,0.460651,0.544313,[18 43] ; [ 3 12],[16.85526316 44.14473684] ; [ 4.14473684 10.85526316],0
n4,1,0.49562,0.464302,[49 54] ; [10 15],[47.4765625 55.5234375] ; [11.5234375 13.4765625],0
v1,1,0.57794,0.309576,[38 62] ; [ 8 17],[36.8 63.2] ; [ 9.2 15.8],0
p1,1,0.597497,0.278787,[ 7 95] ; [ 1 24],[ 6.42519685 95.57480315] ; [ 1.57480315 23.42519685],0
