Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,24.795072,[35 80] ; [39 16],[50.05882353 64.94117647] ; [23.94117647 31.05882353],1
s6,1,3e-06,21.949934,[55 60] ; [47  8],[69. 46.] ; [33. 22.],1
s3,1,0.000101,15.111975,[42 73] ; [37 17],[53.75739645 61.24260355] ; [25.24260355 28.75739645],1
s8,1,0.000256,13.371147,[25 91] ; [27 28],[35.2748538 80.7251462] ; [16.7251462 38.2748538],1
s4,1,0.00054,11.972618,[20 96] ; [23 32],[29.16959064 86.83040936] ; [13.83040936 41.16959064],1
s7,1,0.001239,10.430843,[28 83] ; [26 25],[37. 74.] ; [17. 34.],0
p6,1,0.012478,6.241637,[20 93] ; [19 35],[26.38922156 86.61077844] ; [12.61077844 41.38922156],0
p1,1,0.017833,5.612452,[  4 111] ; [ 7 46],[  7.5297619 107.4702381] ; [ 3.4702381 49.5297619],0
a1,1,0.020115,5.401868,[  1 115] ; [ 4 51],[  3.39181287 112.60818713] ; [ 1.60818713 53.39181287],0
n5,1,0.032848,4.553677,[44 71] ; [12 43],[37.88235294 77.11764706] ; [18.11764706 36.88235294],0
n1,1,0.034466,4.471445,[ 9 35] ; [10 12],[12.66666667 31.33333333] ; [ 6.33333333 15.66666667],0
r3,1,0.035305,4.430352,[102  13] ; [54  1],[105.52941176   9.47058824] ; [50.47058824  4.52941176],0
p3,1,0.045224,4.010255,[37 78] ; [26 28],[42.86982249 72.13017751] ; [20.13017751 33.86982249],0
p12,1,0.060165,3.532838,[  1 115] ; [ 3 51],[  2.72941176 113.27058824] ; [ 1.27058824 52.72941176],0
d4,1,0.061139,3.506216,[95 21] ; [51  4],[99.04093567 16.95906433] ; [46.95906433  8.04093567],0
p10,1,0.071653,3.244742,[74 39] ; [42 11],[78.96385542 34.03614458] ; [37.03614458 15.96385542],0
d1,1,0.07872,3.09113,[66 50] ; [39 16],[71.22807018 44.77192982] ; [33.77192982 21.22807018],0
a4,1,0.084954,2.967491,[37 79] ; [25 30],[42.05847953 73.94152047] ; [19.94152047 35.05847953],0
r2,1,0.108323,2.578517,[103  13] ; [52  2],[105.76470588  10.23529412] ; [49.23529412  4.76470588],0
b5,1,0.108689,2.573178,[74 42] ; [28 27],[69.19298246 46.80701754] ; [32.80701754 22.19298246],0
u1,1,0.132342,2.264812,[ 10 106] ; [ 9 46],[ 12.88888889 103.11111111] ; [ 6.11111111 48.88888889],0
p4,1,0.132866,2.258698,[48 68] ; [29 25],[52.54117647 63.45882353] ; [24.45882353 29.54117647],0
a6,1,0.13296,2.257598,[81 35] ; [32 23],[76.65497076 39.34502924] ; [36.34502924 18.65497076],0
a7,1,0.136842,2.213121,[94 22] ; [39 16],[90.22222222 25.77777778] ; [42.77777778 12.22222222],0
b3,1,0.151158,2.060526,[16 41] ; [13 17],[19. 38.] ; [10. 20.],0
b2,1,0.151158,2.060526,[16 41] ; [13 17],[19. 38.] ; [10. 20.],0
v1,1,0.191155,1.708694,[44 68] ; [27 27],[47.90361446 64.09638554] ; [23.09638554 30.90361446],0
a5,1,0.225231,1.470729,[69 47] ; [38 17],[72.58479532 43.41520468] ; [34.41520468 20.58479532],0
n6,1,0.23047,1.437956,[70 45] ; [38 16],[73.49112426 41.50887574] ; [34.50887574 19.49112426],0
d2,1,0.245868,1.346631,[44 72] ; [26 29],[47.48538012 68.51461988] ; [22.51461988 32.48538012],0
n2,1,0.277647,1.178571,[26 18] ; [16  6],[28. 16.] ; [14.  8.],0
p9,1,0.28549,1.140769,[80 32] ; [42 11],[82.81212121 29.18787879] ; [39.18787879 13.81212121],0
n3,1,0.350196,0.872747,[29 16] ; [11 10],[27.27272727 17.72727273] ; [12.72727273  8.27272727],0
p7,1,0.434227,0.61149,[54 60] ; [27 23],[56.30487805 57.69512195] ; [24.69512195 25.30487805],0
