Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,1.2e-05,19.175684,[25 15] ; [14 54],[14.44444444 25.55555556] ; [24.55555556 43.44444444],1
p6,1,0.000196,13.871338,[16 23] ; [ 7 61],[ 8.38317757 30.61682243] ; [14.61682243 53.38317757],1
p8,1,0.001099,10.652754,[18 22] ; [11 57],[10.74074074 29.25925926] ; [18.25925926 49.74074074],0
p7,1,0.002574,9.08689,[21 18] ; [16 49],[13.875 25.125] ; [23.125 41.875],0
s8,1,0.045507,3.999769,[22 18] ; [24 44],[17.03703704 22.96296296] ; [28.96296296 39.03703704],0
s6,1,0.055559,3.665235,[28 11] ; [36 32],[23.3271028 15.6728972] ; [40.6728972 27.3271028],0
d5,1,0.065214,3.399567,[30 10] ; [39 29],[25.55555556 14.44444444] ; [43.44444444 24.55555556],0
v4,1,0.084758,2.971222,[38  2] ; [57 11],[35.18518519  4.81481481] ; [59.81481481  8.18518519],0
p5,1,0.089722,2.879363,[ 6 31] ; [ 4 63],[ 3.55769231 33.44230769] ; [ 6.44230769 60.55769231],0
p1,1,0.092521,2.829947,[ 1 39] ; [ 8 60],[ 3.33333333 36.66666667] ; [ 5.66666667 62.33333333],0
p10,1,0.125148,2.351679,[32  8] ; [45 23],[28.51851852 11.48148148] ; [48.48148148 19.51851852],0
s2,1,0.145943,2.114147,[22 17] ; [28 39],[18.39622642 20.60377358] ; [31.60377358 35.39622642],0
s5,1,0.189508,1.721438,[13 24] ; [15 50],[10.15686275 26.84313725] ; [17.84313725 47.15686275],0
p9,1,0.201539,1.631186,[32  8] ; [46 21],[29.1588785 10.8411215] ; [48.8411215 18.1588785],0
v1,1,0.229757,1.442363,[20 17] ; [28 39],[17.07692308 19.92307692] ; [30.92307692 36.07692308],0
d1,1,0.23186,1.429412,[23 17] ; [31 37],[20. 20.] ; [34. 34.],0
n6,1,0.238093,1.391852,[34  5] ; [53 15],[31.71028037  7.28971963] ; [55.28971963 12.71028037],0
n3,1,0.248381,1.332389,[8 2] ; [13  9],[6.5625 3.4375] ; [14.4375  7.5625],0
v3,1,0.275163,1.190824,[11 27] ; [25 38],[13.54455446 24.45544554] ; [22.45544554 40.54455446],0
a2,1,0.280017,1.167008,[ 4 36] ; [12 56],[ 5.92592593 34.07407407] ; [10.07407407 57.92592593],0
r4,1,0.280017,1.167008,[36  4] ; [56 12],[34.07407407  5.92592593] ; [57.92592593 10.07407407],0
a5,1,0.296219,1.091138,[27 13] ; [39 29],[24.44444444 15.55555556] ; [41.55555556 26.44444444],0
n4,1,0.347632,0.882081,[31  9] ; [47 21],[28.88888889 11.11111111] ; [49.11111111 18.88888889],0
r1,1,0.419022,0.653057,[30 10] ; [46 22],[28.14814815 11.85185185] ; [47.85185185 20.14814815],0
u4,1,0.419197,0.652564,[ 1 39] ; [ 4 64],[ 1.85185185 38.14814815] ; [ 3.14814815 64.85185185],0
