Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,31.594837,[89 65] ; [20 74],[67.68548387 86.31451613] ; [41.31451613 52.68548387],1
v1,1,0.007341,7.187542,[107  46] ; [51 45],[97.08433735 55.91566265] ; [60.91566265 35.08433735],0
a5,1,0.021661,5.27282,[133  22] ; [72 25],[126.09126984  28.90873016] ; [78.90873016 18.09126984],0
s4,1,0.039349,4.245743,[ 32 121] ; [31 64],[ 38.86693548 114.13306452] ; [24.13306452 70.86693548],0
s1,1,0.071721,3.24319,[  3 150] ; [ 6 88],[  5.57489879 147.42510121] ; [ 3.42510121 90.57489879],0
u1,1,0.077902,3.108141,[ 44 111] ; [18 79],[ 38.13492063 116.86507937] ; [23.86507937 73.13492063],0
p3,1,0.124227,2.3632,[97 56] ; [52 45],[91.188 61.812] ; [57.812 39.188],0
p7,1,0.134407,2.240846,[114  35] ; [63 30],[108.97933884  40.02066116] ; [68.02066116 24.97933884],0
r3,1,0.154968,2.022653,[149   4] ; [90  6],[146.85542169   6.14457831] ; [92.14457831  3.85542169],0
n5,1,0.184738,1.759094,[120  31] ; [70 27],[115.68548387  35.31451613] ; [74.31451613 22.68548387],0
s7,1,0.20112,1.634225,[102  46] ; [56 36],[97.43333333 50.56666667] ; [60.56666667 31.43333333],0
a3,1,0.202369,1.625196,[129  25] ; [75 22],[125.16334661  28.83665339] ; [78.83665339 18.16334661],0
s8,1,0.205733,1.601198,[95 59] ; [52 45],[90.19123506 63.80876494] ; [56.80876494 40.19123506],0
b1,1,0.21475,1.539109,[ 55 100] ; [42 55],[59.66269841 95.33730159] ; [37.33730159 59.66269841],0
u2,1,0.237741,1.393939,[10 14] ; [13  9],[12. 12.] ; [11. 11.],0
d3,1,0.245313,1.349801,[113  42] ; [77 20],[116.86507937  38.13492063] ; [73.13492063 23.86507937],0
n4,1,0.245788,1.347087,[125  29] ; [72 24],[121.352  32.648] ; [75.648 20.352],0
p6,1,0.245835,1.346819,[66 84] ; [50 47],[70.44534413 79.55465587] ; [45.55465587 51.44534413],0
p12,1,0.249321,1.327104,[ 20 133] ; [ 8 88],[ 17.20481928 135.79518072] ; [10.79518072 85.20481928],0
s3,1,0.253792,1.302308,[99 51] ; [70 26],[103.04878049  46.95121951] ; [65.95121951 30.04878049],0
b5,1,0.295324,1.09519,[84 71] ; [46 51],[79.96031746 75.03968254] ; [50.03968254 46.96031746],0
d4,1,0.304506,1.054357,[145   9] ; [88  9],[142.9561753  11.0438247] ; [90.0438247  6.9561753],0
p11,1,0.314527,1.011572,[122  33] ; [71 26],[118.71031746  36.28968254] ; [74.28968254 22.71031746],0
p8,1,0.342664,0.900441,[89 60] ; [52 45],[85.40243902 63.59756098] ; [55.59756098 41.40243902],0
d2,1,0.360772,0.835205,[91 62] ; [52 45],[87.516 65.484] ; [55.484 41.516],0
p5,1,0.390318,0.737952,[ 34 119] ; [17 79],[ 31.3373494 121.6626506] ; [19.6626506 76.3373494],0
p9,1,0.403956,0.696518,[137  14] ; [83 12],[135.04065041  15.95934959] ; [84.95934959 10.04065041],0
a1,1,0.425577,0.634862,[ 12 143] ; [ 5 92],[ 10.45634921 144.54365079] ; [ 6.54365079 90.45634921],0
p4,1,0.430491,0.621498,[109  43] ; [65 32],[106.21686747  45.78313253] ; [67.78313253 29.21686747],0
a2,1,0.436651,0.605068,[ 47 108] ; [25 72],[ 44.28571429 110.71428571] ; [27.71428571 69.28571429],0
n1,1,0.481961,0.494424,[16 17] ; [15 11],[17.33898305 15.66101695] ; [13.66101695 12.33898305],0
n6,1,0.51428,0.425349,[134  16] ; [84 13],[132.38866397  17.61133603] ; [85.61133603 11.38866397],0
a4,1,0.515848,0.422187,[83 72] ; [56 41],[85.49603175 69.50396825] ; [53.50396825 43.49603175],0
d1,1,0.517173,0.419528,[116  39] ; [69 28],[113.78968254  41.21031746] ; [71.21031746 25.78968254],0
r1,1,0.525372,0.403336,[132  21] ; [80 16],[130.26506024  22.73493976] ; [81.73493976 14.26506024],0
a7,1,0.562166,0.335968,[107  47] ; [64 33],[104.91633466  49.08366534] ; [66.08366534 30.91633466],0
u4,1,0.576144,0.31251,[  3 152] ; [ 1 96],[  2.46031746 152.53968254] ; [ 1.53968254 95.46031746],0
a6,1,0.580363,0.305649,[99 55] ; [59 38],[96.94023904 57.05976096] ; [61.05976096 35.94023904],0
p1,1,0.586461,0.295905,[ 16 138] ; [12 83],[ 17.31726908 136.68273092] ; [10.68273092 84.31726908],0
p2,1,0.602851,0.270717,[132  21] ; [85 11],[133.3373494  19.6626506] ; [83.6626506 12.3373494],0
v4,1,0.638496,0.220715,[146   6] ; [91  5],[145.25806452   6.74193548] ; [91.74193548  4.25806452],0
b2,1,0.649766,0.206195,[41 53] ; [26 39],[39.61006289 54.38993711] ; [27.38993711 37.61006289],0
b3,1,0.649766,0.206195,[41 53] ; [26 39],[39.61006289 54.38993711] ; [27.38993711 37.61006289],0
b4,1,0.658203,0.195714,[97 58] ; [58 39],[95.33730159 59.66269841] ; [59.66269841 37.33730159],0
n3,1,0.695292,0.153416,[24  9] ; [17  8],[23.32758621  9.67241379] ; [17.67241379  7.32758621],0
s2,1,0.697829,0.15074,[111  43] ; [67 29],[109.648  44.352] ; [68.352 27.648],0
r2,1,0.730899,0.118288,[147   5] ; [93  4],[146.5060241   5.4939759] ; [93.4939759  3.5060241],0
p10,1,0.838731,0.041419,[135  18] ; [83 12],[134.49193548  18.50806452] ; [83.50806452 11.49193548],0
a8,1,0.8593,0.031423,[ 19 119] ; [13 76],[ 19.45374449 118.54625551] ; [12.54625551 76.45374449],0
s6,1,0.862582,0.02996,[130  22] ; [82 13],[130.46153846  21.53846154] ; [81.53846154 13.46153846],0
u3,1,0.899583,0.015923,[17  9] ; [14  8],[16.79166667  9.20833333] ; [14.20833333  7.79166667],0
r4,1,0.968863,0.001524,[142  13] ; [89  8],[142.08333333  12.91666667] ; [88.91666667  8.08333333],0
n2,1,0.980276,0.000611,[28  5] ; [22  4],[27.96610169  5.03389831] ; [22.03389831  3.96610169],0
