Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,44.214481,[235  48] ; [51 52],[209.68393782  73.31606218] ; [76.31606218 26.68393782],1
p9,1,1e-06,24.309389,[240  43] ; [62 39],[222.56770833  60.43229167] ; [79.43229167 21.56770833],1
r3,1,3.3e-05,17.216399,[271  14] ; [86 19],[260.88461538  24.11538462] ; [96.11538462  8.88461538],1
b1,1,0.00012,14.798478,[105 180] ; [62 44],[121.72634271 163.27365729] ; [45.27365729 60.72634271],1
r4,1,0.00014,14.50839,[261  24] ; [82 24],[250.01278772  34.98721228] ; [92.98721228 13.01278772],1
n4,1,0.000193,13.897289,[220  65] ; [61 44],[205.34615385  79.65384615] ; [75.65384615 29.34615385],1
p2,1,0.000207,13.763523,[243  42] ; [72 33],[230.19230769  54.80769231] ; [84.80769231 20.19230769],1
p8,1,0.000276,13.225979,[152 131] ; [35 71],[136.0437018 146.9562982] ; [50.9562982 55.0437018],1
p7,1,0.002438,9.1868,[171 105] ; [47 58],[157.92125984 118.07874016] ; [60.07874016 44.92125984],0
n6,1,0.002875,8.884994,[242  43] ; [76 30],[231.79028133  53.20971867] ; [86.20971867 19.79028133],0
s6,1,0.011759,6.346834,[189  90] ; [56 48],[178.47258486 100.52741514] ; [66.52741514 37.47258486],0
p4,1,0.015034,5.912501,[169 115] ; [48 57],[158.42673522 125.57326478] ; [58.57326478 46.42673522],0
p6,1,0.016501,5.74865,[106 177] ; [26 80],[ 96.03084833 186.96915167] ; [35.96915167 70.03084833],0
a5,1,0.024476,5.060615,[196  89] ; [60 46],[186.59846547  98.40153453] ; [69.40153453 36.59846547],0
n5,1,0.039504,4.239041,[209  74] ; [67 39],[200.79177378  82.20822622] ; [75.20822622 30.79177378],0
u2,1,0.048526,3.89169,[62 40] ; [17 23],[56.74647887 45.25352113] ; [22.25352113 17.74647887],0
s2,1,0.053681,3.722594,[140 142] ; [41 65],[131.55154639 150.44845361] ; [49.44845361 56.55154639],0
s8,1,0.061496,3.49657,[116 168] ; [32 73],[108.05141388 175.94858612] ; [39.94858612 65.05141388],0
r1,1,0.086568,2.937067,[214  71] ; [69 35],[207.33933162  77.66066838] ; [75.66066838 28.33933162],0
p3,1,0.090251,2.869887,[130 154] ; [38 67],[122.6529563 161.3470437] ; [45.3470437 59.6529563],0
a6,1,0.092378,2.832447,[184 101] ; [58 47],[176.84615385 108.15384615] ; [65.15384615 39.84615385],0
v1,1,0.110813,2.542592,[112 166] ; [33 72],[105.24804178 172.75195822] ; [39.75195822 65.24804178],0
r2,1,0.132224,2.266193,[268  15] ; [95 10],[264.76546392  18.23453608] ; [98.23453608  6.76546392],0
b5,1,0.165425,1.923925,[169 116] ; [71 35],[174.93606138 110.06393862] ; [65.06393862 40.93606138],0
b2,1,0.22851,1.450109,[ 66 114] ; [15 39],[ 62.30769231 117.69230769] ; [18.69230769 35.30769231],0
b3,1,0.22851,1.450109,[ 66 114] ; [15 39],[ 62.30769231 117.69230769] ; [18.69230769 35.30769231],0
p12,1,0.249995,1.323332,[ 16 267] ; [  3 103],[ 13.82262211 269.17737789] ; [  5.17737789 100.82262211],0
a1,1,0.252111,1.311567,[  9 276] ; [  6 100],[ 10.93350384 274.06649616] ; [  4.06649616 101.93350384],0
s3,1,0.253421,1.304345,[158 124] ; [52 53],[153.02325581 128.97674419] ; [56.97674419 48.02325581],0
d4,1,0.296672,1.089095,[220  64] ; [76 29],[216.10282776  67.89717224] ; [79.89717224 25.10282776],0
d2,1,0.312529,1.019956,[119 165] ; [50 55],[123.38303342 160.61696658] ; [45.61696658 59.38303342],0
s7,1,0.313572,1.015571,[124 150] ; [39 60],[119.73726542 154.26273458] ; [43.26273458 55.73726542],0
s1,1,0.318559,0.994852,[ 12 270] ; [ 7 97],[ 13.88082902 268.11917098] ; [ 5.11917098 98.88082902],0
n2,1,0.330269,0.947844,[50 16] ; [31 15],[47.73214286 18.26785714] ; [33.26785714 12.73214286],0
b4,1,0.415677,0.662504,[161 124] ; [55 51],[157.44245524 127.55754476] ; [58.55754476 47.44245524],0
u3,1,0.486075,0.485202,[62 39] ; [22 18],[60.17021277 40.82978723] ; [23.82978723 16.17021277],0
u4,1,0.514026,0.425863,[  3 282] ; [  2 104],[  3.64450128 281.35549872] ; [  1.35549872 104.64450128],0
d1,1,0.514558,0.424787,[145 140] ; [50 56],[142.13554987 142.86445013] ; [52.86445013 53.13554987],0
v3,1,0.533865,0.38703,[ 50 231] ; [21 81],[ 52.09138381 228.90861619] ; [18.90861619 83.09138381],0
a8,1,0.571777,0.319719,[ 32 232] ; [10 90],[ 30.46153846 233.53846154] ; [11.53846154 88.46153846],0
s5,1,0.576927,0.311229,[ 89 189] ; [29 71],[ 86.78306878 191.21693122] ; [31.21693122 68.78306878],0
a4,1,0.643813,0.21379,[121 163] ; [42 63],[119.00257069 164.99742931] ; [43.99742931 61.00257069],0
a2,1,0.644785,0.212538,[ 57 228] ; [19 87],[ 55.39641944 229.60358056] ; [20.60358056 85.39641944],0
d5,1,0.647761,0.208735,[214  70] ; [76 28],[212.26804124  71.73195876] ; [77.73195876 26.26804124],0
a7,1,0.674518,0.176363,[189  96] ; [72 33],[190.73076923  94.26923077] ; [70.26923077 34.73076923],0
p1,1,0.680454,0.169615,[ 23 260] ; [10 96],[ 24.00771208 258.99228792] ; [ 8.99228792 97.00771208],0
n1,1,0.692218,0.156695,[26 40] ; [19 25],[27. 39.] ; [18. 26.],0
n3,1,0.781017,0.077281,[44 21] ; [28 15],[43.33333333 21.66666667] ; [28.66666667 14.33333333],0
p5,1,0.824129,0.04939,[ 30 252] ; [12 93],[ 30.60465116 251.39534884] ; [11.39534884 93.60465116],0
u1,1,0.833708,0.044079,[ 38 247] ; [15 91],[ 38.63171355 246.36828645] ; [14.36828645 91.63171355],0
a3,1,0.841553,0.039963,[183 102] ; [65 38],[182.16494845 102.83505155] ; [65.83505155 37.16494845],0
d3,1,0.854013,0.033856,[180 105] ; [64 39],[179.22680412 105.77319588] ; [64.77319588 38.22680412],0
s4,1,0.994172,5.3e-05,[ 58 221] ; [22 84],[ 57.97402597 221.02597403] ; [22.02597403 83.97402597],0
