Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,179.06256,[371  14] ; [21 37],[340.6772009  44.3227991] ; [51.3227991  6.6772009],1
p11,1,0.0,39.707957,[336  50] ; [31 27],[319.05855856  66.94144144] ; [47.94144144 10.05855856],1
n5,1,4.4e-05,16.687645,[325  60] ; [36 22],[313.73589165  71.26410835] ; [47.26410835 10.73589165],1
p7,1,6.3e-05,15.999693,[297  84] ; [31 27],[284.66514806  96.33485194] ; [43.33485194 14.66514806],1
p2,1,0.000321,12.942249,[355  29] ; [45 13],[347.51131222  36.48868778] ; [52.48868778  5.51131222],1
n6,1,0.000485,12.171976,[346  38] ; [43 15],[337.95475113  46.04524887] ; [51.04524887  6.95475113],1
a3,1,0.000809,11.22045,[298  87] ; [33 25],[287.66365688  97.33634312] ; [43.33634312 14.66365688],1
p3,1,0.002929,8.851284,[274 111] ; [30 28],[264.1986456 120.8013544] ; [39.8013544 18.1986456],0
v1,1,0.003123,8.734445,[238 137] ; [25 33],[227.77136259 147.22863741] ; [35.22863741 22.77136259],0
u2,1,0.009706,6.688051,[58 29] ; [ 9 15],[52.51351351 34.48648649] ; [14.48648649  9.51351351],0
n4,1,0.014052,6.03163,[329  57] ; [42 16],[322.53603604  63.46396396] ; [48.46396396  9.53603604],0
a6,1,0.016852,5.711701,[279 107] ; [33 25],[271.24324324 114.75675676] ; [40.75675676 17.24324324],0
v4,1,0.020502,5.368645,[378   7] ; [54  4],[375.44018059   9.55981941] ; [56.55981941  1.44018059],0
p8,1,0.025462,4.992191,[261 121] ; [31 27],[253.50909091 128.49090909] ; [38.49090909 19.50909091],0
a5,1,0.034811,4.454445,[318  68] ; [41 17],[312.1036036  73.8963964] ; [46.8963964 11.1036036],0
p6,1,0.038022,4.304032,[197 185] ; [21 36],[189.69476082 192.30523918] ; [28.30523918 28.69476082],0
s5,1,0.039029,4.259588,[153 218] ; [15 41],[145.96721311 225.03278689] ; [22.03278689 33.96721311],0
b4,1,0.052394,3.763142,[221 165] ; [41 17],[227.77477477 158.22522523] ; [34.22522523 23.77477477],0
