Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.0,30.820357,[10 29] ; [71 21],[24.11450382 14.88549618] ; [56.88549618 35.11450382],1
r1,1,0.604849,0.267744,[28 11] ; [70 22],[29.17557252  9.82442748] ; [68.82442748 23.17557252],0
a5,1,0.624768,0.239223,[30  9] ; [67 25],[28.8778626 10.1221374] ; [68.1221374 23.8778626],0
a4,1,0.63418,0.226436,[20 19] ; [43 49],[18.75572519 20.24427481] ; [44.24427481 47.75572519],0
s8,1,0.687183,0.162152,[21 18] ; [46 46],[19.94656489 19.05343511] ; [47.05343511 44.94656489],0
s6,1,0.689186,0.159968,[31  7] ; [76 14],[31.765625  6.234375] ; [75.234375 14.765625],0
n2,1,0.828969,0.046667,[11  4] ; [14  6],[10.71428571  4.28571429] ; [14.28571429  5.71428571],0
p5,1,0.849832,0.035847,[ 3 36] ; [ 8 84],[ 3.27480916 35.72519084] ; [ 7.72519084 84.27480916],0
a3,1,0.856131,0.03287,[29 10] ; [67 25],[28.58015267 10.41984733] ; [67.41984733 24.58015267],0
b2,1,0.867223,0.027951,[ 7 17] ; [14 31],[ 7.30434783 16.69565217] ; [13.69565217 31.30434783],0
b3,1,0.867223,0.027951,[ 7 17] ; [14 31],[ 7.30434783 16.69565217] ; [13.69565217 31.30434783],0
n4,1,0.870692,0.026497,[24 15] ; [58 34],[24.41221374 14.58778626] ; [57.58778626 34.41221374],0
d1,1,0.870765,0.026467,[27 12] ; [65 27],[27.38931298 11.61068702] ; [64.61068702 27.38931298],0
v1,1,0.878181,0.023493,[19 20] ; [43 48],[18.6 20.4] ; [43.4 47.6],0
s3,1,0.903776,0.014615,[28 11] ; [67 25],[28.28244275 10.71755725] ; [66.71755725 25.28244275],0
p4,1,0.964078,0.002028,[24 15] ; [57 35],[24.11450382 14.88549618] ; [56.88549618 35.11450382],0
p12,1,0.968547,0.001555,[ 2 36] ; [ 5 87],[ 2.04615385 35.95384615] ; [ 4.95384615 87.04615385],0
p11,1,0.969684,0.001444,[27 12] ; [64 28],[27.09160305 11.90839695] ; [63.90839695 28.09160305],0
r4,1,0.9723,0.001206,[34  5] ; [80 12],[33.9389313  5.0610687] ; [80.0610687 11.9389313],0
p6,1,0.990429,0.000144,[18 20] ; [43 48],[17.96899225 20.03100775] ; [43.03100775 47.96899225],0
