Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.001154,10.563193,[3 5] ; [ 5 89],[0.62745098 7.37254902] ; [ 7.37254902 86.62745098],0
a7,1,0.008543,6.915886,[2 6] ; [67 28],[5.3592233 2.6407767] ; [63.6407767 31.3592233],0
s7,1,0.029139,4.759383,[7 1] ; [44 49],[4.03960396 3.96039604] ; [46.96039604 46.03960396],0
s1,1,0.033156,4.537711,[2 6] ; [ 5 90],[0.54368932 7.45631068] ; [ 6.45631068 88.54368932],0
v2,1,0.033665,4.511646,[1 7] ; [48 45],[3.88118812 4.11881188] ; [45.11881188 47.88118812],0
p3,1,0.034218,4.483778,[6 2] ; [35 60],[3.18446602 4.81553398] ; [37.81553398 57.18446602],0
p4,1,0.038611,4.277889,[7 1] ; [47 48],[4.19417476 3.80582524] ; [49.80582524 45.19417476],0
a6,1,0.087356,2.922441,[2 6] ; [53 41],[4.31372549 3.68627451] ; [50.68627451 43.31372549],0
p6,1,0.11119,2.537222,[4 4] ; [23 72],[2.09708738 5.90291262] ; [24.90291262 70.09708738],0
p8,1,0.123944,2.366754,[5 3] ; [33 61],[2.98039216 5.01960784] ; [35.01960784 58.98039216],0
a5,1,0.134695,2.237542,[3 5] ; [61 34],[4.97087379 3.02912621] ; [59.02912621 35.97087379],0
s8,1,0.134695,2.237542,[5 3] ; [34 61],[3.02912621 4.97087379] ; [35.97087379 59.02912621],0
p11,1,0.14873,2.085225,[2 6] ; [49 46],[3.96116505 4.03883495] ; [47.03883495 47.96116505],0
d4,1,0.153228,2.039821,[5 3] ; [78 16],[6.50980392 1.49019608] ; [76.49019608 17.50980392],0
s5,1,0.245855,1.346706,[4 4] ; [28 65],[2.53465347 5.46534653] ; [29.46534653 63.53465347],0
p7,1,0.287217,1.132619,[5 3] ; [40 53],[3.56435644 4.43564356] ; [41.43564356 51.56435644],0
n6,1,0.298072,1.0828,[7 1] ; [66 28],[5.7254902 2.2745098] ; [67.2745098 26.7254902],0
s2,1,0.332833,0.937842,[6 2] ; [54 40],[4.70588235 3.29411765] ; [55.29411765 38.70588235],0
v3,1,0.342585,0.900735,[4 4] ; [30 60],[2.7755102 5.2244898] ; [31.2244898 58.7755102],0
r1,1,0.41871,0.653932,[7 1] ; [71 24],[6.05825243 1.94174757] ; [71.94174757 23.05825243],0
d2,1,0.426901,0.63124,[3 5] ; [49 45],[4.07843137 3.92156863] ; [47.92156863 46.07843137],0
d3,1,0.455179,0.557723,[6 2] ; [58 36],[5.01960784 2.98039216] ; [58.98039216 35.01960784],0
a8,1,0.496636,0.462117,[2 6] ; [13 70],[1.31868132 6.68131868] ; [13.68131868 69.31868132],0
b4,1,0.502556,0.449534,[6 2] ; [60 35],[5.12621359 2.87378641] ; [60.87378641 34.12621359],0
a1,1,0.504479,0.445502,[1 7] ; [ 6 89],[0.54368932 7.45631068] ; [ 6.45631068 88.54368932],0
b1,1,0.515192,0.423507,[5 3] ; [48 47],[4.11650485 3.88349515] ; [48.88349515 46.11650485],0
a3,1,0.597339,0.279027,[4 4] ; [56 38],[4.70588235 3.29411765] ; [55.29411765 38.70588235],0
p9,1,0.63267,0.228457,[4 4] ; [38 54],[3.36 4.64] ; [38.64 53.36],0
b5,1,0.682291,0.167559,[5 3] ; [66 29],[5.51456311 2.48543689] ; [65.48543689 29.51456311],0
u3,1,0.734814,0.114737,[3 1] ; [26 13],[2.69767442 1.30232558] ; [26.30232558 12.69767442],0
u1,1,0.73603,0.113647,[2 6] ; [19 76],[1.63106796 6.36893204] ; [19.36893204 75.63106796],0
d5,1,0.747854,0.103343,[6 2] ; [75 19],[6.35294118 1.64705882] ; [74.64705882 19.35294118],0
v1,1,0.771622,0.084247,[4 4] ; [42 52],[3.60784314 4.39215686] ; [42.39215686 51.60784314],0
r2,1,0.781281,0.07709,[7 1] ; [86  9],[7.22330097 0.77669903] ; [85.77669903  9.22330097],0
a4,1,0.825796,0.048442,[3 5] ; [39 55],[3.29411765 4.70588235] ; [38.70588235 55.29411765],0
d1,1,0.886183,0.020488,[4 4] ; [50 45],[4.19417476 3.80582524] ; [49.80582524 45.19417476],0
b2,1,0.888877,0.019523,[2 5] ; [19 42],[2.16176471 4.83823529] ; [18.83823529 42.16176471],0
b3,1,0.888877,0.019523,[2 5] ; [19 42],[2.16176471 4.83823529] ; [18.83823529 42.16176471],0
u2,1,0.959035,0.002638,[2 2] ; [18 19],[1.95121951 2.04878049] ; [18.04878049 18.95121951],0
p2,1,0.982363,0.000489,[5 3] ; [59 36],[4.97087379 3.02912621] ; [59.02912621 35.97087379],0
