Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,66.424747,[ 3 30] ; [100  19],[22.36184211 10.63815789] ; [80.63815789 38.36184211],1
v4,1,0.0,26.425744,[15 18] ; [103  15],[25.78807947  7.21192053] ; [92.21192053 25.78807947],1
r2,1,1e-06,24.452673,[17 14] ; [108  10],[26.00671141  4.99328859] ; [98.99328859 19.00671141],1
r1,1,1e-06,23.253374,[10 23] ; [89 29],[21.63576159 11.36423841] ; [77.36423841 40.63576159],1
p2,1,2e-05,18.180972,[ 7 26] ; [75 44],[17.80263158 15.19736842] ; [64.19736842 54.80263158],1
p11,1,2.5e-05,17.785778,[ 6 27] ; [71 48],[16.71710526 16.28289474] ; [60.28289474 58.71710526],1
d4,1,0.00012,14.78799,[15 18] ; [93 24],[23.76  9.24] ; [84.24 32.76],1
a1,1,0.00027,13.267039,[ 8 25] ; [  5 114],[ 2.82236842 30.17763158] ; [ 10.17763158 108.82236842],1
d3,1,0.001011,10.806873,[11 22] ; [77 41],[19.23178808 13.76821192] ; [68.76821192 49.23178808],0
p8,1,0.001706,9.841728,[ 1 31] ; [35 82],[ 7.73154362 24.26845638] ; [28.26845638 88.73154362],0
p7,1,0.00206,9.494901,[ 4 29] ; [48 69],[11.44 21.56] ; [40.56 76.44],0
n6,1,0.002698,9.001267,[13 20] ; [81 38],[20.40789474 12.59210526] ; [73.59210526 45.40789474],0
n5,1,0.003625,8.462734,[26  7] ; [60 59],[18.67105263 14.32894737] ; [67.32894737 51.67105263],0
v1,1,0.004007,8.280751,[ 4 29] ; [45 71],[10.85234899 22.14765101] ; [38.14765101 77.85234899],0
v2,1,0.005606,7.672648,[ 6 27] ; [52 64],[12.84563758 20.15436242] ; [45.15436242 70.84563758],0
s6,1,0.008747,6.873721,[ 7 26] ; [55 63],[13.54966887 19.45033113] ; [48.45033113 69.54966887],0
a7,1,0.008846,6.853639,[13 20] ; [77 42],[19.53947368 13.46052632] ; [70.46052632 48.53947368],0
s2,1,0.0104,6.565023,[ 3 30] ; [37 81],[ 8.74172185 24.25827815] ; [31.25827815 86.74172185],0
s4,1,0.014268,6.004686,[ 8 25] ; [ 10 107],[ 3.96 29.04] ; [ 14.04 102.96],0
